sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,32,0,1258,10105,1,0,1
735236,40,0,3865,9671,1,0,0
735237,33,0,5581,9408,1,0,1
735238,25,0,4759,-7277,1,0,1
735239,38,0,2681,-7639,1,0,1
735240,65535,255,245,10868,0,0,0
735241,32,0,3104,9846,1,0,1
735242,85,0,5096,9509,1,0,1
735243,10,0,5260,-7175,1,0,1
735244,65535,255,3470,-7528,0,0,0
735245,36,0,777,-7696,1,0,1
735246,65535,255,2242,9960,0,0,1
735247,44,0,4535,9642,1,0,1
735248,65535,255,5693,-7083,0,0,0
735249,13,0,4149,-7345,1,0,1
735250,26,0,1762,-7706,1,0,1
735251,46,0,1281,10048,1,0,1
735252,47,0,3876,9655,1,0,1
735253,65535,255,5586,9398,0,0,0
735254,65535,255,4753,-7261,0,0,0
735255,65535,255,2677,-7592,0,0,0
735256,65535,255,243,10331,0,0,0
735257,65535,255,3100,9807,0,0,0
735258,56,0,5090,9484,1,0,1
735259,34,0,5268,-7195,1,0,1
735260,35,0,3483,-7473,1,0,1
735261,192,2,807,-8067,1,0,0
735262,125,2,2215,9847,1,0,0
735263,81,2,4515,9590,1,0,1
735264,66,0,5710,-7072,1,0,0
735265,13,0,4179,-7395,1,0,1
735266,21,0,1803,-7705,1,0,0
735267,65535,255,1236,9920,0,0,0
735268,54,0,3840,9744,1,0,0
735269,65535,255,5564,9409,0,0,0
735270,14,2,4775,-7245,3,0,0
735271,65535,255,2711,-7587,0,0,0
735272,31,2,197,10555,3,0,0
735273,31,2,3063,9822,3,0,0
735274,44,0,5068,9499,3,0,0
735275,13,0,5285,-7215,3,0,0
735276,15,0,3513,-7521,1,0,1
735277,6,0,841,-7659,1,0,1
735278,65535,255,2179,9954,0,0,0
735279,62,0,4488,9644,1,0,1
735280,11,0,5722,-7046,1,0,1
735281,7,0,4200,-7364,1,0,0
735282,65535,255,1837,-7629,0,0,0
735283,16,0,1203,9838,1,0,1
735284,65535,255,3817,9732,0,0,0
735285,43,0,5548,9451,1,0,1
735286,13,0,4792,-7253,1,0,1
735287,9,0,2736,-7607,1,0,1
735288,65535,255,169,11032,0,0,0
735289,65535,255,3039,9856,0,0,0
735290,186,2,5051,9507,1,0,0
735291,24,0,5298,-7139,1,0,1
735292,65535,255,3534,-7517,0,0,0
735293,65535,255,876,-7621,0,0,0
735294,0,0,0,0,0,0,0
735295,34,0,4468,9622,1,0,1
735296,17,0,5735,-7094,1,0,1
735297,12,0,4221,-7381,1,0,1
735298,8,0,1870,-7784,1,0,1
735299,65535,255,1168,10065,0,0,1
735300,47,0,3793,9665,1,0,1
735301,17,0,5533,9409,1,0,1
735302,8,0,4808,-7279,1,0,1
735303,10,0,2764,-7648,1,0,1
735304,65535,255,140,8347,0,0,0
735305,7,0,3007,9881,1,0,1
735306,12,0,5032,9532,1,0,1
735307,12,0,5312,-7170,1,0,1
735308,65535,255,3556,-7446,0,0,0
735309,65535,255,905,-7990,0,0,0
735310,30,0,2121,9839,1,0,1
