sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,758,0,4292,9696,1,0,1
735236,784,0,5986,9458,1,0,1
735237,827,0,6403,-7289,1,0,1
735238,666,0,2829,-7759,1,0,1
735239,660,0,428,10193,1,0,1
735240,65535,255,3516,9755,0,0,0
735241,850,0,5516,9514,1,0,1
735242,65535,255,6732,-7201,0,0,1
735243,65535,255,3686,-7674,0,0,0
735244,65535,255,708,-7687,0,0,0
735245,622,0,2613,9823,1,0,1
735246,709,0,4967,9586,1,0,1
735247,886,0,6403,9357,1,0,1
735248,763,0,6008,-7331,1,0,1
735249,590,0,1809,-7868,1,0,1
735250,65535,255,1583,9836,0,0,0
735251,691,0,4307,9682,1,0,1
735252,823,0,5995,9436,1,0,1
735253,920,0,6396,-7269,1,0,1
735254,622,0,2820,-7682,1,0,1
735255,558,0,434,9654,1,0,1
735256,847,0,3516,9695,1,0,1
735257,65535,255,5513,9511,0,0,0
735258,65535,255,6734,-7174,0,0,0
735259,690,0,3698,-7721,1,0,1
735260,626,0,737,-7918,1,0,1
735261,688,0,2588,9887,1,0,0
735262,627,0,4947,9610,1,0,1
735263,726,0,6390,9343,1,0,1
735264,65535,255,6024,-7343,0,0,0
735265,307,0,1853,-7723,1,0,0
735266,615,0,1528,10031,1,0,1
735267,625,0,4275,9645,1,0,1
735268,880,0,5976,9419,1,0,1
735269,993,0,6410,-7254,1,0,1
735270,610,0,2862,-7843,1,0,1
735271,729,0,388,9619,1,0,1
735272,589,0,3483,9698,1,0,1
735273,943,0,5491,9523,1,0,1
735274,65535,255,6735,9285,0,0,1
735275,622,0,3727,-7630,1,0,1
735276,651,0,784,-8169,1,0,1
735277,65535,255,2549,9779,0,0,0
735278,65535,255,4924,9569,0,0,0
735279,856,2,6373,9371,1,0,1
735280,720,2,6037,-7376,1,0,1
735281,620,0,1891,-7913,1,0,1
735282,607,0,1490,9948,1,0,1
735283,703,0,4249,9628,1,0,1
735284,946,0,5958,9414,1,0,1
735285,918,0,6420,-7248,1,0,1
735286,660,0,2887,-7722,1,0,1
735287,693,0,347,9675,1,0,1
735288,690,0,3453,9718,1,0,1
735289,65535,255,5474,9535,0,0,0
735290,65535,255,6722,9291,0,0,0
735291,65535,255,5603,-7404,0,0,0
735292,559,0,818,-8117,1,0,1
735293,643,0,2520,9756,1,0,1
735294,65535,255,4900,9619,0,0,0
735295,673,0,6360,9359,1,0,1
735296,623,0,6051,-7361,1,0,0
735297,748,0,1924,-7824,1,0,1
735298,652,0,1457,9793,1,0,1
735299,727,0,4224,9678,1,0,1
735300,919,0,5942,9441,1,0,1
735301,852,0,6432,-7273,1,0,1
735302,643,0,2919,-7729,1,0,1
735303,639,0,307,10068,1,0,1
735304,65535,255,3424,9747,0,0,0
735305,65535,255,5456,9548,0,0,0
735306,65535,255,6711,9307,0,0,0
735307,860,0,5621,-7427,1,0,1
735308,610,0,853,-7794,1,0,1
735309,593,0,2485,9872,1,0,1
735310,808,0,4882,9613,1,0,1
735311,65535,255,6349,9348,0,0,0
735312,65535,255,6062,-7351,0,0,0
735313,632,0,1952,-7822,1,0,1
735314,755,0,1422,9839,1,0,0
735315,737,0,4203,9707,1,0,1
735316,977,0,5929,9464,1,0,1
735317,848,0,6440,-7239,1,0,1
735318,684,0,2942,-7833,1,0,1
735319,713,0,284,9610,1,0,1
735320,682,0,3402,9723,1,0,1
735321,926,0,5443,9545,1,0,1
735322,65535,255,6703,9309,0,0,0
735323,719,0,5630,-7430,1,0,0
735324,562,0,876,-7985,1,0,1
735325,65535,255,2465,9745,0,0,0
735326,705,0,4873,9570,1,0,1
735327,65535,255,6341,9382,0,0,0
735328,717,0,6070,-7329,1,0,1
735329,710,0,1972,-7788,1,0,1
735330,65535,255,1406,9817,0,0,0
735331,643,0,4192,9716,1,0,1
735332,823,0,5924,9474,1,0,1
735333,850,0,6448,-7248,1,0,1
735334,689,0,2956,-7736,1,0,1
735335,560,0,268,10698,1,0,1
735336,623,0,3390,9822,1,0,1
735337,746,0,5439,9532,1,0,1
735338,65535,255,6700,9307,0,0,1
735339,904,0,5637,-7429,1,0,1
735340,739,0,894,-8131,1,0,1
735341,698,0,2455,9823,1,0,1
735342,728,0,4866,9616,1,0,1
735343,962,0,6340,9364,1,0,1
735344,833,0,6076,-7368,1,0,1
735345,660,0,1978,-7771,1,0,1
735346,590,0,1400,9864,1,0,1
735347,65535,255,4191,9628,0,0,0
735348,65535,255,5924,9433,0,0,0
735349,675,0,6450,-7269,1,0,1
735350,649,0,2961,-7832,1,0,1
735351,586,0,266,10084,1,0,1
735352,748,0,3389,9796,1,0,1
735353,755,0,5438,9528,1,0,1
735354,65535,255,6702,9307,0,0,1
735355,686,0,5639,-7429,1,0,1
735356,581,0,888,-7687,1,0,1
735357,612,0,2455,9915,1,0,1
735358,733,0,4869,9572,1,0,1
735359,1037,0,6342,9362,1,0,1
735360,740,0,6075,-7348,1,0,1
735361,785,0,1978,-7755,1,0,1
735362,65535,255,1405,9889,0,0,0
735363,741,0,4195,9655,1,0,1
735364,834,0,5928,9458,1,0,1
735365,624,2,6449,-7233,1,0,0
735366,532,0,2952,-7780,1,0,1
735367,868,0,272,9716,1,0,1
735368,809,0,3398,9786,1,0,1
735369,915,0,5444,9532,1,0,1
735370,65535,255,6707,9271,0,0,0
735371,65535,255,5634,-7448,0,0,0
735372,470,0,876,-8026,1,0,1
735373,648,0,2475,9849,1,0,1
735374,717,0,4881,9565,1,0,1
735375,886,0,6349,9345,1,0,1
735376,932,0,6069,-7350,1,0,1
735377,602,0,1957,-7838,1,0,1
735378,65535,255,1423,10053,0,0,0
735379,612,0,4209,9722,1,0,1
735380,899,0,5937,9440,1,0,1
735381,740,0,6443,-7274,1,0,1
735382,529,0,2932,-7792,1,0,1
735383,632,0,295,10074,1,0,1
735384,577,0,3419,9696,1,0,1
735385,721,0,5458,9496,1,0,1
735386,65535,255,6713,9304,0,0,1
735387,565,0,5622,-7427,1,0,1
735388,526,0,847,-7991,1,0,1
735389,601,0,2500,9859,1,0,1
735390,703,0,4896,9580,1,0,1
735391,930,0,6357,9362,1,0,1
735392,818,0,6059,-7367,1,0,1
735393,625,0,1925,-7703,1,0,1
735394,594,0,1456,9910,1,0,1
735395,773,0,4227,9692,1,0,1
735396,886,0,5948,9430,1,0,1
735397,710,0,6430,-7266,1,0,1
735398,567,0,2905,-7794,1,0,1
735399,765,0,330,10366,1,0,1
735400,588,0,3444,9738,1,0,1
735401,926,0,5471,9523,1,0,1
735402,65535,255,6723,9276,0,0,1
735403,882,0,5608,-7457,1,0,1
735404,700,0,807,-7750,1,0,1
735405,804,0,2529,9794,1,0,1
735406,792,0,4914,9561,1,0,1
735407,868,0,6371,9352,1,0,1
735408,634,0,6041,-7359,1,0,1
735409,567,0,1886,-7722,1,0,1
735410,556,0,1495,9971,1,0,1
735411,698,0,4253,9717,1,0,1
735412,428,0,5962,9451,1,0,1
735413,443,0,6416,-7284,1,0,1
