sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,2405,10275,0,0,0
735236,65535,255,4592,10657,0,0,1
735237,65535,255,5750,-8604,0,0,1
735238,423,0,4112,-8301,1,0,1
735239,358,0,1601,-8153,1,0,1
735240,65535,255,1476,10356,0,0,1
735241,393,0,3975,10533,1,0,1
735242,65535,255,5592,10828,0,0,0
735243,439,2,4738,-8441,1,0,1
735244,65535,255,2533,-8115,0,0,0
735245,65535,255,469,10062,0,0,0
735246,0,0,0,0,0,0,0
735247,210,2,5138,10716,1,0,0
735248,376,0,5272,-8483,1,0,1
735249,430,2,3364,-8249,1,0,1
735250,359,0,571,-8330,1,0,1
735251,65535,255,2425,10278,0,0,0
735252,65535,255,4602,10653,0,0,0
735253,562,0,5745,-8635,1,0,1
735254,65535,255,4108,-8294,0,0,0
735255,65535,255,1597,-8135,0,0,0
735256,416,0,1470,10310,1,0,1
735257,65535,255,3968,10576,0,0,1
735258,65535,255,5587,10813,0,0,0
735259,65535,255,4745,-8413,0,0,0
735260,65535,255,2552,-8157,0,0,0
735261,65535,255,448,9683,0,0,1
735262,65535,255,3231,10487,0,0,1
735263,468,0,5118,10759,1,0,1
735264,65535,255,5294,-8516,0,0,1
735265,298,0,3399,-8202,1,0,1
735266,564,0,610,-7874,1,0,0
735267,65535,255,2380,10392,0,0,1
735268,65535,255,4575,10624,0,0,0
735269,65535,255,5763,-8617,0,0,0
735270,425,0,4136,-8311,1,0,1
735271,315,2,1641,-8097,1,0,0
735272,65535,255,1430,10285,0,0,0
735273,425,0,3938,10572,1,0,1
735274,65535,255,5567,10818,0,0,0
735275,65535,255,4771,-8429,0,0,0
735276,485,0,2587,-8197,1,0,1
735277,456,0,400,9954,1,0,1
735278,390,0,3200,10397,1,0,1
735279,65535,255,5099,10719,0,0,0
735280,570,0,5310,-8480,1,0,1
735281,395,0,3429,-8286,1,0,1
735282,519,0,652,-7579,1,0,1
735283,65535,255,2351,10336,0,0,0
735284,65535,255,4555,10608,0,0,0
735285,342,0,5777,-8611,1,0,1
735286,65535,255,4160,-8371,0,0,0
735287,65535,255,1674,-8099,0,0,0
735288,65535,255,1396,10330,0,0,1
735289,65535,255,3916,10480,0,0,0
735290,65535,255,5551,10824,0,0,0
735291,65535,255,4787,-8425,0,0,0
735292,65535,255,2616,-8188,0,0,0
735293,65535,255,366,9846,0,0,1
735294,65535,255,3172,10365,0,0,1
735295,65535,255,5082,10695,0,0,1
735296,65535,255,5329,-8532,0,0,1
735297,65535,255,3454,-8236,0,0,1
735298,65535,255,685,-8035,0,0,1
735299,669,0,2320,10234,1,0,1
735300,400,0,4531,10648,1,0,1
735301,408,0,5794,-8636,1,0,1
735302,65535,255,4182,-8305,0,0,0
735303,534,0,1707,-8055,1,0,1
735304,65535,255,1360,10202,0,0,0
735305,360,0,3892,10498,1,0,1
735306,65535,255,5538,10848,0,0,0
735307,65535,255,4810,-8463,0,0,0
735308,65535,255,2646,-8093,0,0,0
735309,502,2,331,10711,1,0,1
735310,65535,255,3145,10468,0,0,0
735311,407,2,5067,10744,1,0,1
735312,333,2,5345,-8530,1,0,0
735313,65535,255,3480,-8238,0,0,0
735314,65535,255,721,-8171,0,0,0
735315,65535,255,2293,10287,0,0,1
735316,65535,255,4517,10589,0,0,0
735317,65535,255,5805,-8604,0,0,1
735318,65535,255,4203,-8369,0,0,0
735319,65535,255,1734,-8103,0,0,1
735320,65535,255,1334,10354,0,0,0
735321,65535,255,3875,10496,0,0,1
735322,65535,255,5527,10850,0,0,0
735323,65535,255,4822,-8392,0,0,0
735324,65535,255,2665,-8143,0,0,1
735325,65535,255,313,9788,0,0,0
735326,65535,255,3132,10398,0,0,1
735327,467,0,5057,10731,1,0,1
735328,65535,255,5355,-8508,0,0,1
735329,404,0,3496,-8223,1,0,1
735330,659,0,738,-8124,1,0,1
735331,287,2,2277,10314,1,0,0
735332,521,2,4510,10607,1,0,1
735333,521,0,5814,-8623,1,0,1
735334,65535,255,4214,-8309,0,0,0
735335,367,2,1745,-7971,1,0,1
735336,65535,255,1322,10253,0,0,0
735337,65535,255,3868,10479,0,0,0
735338,65535,255,5525,10850,0,0,0
735339,65535,255,4830,-8404,0,0,0
735340,65535,255,2680,-8204,0,0,0
735341,65535,255,296,10438,0,0,0
735342,447,0,3122,10485,1,0,1
735343,486,0,5054,10709,1,0,1
735344,484,0,5360,-8498,1,0,1
735345,65535,255,3501,-8223,0,0,0
735346,65535,255,744,-8211,0,0,0
735347,65535,255,2271,10356,0,0,0
735348,362,0,4507,10644,1,0,1
735349,65535,255,5816,-8621,0,0,1
735350,65535,255,4217,-8371,0,0,1
735351,65535,255,1753,-8041,0,0,0
735352,65535,255,1322,10178,0,0,1
735353,65535,255,3867,10487,0,0,1
735354,65535,255,5522,10854,0,0,1
735355,65535,255,4831,-8415,0,0,0
735356,65535,255,2675,-8061,0,0,0
735357,112,2,303,9454,1,0,1
735358,411,2,3127,10408,1,0,1
735359,65535,255,5054,10759,0,0,0
735360,65535,255,5361,-8556,0,0,0
735361,452,0,3497,-8206,1,0,1
735362,363,0,744,-8213,1,0,1
735363,373,0,2271,10400,1,0,1
735364,65535,255,4507,10624,0,0,0
735365,65535,255,5812,-8618,0,0,0
735366,65535,255,4211,-8329,0,0,0
735367,280,0,1745,-8103,1,0,1
735368,65535,255,1328,10129,0,0,0
735369,65535,255,3876,10474,0,0,0
735370,403,2,5528,10796,1,0,1
735371,173,2,4825,-8448,1,0,1
735372,415,0,2666,-8156,1,0,1
735373,65535,255,313,10536,0,0,0
735374,65535,255,3136,10380,0,0,1
735375,65535,255,5061,10755,0,0,1
735376,65535,255,5350,-8522,0,0,1
