sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,547,0,1163,10034,1,0,1
735236,436,0,3800,9773,1,0,1
735237,411,0,5542,9395,1,0,1
735238,588,0,4817,-7267,1,0,1
735239,417,0,2768,-7607,1,0,1
735240,65535,255,146,10948,0,0,0
735241,279,0,3030,9825,1,0,1
735242,646,0,5053,9491,1,0,1
735243,305,0,5312,-7202,1,0,1
735244,65535,255,3546,-7512,0,0,0
735245,554,0,876,-7626,1,0,1
735246,65535,255,2157,9925,0,0,0
735247,380,0,4484,9626,1,0,1
735248,65535,255,5740,-7091,0,0,0
735249,267,0,4220,-7383,1,0,1
735250,474,0,1858,-7773,1,0,1
735251,277,0,1185,9976,1,0,1
735252,541,0,3812,9756,1,0,1
735253,65535,255,5548,9431,0,0,0
735254,65535,255,4811,-7251,0,0,0
735255,566,0,2764,-7574,1,0,0
735256,65535,255,144,10041,0,0,0
735257,65535,255,3025,9784,0,0,0
735258,459,0,5044,9552,1,0,1
735259,693,0,5319,-7185,1,0,1
735260,462,0,3559,-7459,1,0,1
735261,65535,255,905,-7958,0,0,0
735262,65535,255,2132,9807,0,0,0
735263,65535,255,4464,9572,0,0,1
735264,65535,255,5753,-7067,0,0,0
735265,331,0,4247,-7383,1,0,1
735266,65535,255,1897,-7663,0,0,0
735267,65535,255,1146,9834,0,0,0
735268,538,0,3780,9721,1,0,1
735269,65535,255,5527,9444,0,0,0
735270,65535,255,4832,-7241,0,0,0
735271,65535,255,2796,-7559,0,0,0
735272,929,0,103,10012,1,0,1
735273,65535,255,2992,9799,0,0,0
735274,562,0,5024,9526,1,0,1
735275,62,0,5338,-7204,1,0,1
735276,422,0,3585,-7497,1,0,1
735277,657,0,940,-7594,1,0,1
735278,65535,255,2094,9917,0,0,0
735279,889,0,4437,9627,1,0,1
735280,345,0,5768,-7041,1,0,1
735281,34,0,4265,-7352,1,0,1
735282,65535,255,1924,-7592,0,0,0
735283,411,0,1107,10222,1,0,1
735284,87,0,3757,9708,1,0,0
735285,198,0,5510,9442,1,0,1
735286,372,0,4850,-7243,1,0,1
735287,710,1,2820,-7578,1,0,1
735288,65535,255,71,11369,0,0,0
735289,159,0,2964,9833,1,0,1
735290,199,0,5008,9493,1,0,1
735291,65535,255,5348,-7145,0,0,0
735292,65535,255,3607,-7503,0,0,0
735293,65535,255,970,-7563,0,0,0
735294,0,0,0,0,0,0,0
735295,394,0,4417,9605,1,0,1
735296,716,1,5781,-7089,1,0,1
735297,531,0,4288,-7415,1,0,1
735298,380,0,1957,-7755,1,0,1
735299,460,0,1072,9983,1,0,1
735300,572,0,3728,9768,1,0,1
735301,230,0,5494,9442,1,0,1
735302,500,0,4868,-7272,1,0,1
735303,534,0,2848,-7629,1,0,1
735304,65535,255,47,14503,0,0,0
735305,65535,255,2936,9858,0,0,0
735306,37,2,4988,9519,1,0,1
735307,231,0,5363,-7164,1,0,1
735308,65535,255,3628,-7433,0,0,0
735309,65535,255,1004,-7864,0,0,0
735310,563,0,2037,9797,1,0,1
735311,65535,255,4397,9588,0,0,0
735312,65535,255,5792,-7081,0,0,0
735313,286,0,4304,-7393,1,0,1
735314,622,0,1984,-7784,1,0,1
735315,335,0,1044,10113,1,0,1
735316,282,0,3713,9691,1,0,1
