sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,76,0,4333,9627,1,0,1
735236,34,0,6015,9410,1,0,1
735237,86,0,6400,-7305,1,0,1
735238,45,0,2800,-7789,1,0,1
735239,18,2,476,10373,1,0,1
735240,65535,255,3559,9777,0,0,0
735241,92,0,5549,9489,1,0,1
735242,65535,255,6732,-7216,0,0,1
735243,65535,255,3662,-7707,0,0,0
735244,65535,255,667,-7825,0,0,0
735245,65535,255,2658,9867,0,0,0
735246,41,0,5001,9605,1,0,1
735247,127,0,6431,9339,1,0,1
735248,98,0,6004,-7350,1,0,1
735249,55,0,1770,-7931,1,0,1
735250,65535,255,1627,9894,0,0,0
735251,43,0,4343,9699,1,0,1
735252,118,0,6022,9447,1,0,1
735253,121,0,6394,-7284,1,0,1
735254,56,0,2791,-7723,1,0,1
735255,42,0,480,9888,1,0,1
735256,49,0,3559,9718,1,0,1
735257,65535,255,5544,9527,0,0,0
735258,65535,255,6732,-7190,0,0,0
735259,48,0,3679,-7754,1,0,1
735260,25,0,696,-8067,1,0,1
735261,65535,255,2638,9736,0,0,0
735262,57,0,4980,9624,1,0,1
735263,38,0,6415,9353,1,0,1
735264,65535,255,6019,-7359,0,0,0
735265,37,0,1814,-7781,1,0,1
735266,35,0,1584,9753,1,0,1
735267,48,0,4315,9662,1,0,1
735268,39,0,6002,9431,1,0,1
735269,137,0,6406,-7270,1,0,1
735270,65535,255,2829,-7698,0,0,0
735271,12,0,434,9883,1,0,1
735272,65535,255,3525,9721,0,0,0
735273,45,0,5521,9535,1,0,1
735274,65535,255,6745,-7196,0,0,1
735275,111,0,5581,-7417,1,0,0
735276,17,0,738,-7606,1,0,1
735277,65535,255,2598,9812,0,0,0
735278,65535,255,4959,9583,0,0,0
735279,77,2,6398,9382,1,0,0
735280,65535,255,6031,-7352,0,0,0
735281,51,0,1858,-7951,1,0,1
735282,70,0,1539,10006,1,0,1
735283,84,0,4290,9645,1,0,1
735284,96,0,5988,9425,1,0,1
735285,86,0,6418,-7267,1,0,1
735286,65535,255,2858,-7706,0,0,0
735287,18,0,393,9957,1,0,1
735288,74,0,3496,9749,1,0,1
735289,69,0,5504,9547,1,0,1
