sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,227,0,2272,10428,1,0,1
735236,892,0,4507,10626,1,0,1
735237,550,0,5807,-8619,1,0,1
735238,609,0,4207,-8377,1,0,1
735239,411,0,1734,-8065,1,0,1
735240,492,0,1334,10254,1,0,1
735241,467,0,3875,10558,1,0,1
735242,65535,255,5528,10806,0,0,0
735243,247,2,4816,-8408,1,0,0
735244,65535,255,2655,-8155,0,0,0
735245,206,2,326,9501,1,0,0
735246,0,0,0,0,0,0,0
735247,692,0,5064,10692,1,0,1
735248,557,0,5342,-8535,1,0,1
735249,632,0,3471,-8247,1,0,1
735250,619,0,715,-7986,1,0,1
735251,789,0,2293,10415,1,0,1
735252,65535,255,4517,10628,0,0,0
735253,689,0,5803,-8614,1,0,1
735254,203,2,4200,-8363,1,0,0
735255,138,2,1734,-8027,1,0,0
735256,834,0,1328,10178,1,0,1
735257,768,0,3868,10535,1,0,1
735258,65535,255,5522,10803,0,0,0
735259,65535,255,4825,-8458,0,0,0
735260,65535,255,2675,-8097,0,0,0
735261,828,0,296,10554,1,0,1
735262,214,0,3114,10436,1,0,1
735263,587,0,5043,10736,1,0,1
735264,669,0,5359,-8495,1,0,1
735265,65535,255,3510,-8295,0,0,0
735266,813,0,756,-7637,1,0,0
735267,585,0,2250,10326,1,0,1
735268,406,0,4490,10593,1,0,1
735269,654,0,5818,-8602,1,0,1
735270,846,0,4229,-8340,1,0,1
735271,556,0,1773,-7994,1,0,1
735272,611,0,1289,10173,1,0,1
735273,398,0,3839,10539,1,0,1
735274,65535,255,5503,10801,0,0,0
735275,720,0,4846,-8397,1,0,1
735276,885,0,2711,-8137,1,0,1
735277,745,0,257,9316,1,0,1
735278,511,0,3083,10412,1,0,1
735279,65535,255,5025,10690,0,0,0
735280,590,0,5378,-8533,1,0,1
735281,643,0,3535,-8246,1,0,1
735282,650,0,796,-8116,1,0,1
735283,65535,255,2219,10265,0,0,0
735284,65535,255,4467,10576,0,0,0
735285,634,0,5835,-8651,1,0,1
735286,65535,255,4251,-8343,0,0,0
735287,679,0,1806,-7999,1,0,1
735288,717,0,1255,10194,1,0,1
735289,65535,255,3815,10559,0,0,0
735290,65535,255,5488,10807,0,0,0
735291,65535,255,4867,-8400,0,0,0
735292,65535,255,2739,-8129,0,0,0
735293,777,0,222,9562,1,0,1
735294,703,0,3054,10471,1,0,1
735295,794,0,5007,10730,1,0,1
735296,653,0,5394,-8512,1,0,1
735297,657,0,3561,-8198,1,0,1
735298,518,0,831,-7833,1,0,1
735299,714,0,2187,10379,1,0,1
735300,579,0,4446,10617,1,0,1
735301,518,0,5849,-8615,1,0,1
735302,65535,255,4276,-8373,0,0,0
735303,751,0,1845,-8075,1,0,1
735304,65535,255,1216,10300,0,0,0
735305,508,0,3791,10461,1,0,1
735306,56,2,5472,10827,1,0,0
735307,65535,255,4887,-8431,0,0,0
735308,65535,255,2768,-8211,0,0,0
735309,65535,255,185,10254,0,0,1
735310,65535,255,3030,10427,0,0,0
735311,422,0,4992,10737,1,0,1
735312,769,2,5410,-8505,1,0,1
735313,65535,255,3586,-8201,0,0,0
735314,65535,255,865,-7917,0,0,0
735315,575,0,2161,10212,1,0,1
735316,65535,255,4429,10659,0,0,0
735317,577,0,5862,-8648,1,0,1
735318,65535,255,4294,-8335,0,0,0
735319,765,0,1867,-8006,1,0,1
735320,65535,255,1193,10243,0,0,0
735321,465,0,3775,10459,1,0,0
735322,915,0,5463,10830,1,0,1
735323,65535,255,4902,-8450,0,0,0
735324,788,0,2786,-8089,1,0,1
735325,65535,255,167,9785,0,0,0
735326,385,0,3016,10352,1,0,1
735327,745,0,4982,10708,1,0,1
735328,888,0,5423,-8560,1,0,1
735329,650,0,3601,-8260,1,0,1
735330,553,0,883,-7921,1,0,1
735331,165,0,2145,10240,1,0,1
735332,594,0,4422,10575,1,0,1
735333,569,0,5871,-8642,1,0,1
735334,65535,255,4308,-8377,0,0,0
735335,567,0,1889,-8165,1,0,0
735336,65535,255,1181,10101,0,0,0
735337,65535,255,3766,10561,0,0,0
735338,65535,255,5458,10829,0,0,0
735339,430,0,4908,-8462,1,0,1
735340,65535,255,2800,-8146,0,0,0
735341,651,0,151,9617,1,0,1
735342,65535,255,3006,10435,0,0,0
735343,788,0,4979,10681,1,0,1
735344,687,0,5426,-8546,1,0,1
735345,65535,255,3607,-8281,0,0,0
735346,65535,255,889,-7958,0,0,0
735347,65535,255,2139,10285,0,0,0
735348,289,0,4418,10613,1,0,0
735349,65535,255,5872,10934,0,0,0
735350,968,0,4308,-8337,1,0,1
735351,65535,255,1888,-8078,0,0,0
735352,633,0,1182,10018,1,0,0
735353,604,0,3762,10553,1,0,1
735354,65535,255,5457,10834,0,0,0
735355,643,0,4911,-8473,1,0,1
735356,65535,255,2800,-8191,0,0,0
735357,65535,255,152,10939,0,0,0
735358,296,0,3011,10363,1,0,1
735359,65535,255,4979,10736,0,0,0
735360,65535,255,5426,-8531,0,0,0
735361,637,0,3608,-8296,1,0,1
735362,817,0,889,-7997,1,0,1
735363,690,0,2145,10331,1,0,1
735364,65535,255,4418,10639,0,0,0
735365,65535,255,5869,-8636,0,0,0
735366,325,2,4302,-8325,1,0,0
735367,768,0,1878,-8024,1,0,1
735368,65535,255,1184,10225,0,0,0
735369,65535,255,3771,10555,0,0,0
735370,170,2,5461,10839,1,0,1
735371,65535,255,4902,-8422,0,0,0
735372,257,0,2787,-8101,1,0,1
735373,65535,255,167,9878,0,0,0
735374,601,0,3017,10453,1,0,1
735375,670,0,4985,10732,1,0,1
735376,65535,255,5416,-8539,0,0,0
735377,448,0,3590,-8201,1,0,1
735378,636,0,870,-8066,1,0,1
735379,860,0,2162,10213,1,0,1
735380,65535,255,4429,10609,0,0,1
735381,507,0,5860,-8651,1,0,1
735382,65535,255,4288,-8328,0,0,0
735383,65535,255,1861,-8058,0,0,0
735384,637,0,1210,10108,1,0,1
735385,0,0,0,0,0,0,0
735386,65535,255,5469,10813,0,0,0
735387,185,2,4888,-8475,1,0,1
735388,94,2,2763,-8068,1,0,1
735389,65535,255,191,9734,0,0,0
735390,65535,255,3037,10409,0,0,0
735391,766,2,4995,10745,1,0,1
735392,65535,255,5403,-8561,0,0,0
735393,469,0,3569,-8249,1,0,1
735394,607,2,843,-7915,1,0,1
735395,65535,255,2182,10365,0,0,0
