sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,540,0,434,10224,1,0,1
735236,225,0,3225,9805,1,0,1
735237,575,0,5158,9482,1,0,1
735238,236,0,5135,-7174,1,0,1
735239,288,0,3298,-7457,1,0,1
735240,65535,255,581,-8182,0,0,0
735241,112,0,2392,9852,1,0,1
735242,747,0,4613,9596,1,0,1
735243,196,0,5577,-7054,1,0,1
735244,17,2,3996,-7386,1,0,1
735245,109,0,1561,-7716,1,0,1
735246,180,0,1462,9966,1,0,1
735247,96,0,3983,9643,1,0,1
735248,65535,255,5642,9396,0,0,0
735249,610,0,4599,-7327,1,0,1
735250,766,0,2469,-7558,1,0,1
735251,226,0,457,10073,1,0,1
735252,65535,255,3238,9794,0,0,0
735253,65535,255,5164,9471,0,0,0
735254,65535,255,5129,-7155,0,0,0
735255,635,0,3293,-7428,1,0,1
735256,134,0,586,-7953,1,0,0
735257,606,0,2387,9800,1,0,1
735258,51,2,4607,9566,1,0,1
735259,480,0,5585,-7097,1,0,1
735260,179,0,4008,-7340,1,0,0
735261,65535,255,1584,-7568,0,0,0
735262,325,0,1430,10018,1,0,1
735263,65535,255,3956,9698,0,0,0
735264,112,2,5624,9428,1,0,1
735265,85,2,4623,-7274,1,0,1
735266,83,2,2508,-7668,1,0,1
735267,65535,255,418,9677,0,0,0
735268,650,0,3207,9750,1,0,1
735269,89,0,5142,9519,1,0,0
735270,716,0,5147,-7150,1,0,1
735271,65535,255,3321,-7416,0,0,0
735272,59,0,627,-7939,1,0,1
735273,290,0,2347,9830,1,0,1
735274,87,2,4583,9589,1,0,1
735275,420,0,5598,-7047,1,0,0
735276,274,0,4030,-7379,1,0,1
735277,748,0,1622,-7708,1,0,1
735278,65535,255,1394,9972,0,0,0
735279,898,0,3931,9650,1,0,1
735280,321,0,5607,9399,1,0,1
735281,7,0,4640,-7247,1,0,1
735282,65535,255,2533,-7626,0,0,0
735283,671,0,385,9384,1,0,1
735284,307,0,3180,9733,1,0,1
735285,250,0,5122,9536,1,0,1
735286,506,0,5164,-7151,1,0,1
735287,98,2,3348,-7431,1,0,1
735288,327,0,656,-8078,1,0,1
735289,65535,255,2321,9872,0,0,0
735290,273,0,4563,9599,1,0,1
735291,104,2,5612,-7048,1,0,1
735292,65535,255,4053,-7375,0,0,0
735293,65535,255,1649,-7685,0,0,0
735294,65535,255,1366,9900,0,0,0
735295,473,0,3908,9742,1,0,1
735296,800,0,5592,9380,1,0,1
735297,855,0,4660,-7308,1,0,1
735298,186,0,2563,-7547,1,0,1
735299,156,0,341,10073,1,0,1
735300,755,0,3149,9805,1,0,1
735301,257,0,5106,9487,1,0,1
735302,1075,0,5179,-7178,1,0,1
735303,349,0,3369,-7474,1,0,1
735304,65535,255,685,-7485,0,0,0
735305,65535,255,2290,9904,0,0,0
735306,272,0,4540,9627,1,0,1
735307,251,0,5625,-7076,1,0,1
735308,65535,255,4071,-7411,0,0,0
735309,65535,255,1677,-7545,0,0,0
735310,20,0,1333,10176,1,0,1
735311,65535,255,3885,9716,0,0,0
735312,65535,255,5578,9414,0,0,0
735313,34,0,4676,-7310,1,0,1
735314,28,2,2588,-7569,1,0,1
735315,65535,255,313,10501,0,0,0
735316,18,2,3127,9857,1,0,1
735317,20,2,5091,9521,1,0,1
735318,35,2,5190,-7145,1,0,1
735319,37,2,3386,-7436,1,0,1
735320,65535,255,715,-8096,0,0,0
735321,22,2,2268,9892,1,0,1
735322,65535,255,4529,9629,0,0,0
735323,50,2,5634,-7087,1,0,1
735324,65535,255,4083,-7342,0,0,0
735325,28,2,1699,-7660,1,0,1
735326,22,2,1310,9953,1,0,1
735327,45,0,3873,9664,1,0,1
735328,0,0,0,0,0,0,0
735329,20,0,4685,-7291,1,0,1
735330,13,0,2602,-7543,1,0,1
735331,15,0,296,10521,1,0,1
735332,26,0,3113,9879,1,0,1
735333,30,0,5085,9543,1,0,1
735334,18,0,5198,-7174,1,0,1
735335,28,0,3403,-7504,1,0,1
735336,20,0,725,-7816,1,0,1
735337,10,0,2258,9836,1,0,1
735338,65535,255,4522,9618,0,0,0
735339,39,0,5642,-7090,1,0,1
735340,65535,255,4095,-7369,0,0,0
735341,26,0,1710,-7774,1,0,1
735342,65535,255,1304,10158,0,0,0
735343,40,0,3869,9742,1,0,1
735344,53,0,5568,9404,1,0,1
735345,54,0,4691,-7284,1,0,1
735346,35,0,2607,-7555,1,0,1
735347,23,2,292,10871,1,0,1
735348,15,2,3118,9770,1,0,1
735349,20,2,5085,9498,1,0,1
735350,58,0,5198,-7138,1,0,1
735351,51,0,3403,-7451,1,0,1
735352,7,2,725,-7635,1,0,1
735353,13,2,2258,9808,1,0,1
735354,27,0,4525,9619,1,0,1
735355,65535,255,5641,-7032,0,0,0
735356,65535,255,4095,-7398,0,0,0
735357,25,0,1705,-7564,1,0,1
735358,53,0,1309,9954,1,0,1
735359,50,0,3872,9696,1,0,1
735360,65535,255,5570,9386,0,0,0
735361,38,0,4688,-7273,1,0,1
735362,65535,255,2602,-7567,0,0,0
735363,27,0,303,9424,1,0,1
735364,29,0,3122,9820,1,0,1
735365,41,0,5090,9534,1,0,1
735366,59,0,5198,-7189,1,0,1
735367,41,0,3394,-7426,1,0,1
735368,65535,255,720,-7588,0,0,0
735369,37,0,2268,9836,1,0,1
735370,0,0,0,0,0,0,0
735371,65535,255,5636,-7056,0,0,0
735372,65535,255,4087,-7342,0,0,0
735373,15,0,1699,-7777,1,0,1
735374,39,0,1321,9903,1,0,1
735375,52,0,3884,9694,1,0,1
735376,73,0,5578,9399,1,0,1
735377,55,0,4678,-7304,1,0,1
735378,65535,255,2587,-7655,0,0,0
735379,65535,255,318,10390,0,0,0
735380,65535,255,3140,9779,0,0,0
735381,65535,255,5098,9527,0,0,0
735382,65535,255,5189,-7191,0,0,0
735383,65535,255,3381,-7445,0,0,0
735384,17,0,696,-7821,1,0,0
735385,43,0,2284,9935,1,0,1
735386,40,0,4545,9603,1,0,1
735387,65535,255,6005,9286,0,0,0
735388,29,0,4068,-7330,1,0,1
735389,65535,255,1671,-7800,0,0,0
735390,65535,255,1349,9952,0,0,0
735391,65535,255,3900,9723,0,0,0
735392,65535,255,5591,9423,0,0,0
735393,65535,255,4662,-7254,0,0,0
735394,65535,255,2563,-7572,0,0,0
735395,65535,255,347,9985,0,0,0
735396,19,0,3162,9747,1,0,1
735397,39,0,5113,9518,1,0,1
735398,62,0,6375,9206,1,0,1
735399,65535,255,3356,-7466,0,0,0
735400,65535,255,668,-8026,0,0,0
735401,65535,255,2315,9817,0,0,0
735402,0,0,0,0,0,0,0
735403,65535,255,6015,9316,0,0,0
735404,65535,255,4049,-7397,0,0,0
735405,0,0,0,0,0,0,0
735406,65535,255,1384,9851,0,0,0
735407,65535,255,3923,9704,0,0,0
735408,65535,255,5604,9420,0,0,0
735409,65535,255,4640,-7257,0,0,0
735410,65535,255,2533,-7600,0,0,0
735411,409,2,388,10248,1,0,1
735412,65535,255,3189,9802,0,0,0
735413,65535,255,5133,9473,0,0,0
735414,138,2,6386,9205,1,0,1
735415,65535,255,3328,-7498,0,0,0
735416,65535,255,626,-7781,0,0,0
735417,29,0,2347,9953,1,0,1
735418,65535,255,4583,9634,0,0,0
735419,713,0,6030,9315,1,0,1
735420,946,0,4019,-7409,1,0,1
735421,65535,255,1595,-7731,0,0,0
735422,172,2,1423,9947,1,0,0
735423,65535,255,3953,9744,0,0,0
735424,0,0,0,0,0,0,0
735425,65535,255,4617,-7304,0,0,0
735426,580,0,2494,-7516,1,0,1
735427,65535,255,434,9849,0,0,0
