sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,4674,9577,0,0,0
735236,0,0,0,0,0,0,0
735237,65535,255,3832,-7427,0,0,0
735238,207,0,1367,-7499,1,0,1
735239,322,0,1611,10106,1,0,1
735240,65535,255,4062,9704,0,0,0
735241,461,2,5675,9361,1,0,0
735242,342,0,4447,-7246,1,0,1
735243,387,0,2278,-7652,1,0,1
735244,312,0,644,9765,1,0,1
735245,65535,255,3355,9755,0,0,0
735246,65535,255,5221,9464,0,0,0
735247,65535,255,4981,-7206,0,0,0
735248,65535,255,3092,-7543,0,0,0
735249,65535,255,360,-8048,0,0,0
735250,0,0,0,0,0,0,0
735251,0,0,0,0,0,0,0
735252,65535,255,5446,-7095,0,0,0
735253,518,0,3820,-7350,1,0,1
735254,389,0,1355,-7621,1,0,1
735255,398,0,1622,9902,1,0,0
735256,65535,255,4061,9675,0,0,0
735257,647,1,5672,9379,1,0,1
735258,417,0,4454,-7264,1,0,1
735259,65535,255,2289,-7678,0,0,0
735260,972,1,626,9864,3,0,0
735261,622,1,3337,9767,1,0,0
735262,65535,255,5207,9467,0,0,0
735263,65535,255,4997,-7197,0,0,0
735264,65535,255,3119,-7529,0,0,0
735265,0,0,0,0,0,0,0
735266,469,0,2510,9798,1,0,1
735267,682,0,4664,9578,1,0,1
735268,65535,255,5461,-7072,0,0,0
735269,452,0,3848,-7374,1,0,0
735270,65535,255,1395,-7571,0,0,0
735271,65535,255,1584,9863,0,0,0
735272,560,0,4032,9738,3,0,0
735273,65535,255,5655,9383,0,0,0
735274,65535,255,4474,-7278,0,0,0
735275,567,0,2321,-7506,3,0,0
735276,65535,255,585,10079,0,0,0
735277,820,0,3306,9817,1,0,1
735278,65535,255,5185,9502,0,0,0
735279,65535,255,5011,-7155,0,0,0
735280,540,0,3146,-7466,1,0,1
735281,65535,255,436,-7392,0,0,0
735282,65535,255,2475,9955,0,0,0
735283,464,0,4642,9559,1,0,1
735284,513,0,5474,-7063,1,0,1
735285,392,0,3871,-7417,1,0,1
735286,493,0,1423,-7571,1,0,1
735287,369,0,1551,9884,1,0,1
