sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,6128,-8494,0,0,0
735236,65535,255,4396,-8256,0,0,0
735237,65535,255,1515,-8055,0,0,0
735238,65535,255,2075,10084,0,0,0
735239,65535,255,4713,10205,0,0,0
735240,1475,0,6276,10421,1,0,1
735241,65535,255,5070,-8370,0,0,0
735242,65535,255,2609,-8094,0,0,0
735243,65535,255,928,9842,0,0,0
735244,65535,255,3986,10131,0,0,0
735245,65535,255,5842,10386,0,0,0
735246,65535,255,5636,-8405,0,0,0
735247,0,0,0,0,0,0,0
735248,0,0,0,0,0,0,0
735249,65535,255,3120,10060,0,0,0
735250,65535,255,5335,10317,0,0,0
735251,65535,255,6117,-8462,0,0,0
735252,65535,255,4383,-8300,0,0,0
735253,65535,255,1497,-8094,0,0,0
735254,65535,255,2085,9946,0,0,0
735255,665,0,4713,10240,1,0,0
735256,266,0,6274,10440,1,0,0
735257,829,0,5073,-8378,1,0,1
735258,65535,255,2619,-8143,0,0,0
735259,65535,255,910,9949,0,0,0
735260,65535,255,3968,10159,0,0,0
735261,65535,255,5830,10393,0,0,0
735262,65535,255,5649,-8411,0,0,0
735263,65535,255,3592,-8207,0,0,0
735264,65535,255,332,-8533,0,0,0
735265,65535,255,3080,10045,0,0,0
735266,65535,255,5309,10276,0,0,0
735267,65535,255,6136,-8495,0,0,0
735268,1254,0,4413,-8258,1,0,1
735269,65535,255,1546,-7992,0,0,0
735270,65535,255,2033,10130,0,0,0
735271,65535,255,4685,10226,0,0,0
735272,65535,255,6255,10437,0,0,0
735273,65535,255,5100,-8394,0,0,0
735274,65535,255,2658,-8158,0,0,0
735275,65535,255,858,10060,0,0,0
735276,65535,255,3934,10179,0,0,0
735277,65535,255,5812,10348,0,0,0
735278,65535,255,5669,-8435,0,0,0
735279,65535,255,3626,-8260,0,0,0
735280,65535,255,378,-7775,0,0,0
735281,65535,255,3042,10145,0,0,0
735282,65535,255,5285,10327,0,0,0
735283,65535,255,6150,-8478,0,0,0
735284,65535,255,4441,-8336,0,0,0
735285,65535,255,1588,-8131,0,0,0
735286,1353,0,1996,10130,1,0,1
735287,1190,0,4659,10230,1,0,1
735288,1171,0,6242,10443,1,0,1
735289,1032,0,5117,-8328,1,0,0
735290,1158,0,2694,-8184,1,0,1
735291,65535,255,817,10059,0,0,1
735292,65535,255,3908,10176,0,0,0
735293,65535,255,5795,10342,0,0,0
735294,65535,255,5685,-8427,0,0,0
735295,65535,255,3654,-8237,0,0,0
735296,65535,255,421,-7414,0,0,0
735297,1206,0,3009,10081,1,0,1
735298,1134,0,5265,10295,1,0,0
735299,0,0,0,0,0,0,0
735300,65535,255,4464,-8287,0,0,0
735301,457,2,1628,-8083,1,0,0
735302,65535,255,1959,9964,0,0,1
735303,65535,255,4635,10252,0,0,0
735304,65535,255,6226,10456,0,0,0
735305,0,0,0,0,0,0,0
735306,65535,255,2733,-8232,0,0,0
735307,65535,255,782,9760,0,0,0
735308,65535,255,3880,10175,0,0,0
735309,773,2,5780,10378,1,0,1
735310,1352,2,5701,-8398,1,0,1
735311,65535,255,3682,-8199,0,0,0
735312,65535,255,460,-8481,0,0,0
735313,65535,255,2980,10079,0,0,0
735314,0,0,0,0,0,0,0
735315,65535,255,6179,-8462,0,0,0
735316,886,0,4487,-8320,1,0,1
735317,65535,255,1662,-8223,0,0,0
735318,65535,255,1926,10097,0,0,0
735319,65535,255,4619,10226,0,0,0
735320,65535,255,6219,10443,0,0,0
735321,65535,255,5153,-8336,0,0,0
735322,65535,255,2756,-8233,0,0,0
735323,1018,0,754,9712,1,0,1
735324,808,0,3864,10135,1,0,0
735325,1125,0,5771,10371,1,0,1
735326,65535,255,5715,-8431,0,0,0
735327,0,0,0,0,0,0,0
735328,65535,255,482,-8116,0,0,0
735329,0,0,0,0,0,0,0
735330,65535,255,5242,10292,0,0,0
735331,65535,255,6187,-8463,0,0,0
735332,1105,2,4501,-8327,1,0,1
735333,65535,255,1678,-7989,0,0,0
735334,65535,255,1915,9925,0,0,0
735335,65535,255,4608,10268,0,0,0
735336,65535,255,6214,10420,0,0,0
735337,65535,255,5167,-8393,0,0,0
735338,65535,255,2769,-8212,0,0,0
735339,65535,255,742,9752,0,0,0
735340,65535,255,3856,10165,0,0,0
735341,65535,255,5767,10355,0,0,0
735342,1495,0,5721,-8397,1,0,1
735343,65535,255,3710,-8225,0,0,0
735344,65535,255,488,-7848,0,0,0
735345,1088,0,2957,10024,1,0,1
735346,65535,255,5238,10297,0,0,0
735347,0,0,0,0,0,0,0
735348,915,0,4504,-8265,1,0,0
735349,1285,0,1689,-8107,1,0,1
735350,1209,0,1903,10080,1,0,1
735351,1286,0,4608,10237,1,0,1
735352,1408,0,6213,10413,1,0,1
735353,1320,0,5167,-8383,1,0,1
735354,1217,0,2770,-8211,1,0,1
735355,1344,0,736,9797,1,0,1
735356,65535,255,3856,10189,0,0,0
735357,1896,0,5767,10377,1,0,1
735358,1297,0,5722,-8427,1,0,1
735359,992,0,3710,-8297,1,0,1
735360,1309,0,490,-7510,1,0,0
735361,1104,0,2956,10163,1,0,1
735362,1228,0,5241,10293,1,0,1
735363,1206,0,6189,-8481,1,0,1
735364,1616,0,4501,-8283,1,0,1
735365,1046,0,1684,-8242,1,0,1
735366,1378,0,1915,9960,1,0,1
735367,65535,255,4614,10207,0,0,0
735368,1877,0,6214,10455,1,0,1
735369,1865,0,5162,-8383,1,0,1
735370,1181,0,2761,-8233,1,0,1
735371,65535,255,747,9978,0,0,0
735372,65535,255,3864,10120,0,0,0
735373,65535,255,5772,10352,0,0,0
735374,65535,255,5712,-8409,0,0,0
735375,65535,255,3698,-8288,0,0,0
735376,65535,255,472,-7560,0,0,0
735377,65535,255,2976,10037,0,0,0
735378,0,0,0,0,0,0,0
735379,65535,255,6180,-8490,0,0,0
735380,1711,0,4488,-8345,1,0,1
735381,1135,0,1656,-8165,1,0,1
735382,65535,255,1937,9929,0,0,0
735383,65535,255,4628,10215,0,0,0
735384,65535,255,6222,10429,0,0,0
735385,65535,255,5145,-8335,0,0,0
735386,1345,0,2737,-8141,1,0,1
735387,1308,0,777,9765,1,0,1
735388,65535,255,3880,10206,0,0,0
735389,65535,255,5782,10345,0,0,0
735390,1275,0,5698,-8411,1,0,1
735391,1202,0,3672,-8268,1,0,1
735392,956,2,436,-7818,1,0,1
735393,1210,0,2999,10092,1,0,1
735394,1485,2,5262,10280,1,0,1
735395,1211,0,6167,-8486,1,0,1
735396,1203,0,4464,-8318,1,0,1
735397,65535,255,1623,-8102,0,0,0
735398,65535,255,1966,10076,0,0,0
735399,1654,2,4646,10212,1,0,1
735400,65535,255,6235,10417,0,0,0
735401,65535,255,5125,-8348,0,0,0
735402,65535,255,2703,-8197,0,0,0
735403,65535,255,817,10023,0,0,0
735404,1096,0,3908,10148,1,0,1
735405,2488,0,5797,10378,1,0,1
735406,65535,255,5681,-8432,0,0,0
735407,0,0,0,0,0,0,0
735408,65535,255,396,-7540,0,0,0
735409,65535,255,3033,10074,0,0,0
735410,970,0,5284,10279,1,0,1
735411,65535,255,6151,-8492,0,0,0
735412,1192,0,4437,-8335,1,0,1
735413,65535,255,1579,-8204,0,0,0
735414,65535,255,2012,10004,0,0,0
735415,65535,255,4669,10255,0,0,0
735416,65535,255,6249,10449,0,0,0
735417,65535,255,5100,-8325,0,0,0
735418,65535,255,2664,-8158,0,0,0
735419,859,0,864,9947,1,0,1
735420,1084,0,3942,10143,1,0,1
735421,1108,0,5816,10384,1,0,1
