sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,1022,0,2343,9871,1,0,1
735236,65535,255,4418,9616,0,0,0
735237,1416,0,5176,-6906,1,0,1
735238,1151,0,3586,-7294,1,0,1
735239,65535,255,1260,-7467,0,0,0
735240,65535,255,1490,10215,0,0,0
735241,1636,0,3817,9756,1,0,0
735242,65535,255,5417,9384,0,0,0
735243,65535,255,4183,-7105,0,0,0
735244,65535,255,2110,-7538,0,0,0
735245,257,2,598,9827,1,0,1
735246,65535,255,3136,9822,0,0,0
735247,65535,255,4961,9498,0,0,0
735248,65535,255,4708,-7054,0,0,0
735249,65535,255,2877,-7432,0,0,0
735250,65535,255,332,-7274,0,0,0
735251,65535,255,2362,10005,0,0,0
735252,2121,0,4431,9576,1,0,1
735253,65535,255,5167,-6868,0,0,0
735254,65535,255,3577,-7236,0,0,0
735255,65535,255,1254,-7585,0,0,0
735256,65535,255,1496,10040,0,0,0
735257,1116,0,3817,9694,1,0,1
735258,65535,255,5411,9415,0,0,0
735259,65535,255,4190,-7137,0,0,0
735260,65535,255,2121,-7369,0,0,0
735261,1246,0,573,10107,1,0,1
735262,65535,255,3114,9855,0,0,0
735263,1361,0,4942,9513,1,0,1
735264,65535,255,4721,-6974,0,0,0
735265,65535,255,2906,-7326,0,0,0
735266,65535,255,372,-8031,0,0,0
735267,65535,255,2326,9915,0,0,0
735268,65535,255,4404,9645,0,0,0
735269,65535,255,5188,-6928,0,0,0
735270,880,2,3603,-7206,1,0,0
735271,65535,255,1288,-7555,0,0,0
735272,65535,255,1457,10021,0,0,0
735273,65535,255,3789,9698,0,0,0
735274,2047,0,5393,9424,1,0,1
735275,831,0,4212,-7159,1,0,1
735276,65535,255,2152,-7441,0,0,0
735277,65535,255,539,10413,0,0,0
735278,65535,255,3087,9819,0,0,0
735279,65535,255,4923,9506,0,0,0
735280,1705,2,4741,-7027,1,0,1
735281,65535,255,2934,-7379,0,0,0
735282,744,2,400,-7671,3,0,1
735283,65535,255,2301,9875,0,0,0
735284,1622,0,4384,9630,3,0,1
735285,65535,255,5199,-6924,0,0,0
735286,65535,255,3624,-7211,0,0,0
735287,65535,255,1316,-7578,0,0,0
735288,65535,255,1429,10070,0,0,0
735289,0,0,0,0,0,0,0
735290,65535,255,5379,9438,0,0,0
735291,1002,0,4231,-7175,1,0,1
735292,1554,0,2178,-7452,1,0,1
735293,65535,255,510,10427,0,0,0
735294,852,0,3059,9915,1,0,1
735295,65535,255,4907,9543,0,0,0
735296,1247,0,4754,-7006,1,0,1
735297,633,0,2952,-7333,1,0,1
735298,867,0,431,-7210,1,0,1
735299,0,0,0,0,0,0,0
735300,65535,255,4364,9640,0,0,0
735301,65535,255,5211,-6880,0,0,0
735302,65535,255,3644,-7263,0,0,0
735303,1267,2,1350,-7698,1,0,1
735304,673,2,1400,10169,1,0,0
735305,65535,255,3745,9745,0,0,0
735306,65535,255,5364,9383,0,0,0
735307,65535,255,4245,-7104,0,0,0
735308,2071,0,2205,-7550,1,0,1
735309,1176,0,481,9897,1,0,1
735310,65535,255,3040,9846,0,0,0
735311,65535,255,4892,9519,0,0,0
735312,1045,0,4767,-6991,1,0,1
735313,65535,255,2976,-7319,0,0,0
735314,1075,0,459,-7307,1,0,1
735315,2246,0,2243,10026,1,0,1
735316,65535,255,4350,9610,0,0,0
735317,65535,255,5223,-6912,0,0,0
735318,65535,255,3660,-7196,0,0,0
735319,65535,255,1367,-7547,0,0,0
735320,65535,255,1378,10076,0,0,0
735321,65535,255,3729,9724,0,0,0
735322,65535,255,5353,9408,0,0,0
735323,65535,255,4256,-7108,0,0,0
735324,711,0,2216,-7359,1,0,1
735325,65535,255,457,10173,0,0,0
735326,65535,255,3021,9912,0,0,0
735327,65535,255,4880,9560,0,0,0
735328,1518,0,4779,-7018,1,0,1
735329,65535,255,2990,-7275,0,0,0
735330,805,2,477,-7495,1,0,1
735331,65535,255,2232,10013,0,0,0
735332,65535,255,4342,9612,0,0,0
735333,65535,255,5230,-6907,0,0,0
735334,911,0,3668,-7235,1,0,1
735335,1958,0,1384,-7689,1,0,1
735336,65535,255,1367,9907,0,0,0
735337,580,0,3725,9691,1,0,1
735338,1350,0,5349,9436,1,0,1
735339,1738,0,4266,-7106,1,0,1
735340,65535,255,2226,-7387,0,0,0
735341,65535,255,452,10540,0,0,0
735342,795,0,3021,9818,1,0,1
735343,1687,0,4878,9523,1,0,1
735344,65535,255,4784,-7017,0,0,0
735345,65535,255,2995,-7410,0,0,0
735346,65535,255,483,-8146,0,0,0
735347,65535,255,2226,10029,0,0,0
735348,751,0,4342,9633,1,0,1
735349,1720,0,5234,-6874,1,0,1
735350,65535,255,3676,-7290,0,0,0
735351,0,0,0,0,0,0,0
735352,65535,255,1366,10153,0,0,0
735353,65535,255,3721,9791,0,0,0
735354,65535,255,5351,9432,0,0,0
735355,65535,255,4266,-7107,0,0,0
735356,65535,255,2231,-7416,0,0,0
735357,2308,0,453,9664,1,0,1
735358,710,0,3021,9871,1,0,1
735359,1531,0,4880,9554,1,0,1
735360,65535,255,6126,9171,0,0,0
735361,1681,0,2995,-7379,1,0,1
735362,1274,0,477,-8084,1,0,0
735363,2411,0,2232,10043,1,0,1
735364,65535,255,4345,9652,0,0,0
735365,65535,255,5766,9288,0,0,0
735366,65535,255,6736,8981,0,0,0
735367,2490,0,1378,-7401,1,0,1
735368,2428,0,1372,10079,1,0,1
735369,2409,0,3729,9781,1,0,1
735370,65535,255,5357,9440,0,0,0
735371,65535,255,6451,9091,0,0,0
735372,65535,255,-32768,-32768,0,65535,0
735373,65535,255,463,10317,0,0,0
735374,65535,255,3030,9828,0,0,0
735375,65535,255,4888,9555,0,0,0
735376,2327,0,6132,9173,1,0,1
735377,65535,255,6998,8850,0,0,0
735378,65535,255,-32768,-32768,0,65535,0
735379,65535,255,2253,9939,0,0,0
735380,1837,0,4356,9617,1,0,1
735381,1311,0,5773,9277,1,0,1
735382,0,0,0,0,0,0,0
735383,65535,255,-32768,-32768,0,65535,0
735384,65535,255,1394,10173,0,0,0
735385,65535,255,3745,9707,0,0,0
735386,65535,255,5368,9404,0,0,0
735387,65535,255,6458,9074,0,0,0
735388,65535,255,-32768,-32768,0,65535,0
735389,65535,255,-32768,-32768,0,65535,1
735390,65535,255,3049,9846,0,0,0
735391,65535,255,4904,9485,0,0,0
735392,65535,255,6140,9189,0,0,0
735393,0,0,0,0,0,0,0
735394,65535,255,-32768,-32768,0,65535,0
735395,65535,255,-32768,-32768,0,65535,1
735396,65535,255,4374,9589,0,0,0
735397,1501,0,5784,9296,1,0,1
735398,65535,255,6749,8975,0,0,1
735399,65535,255,-32768,-32768,0,65535,1
735400,65535,255,-32768,-32768,0,0,0
735401,65535,255,3765,9735,0,0,1
735402,1011,0,5379,9430,1,0,1
735403,1224,0,6467,9067,1,0,1
735404,0,0,0,0,0,0,0
735405,65535,255,-32768,-32768,0,65535,1
735406,65535,255,-32768,-32768,0,65535,1
735407,65535,255,4919,9553,0,0,0
735408,1174,0,6151,9185,1,0,1
735409,0,0,0,0,0,0,0
735410,65535,255,-32768,-32768,0,65535,1
735411,65535,255,-32768,-32768,0,65535,1
735412,1550,0,4391,9617,1,0,1
735413,65535,255,5798,9287,0,0,0
735414,65535,255,6759,8945,0,0,0
735415,65535,255,-32768,-32768,0,65535,1
735416,65535,255,-32768,-32768,0,65535,1
735417,1453,0,3789,9700,1,0,1
735418,65535,255,5395,9415,0,0,0
735419,1358,0,6476,9069,1,0,1
735420,65535,255,-32768,-32768,0,65535,1
735421,65535,255,-32768,-32768,0,65535,0
735422,65535,255,3105,9828,0,0,0
735423,65535,255,4940,9488,0,0,0
735424,65535,255,6164,9204,0,0,0
735425,65535,255,7021,8841,0,0,1
735426,65535,255,-32768,-32768,0,65535,0
735427,1059,0,2337,10026,1,0,1
735428,65535,255,4415,9587,0,0,1
735429,65535,255,5813,9274,0,0,0
735430,65535,255,6769,8937,0,0,1
735431,65535,255,-32768,-32768,0,65535,1
735432,518,0,1496,9977,1,0,1
735433,952,0,3813,9782,1,0,1
735434,972,0,5410,9387,1,0,1
735435,805,0,6486,9066,1,0,1
