sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,4634,9559,0,0,0
735236,0,0,0,0,0,0,0
735237,65535,255,3872,-7395,0,0,0
735238,209,0,1429,-7780,1,0,1
735239,307,0,1551,10053,1,0,1
735240,65535,255,4017,9674,0,0,0
735241,363,2,5643,9413,1,0,0
735242,256,0,4482,-7283,1,0,1
735243,176,0,2331,-7587,1,0,1
735244,136,0,580,10422,1,0,1
735245,65535,255,3306,9724,0,0,0
735246,33,2,5185,9481,1,0,0
735247,65535,255,5008,-7181,0,0,0
735248,65535,255,3136,-7505,0,0,0
735249,65535,255,418,-7694,0,0,0
735250,0,0,0,0,0,0,0
735251,0,0,0,0,0,0,0
735252,65535,255,5469,-7072,0,0,0
735253,230,0,3860,-7391,1,0,1
735254,122,0,1412,-7523,1,0,1
735255,185,0,1557,10056,1,0,1
735256,65535,255,4017,9704,0,0,0
735257,279,1,5642,9359,1,0,1
735258,288,0,4485,-7237,1,0,1
735259,287,0,2341,-7613,1,0,1
735260,623,2,559,10182,1,0,1
735261,276,0,3288,9726,1,0,1
735262,295,0,5171,9489,1,0,1
735263,65535,255,5023,-7177,0,0,0
735264,65535,255,3168,-7491,0,0,0
735265,0,0,0,0,0,0,0
735266,247,1,2446,9959,1,0,1
735267,202,0,4624,9555,1,0,1
735268,65535,255,5484,-7054,0,0,0
735269,166,0,3887,-7406,1,0,1
735270,65535,255,1458,-7843,0,0,0
735271,65535,255,1517,10124,0,0,0
735272,299,0,3987,9709,3,0,0
735273,65535,255,5625,9367,0,0,0
735274,65535,255,4508,-7251,0,0,0
735275,750,0,2375,-7661,3,0,0
735276,65535,255,521,9828,0,0,0
735277,347,2,3257,9786,3,0,0
735278,65535,255,5151,9482,0,0,0
735279,526,2,5039,-7136,1,0,0
735280,425,0,3191,-7430,1,0,0
735281,65535,255,500,-8231,0,0,0
735282,65535,255,2416,9897,0,0,0
735283,428,0,4601,9632,1,0,1
735284,342,0,5499,-7041,1,0,1
735285,481,0,3910,-7402,1,0,1
735286,191,0,1485,-7834,1,0,1
735287,329,0,1485,10151,1,0,1
735288,0,0,0,0,0,0,0
735289,65535,255,5610,9380,0,0,0
735290,65535,255,4526,-7266,0,0,0
735291,65535,255,2395,-7473,0,0,0
735292,65535,255,492,9817,0,0,0
735293,0,0,0,0,0,0,0
735294,65535,255,5134,9470,0,0,0
735295,65535,255,5054,-7122,0,0,0
735296,65535,255,3218,-7541,0,0,0
735297,65535,255,528,-7893,0,0,0
735298,381,0,2387,9821,1,0,1
735299,0,0,0,0,0,0,0
735300,65535,255,5513,-7078,0,0,0
735301,65535,255,3929,-7332,0,0,0
735302,220,0,1518,-7611,1,0,1
735303,186,0,1457,9909,1,0,1
735304,65535,255,3939,9753,0,0,0
735305,65535,255,5595,9392,0,0,0
735306,258,0,4543,-7293,1,0,1
735307,65535,255,2425,-7549,0,0,0
735308,138,0,458,10306,1,0,1
735309,125,0,3203,9851,1,0,1
735310,137,0,5117,9520,1,0,1
735311,157,0,5068,-7182,1,0,1
735312,65535,255,3240,-7518,0,0,0
735313,196,0,562,-7822,1,0,0
735314,296,0,2363,9837,1,0,1
735315,400,0,4563,9608,1,0,1
735316,422,0,5523,-7029,1,0,1
735317,119,0,3944,-7381,1,0,1
735318,65535,255,1540,-7801,0,0,0
735319,65535,255,1428,10144,0,0,0
735320,311,0,3923,9719,1,0,1
735321,214,0,5585,9381,1,0,1
735322,65535,255,4556,-7290,0,0,0
735323,112,0,2444,-7559,1,0,1
735324,157,0,435,10545,1,0,1
735325,65535,255,3190,9746,0,0,0
735326,346,0,5108,9475,1,0,1
735327,419,0,5079,-7143,1,0,1
735328,65535,255,3253,-7459,0,0,1
735329,65535,255,575,-7592,0,0,0
735330,284,0,2348,9798,1,0,1
735331,200,0,4556,9603,1,0,1
735332,65535,255,5530,-7032,0,0,0
735333,65535,255,3959,-7401,0,0,0
735334,65535,255,1551,-7567,0,0,0
735335,0,0,0,0,0,0,0
735336,0,0,0,0,0,0,0
735337,30,2,5579,9416,1,0,1
735338,65535,255,4563,-7277,0,0,0
735339,0,0,0,0,0,0,0
735340,65535,255,430,9548,0,0,0
735341,65535,255,3180,9796,0,0,0
735342,263,0,5102,9508,1,0,1
735343,65535,255,5083,-7169,0,0,0
735344,65535,255,3258,-7420,0,0,0
735345,271,0,586,-7479,1,0,1
735346,182,0,2342,9883,1,0,1
735347,65535,255,4553,9611,0,0,0
735348,179,0,5532,-7050,1,0,1
735349,65535,255,3959,-7334,0,0,0
735350,65535,255,1556,-7735,0,0,0
735351,208,0,1411,10149,1,0,1
735352,302,0,3915,9758,1,0,1
735353,65535,255,5581,9420,0,0,0
735354,154,0,4566,-7271,1,0,1
735355,206,0,2459,-7571,1,0,1
735356,114,0,429,9705,1,0,1
735357,228,0,3180,9836,1,0,1
735358,165,0,5107,9462,1,0,1
735359,196,0,5084,-7153,1,0,1
735360,65535,255,3258,-7525,0,0,0
735361,241,2,582,-7310,1,0,1
735362,65535,255,2347,10001,0,0,0
735363,65535,255,4559,9623,0,0,0
735364,239,0,5532,-7068,1,0,1
735365,65535,255,3955,-7379,0,0,0
735366,65535,255,1551,-7567,0,0,0
735367,188,0,1422,10030,1,0,1
735368,372,0,3923,9742,1,0,1
735369,135,0,5586,9419,1,0,1
735370,65535,255,4559,-7284,0,0,0
735371,156,0,2449,-7637,1,0,1
735372,65535,255,440,10316,0,0,0
735373,65535,255,3193,9777,0,0,0
735374,65535,255,5113,9523,0,0,0
735375,278,0,5078,-7149,1,0,1
735376,65535,255,3249,-7536,0,0,0
735377,65535,255,563,-7528,0,0,0
735378,65535,255,2367,9865,0,0,0
735379,65535,255,4570,9578,0,0,0
735380,65535,255,6003,9292,0,0,0
735381,254,0,3943,-7358,1,0,1
735382,0,0,0,0,0,0,0
735383,65535,255,1445,10073,0,0,0
735384,98,0,3942,9651,1,0,1
735385,234,0,5596,9380,1,0,1
735386,65535,255,6684,9075,0,0,1
735387,172,0,2429,-7574,1,0,1
735388,65535,255,463,10092,0,0,0
735389,65535,255,3212,9774,0,0,0
735390,65535,255,5125,9530,0,0,0
735391,65535,255,6368,9183,0,0,0
735392,0,0,0,0,0,0,0
735393,65535,255,534,-7952,0,0,0
735394,160,0,2386,9982,1,0,1
735395,65535,255,4583,9637,0,0,0
735396,65535,255,6013,9311,0,0,0
735397,65535,255,6971,8983,0,0,1
735398,222,2,1501,-7569,1,0,1
735399,65535,255,1473,10114,0,0,0
735400,163,0,3961,9677,1,0,1
735401,367,0,5607,9400,1,0,1
735402,65535,255,6691,9095,0,0,1
735403,161,0,2396,-7521,1,0,1
735404,65535,255,500,9626,0,0,0
735405,193,0,3239,9792,1,0,1
735406,256,0,5142,9511,1,0,1
735407,65535,255,6380,9172,0,0,0
735408,206,0,3195,-7418,1,0,1
735409,65535,255,499,-7903,0,0,0
735410,65535,255,2421,9817,0,0,0
735411,65535,255,4607,9559,0,0,0
735412,65535,255,6027,9266,0,0,0
735413,65535,255,3899,-7388,0,0,0
735414,299,0,1468,-7725,1,0,1
735415,65535,255,1512,9953,0,0,0
735416,65535,255,3984,9712,0,0,0
735417,65535,255,5625,9382,0,0,0
735418,65535,255,6702,9084,0,0,0
735419,65535,255,2366,-7662,0,0,0
735420,150,0,540,9656,1,0,1
735421,274,2,3271,9739,1,0,0
735422,127,0,5163,9522,1,0,1
735423,246,0,6393,9186,1,0,1
735424,158,0,3164,-7471,1,0,1
735425,65535,255,454,-7261,0,0,0
735426,65535,255,2456,9908,0,0,0
735427,65535,255,4628,9617,0,0,0
735428,65535,255,6042,9306,0,0,0
735429,65535,255,3865,-7363,0,0,0
735430,198,0,1423,-7663,1,0,1
735431,178,0,1551,9930,1,0,1
735432,99,0,4014,9684,1,0,1
735433,193,0,5638,9406,1,0,1
735434,118,0,4482,-7292,1,0,1
735435,65535,255,2336,-7490,0,0,0
735436,65535,255,562,9851,0,0,0
735437,65535,255,3283,9756,0,0,0
735438,65535,255,5171,9449,0,0,0
735439,213,0,5018,-7171,1,0,1
735440,65535,255,3159,-7461,0,0,0
735441,65535,255,457,-7753,0,0,0
735442,199,0,2451,9870,1,0,1
735443,65535,255,4625,9599,0,0,0
735444,65535,255,5482,-7076,0,0,0
735445,252,0,3881,-7316,1,0,1
735446,240,0,1447,-7521,1,0,1
735447,65535,255,1523,10103,0,0,0
735448,65535,255,3991,9688,0,0,0
735449,0,0,0,0,0,0,0
735450,65535,255,4501,-7306,0,0,0
735451,144,0,2366,-7554,1,0,1
735452,65535,255,526,10212,0,0,0
735453,65535,255,3261,9825,0,0,0
735454,65535,255,5154,9494,0,0,0
735455,0,0,0,0,0,0,0
735456,142,0,3182,-7420,1,0,1
735457,74,0,488,-8040,1,0,1
735458,65535,255,2426,9846,0,0,0
735459,0,0,0,0,0,0,0
735460,65535,255,5495,-7077,0,0,0
735461,98,0,3899,-7328,1,0,1
735462,202,0,1474,-7592,1,0,1
735463,84,0,1502,9867,1,0,1
735464,0,0,0,0,0,0,0
735465,65535,255,5617,9380,0,0,0
735466,239,0,4518,-7273,1,0,1
735467,65535,255,2385,-7486,0,0,0
735468,182,0,504,9958,1,0,1
735469,65535,255,3243,9799,0,0,0
735470,207,0,5144,9491,1,0,1
735471,329,0,5048,-7144,1,0,1
735472,65535,255,3204,-7437,0,0,0
735473,65535,255,507,-7247,0,0,0
735474,188,0,2406,9914,1,0,1
735475,65535,255,4597,9635,0,0,0
735476,65535,255,5504,-7047,0,0,0
735477,115,0,3914,-7408,1,0,1
735478,65535,255,1491,-7504,0,0,0
735479,65535,255,1485,9824,0,0,0
735480,65535,255,3964,9736,0,0,0
735481,332,0,5609,9387,1,0,1
735482,248,0,4528,-7289,1,0,1
735483,163,0,2400,-7550,1,0,1
735484,90,0,492,10357,1,0,1
735485,65535,255,3231,9785,0,0,0
735486,262,0,5137,9490,1,0,1
735487,65535,255,5054,-7146,0,0,0
735488,247,0,3213,-7406,1,0,1
735489,65535,255,523,-8149,0,0,0
735490,65535,255,2401,9902,0,0,0
735491,252,0,4591,9608,1,0,1
735492,176,0,5509,-7056,1,0,1
735493,157,0,3921,-7317,1,0,0
735494,267,0,1501,-7634,1,0,1
735495,151,0,1473,9956,1,0,1
735496,125,0,3960,9671,1,0,1
735497,212,0,5606,9409,1,0,1
735498,176,0,4532,-7257,1,0,0
735499,65535,255,2405,-7510,0,0,0
735500,148,0,486,10296,1,0,1
735501,227,0,3229,9770,1,0,1
735502,207,0,5136,9462,1,0,1
735503,65535,255,5056,-7137,0,0,0
735504,116,0,3213,-7454,1,0,1
735505,103,0,523,-7578,1,0,1
735506,98,0,2401,9810,1,0,1
