sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,6043,-8445,0,0,0
735236,65535,255,4257,-8264,0,0,0
735237,65535,255,1300,-7977,0,0,0
735238,65535,255,2264,10124,0,0,0
735239,65535,255,4827,10221,0,0,0
735240,418,0,6344,10458,1,0,1
735241,65535,255,4955,-8383,0,0,0
735242,65535,255,2416,-8116,0,0,0
735243,65535,255,1147,9913,0,0,0
735244,65535,255,4127,10154,0,0,0
735245,65535,255,5923,10397,0,0,0
735246,65535,255,5536,-8418,0,0,0
735247,65535,255,3396,-8220,0,0,0
735248,0,0,0,0,0,0,0
735249,65535,255,3286,10086,0,0,0
735250,0,0,0,0,0,0,0
735251,65535,255,6031,-8472,0,0,0
735252,65535,255,4243,-8310,0,0,0
735253,65535,255,1283,-8129,0,0,0
735254,65535,255,2280,9997,0,0,0
735255,365,0,4828,10255,1,0,1
735256,284,0,6343,10453,1,0,1
735257,188,0,4955,-8323,1,0,0
735258,220,0,2426,-8181,1,0,1
735259,580,0,1124,10028,1,0,1
735260,65535,255,4108,10174,0,0,0
735261,65535,255,5910,10405,0,0,0
735262,65535,255,5549,-8420,0,0,0
735263,65535,255,3426,-8222,0,0,0
735264,65535,255,117,-9979,0,0,0
735265,65535,255,3246,10073,0,0,1
735266,65535,255,5406,10291,0,0,0
735267,65535,255,6049,-8446,0,0,1
735268,414,0,4273,-8272,1,0,1
735269,65535,255,1334,-8006,0,0,0
735270,65535,255,2228,10143,0,0,0
735271,65535,255,4799,10241,0,0,0
735272,65535,255,6325,10447,0,0,0
735273,0,0,0,0,0,0,0
735274,65535,255,2471,-8197,0,0,0
735275,65535,255,1073,10090,0,0,0
735276,65535,255,4074,10200,0,0,0
735277,65535,255,5892,10360,0,0,0
735278,0,0,0,0,0,0,0
735279,273,0,3460,-8285,1,0,1
735280,65535,255,152,-7762,0,0,0
735281,65535,255,3210,10166,0,0,0
735282,65535,255,5382,10337,0,0,0
735283,350,0,6066,-8489,1,0,1
735284,65535,255,4298,-8254,0,0,0
735285,435,0,1374,-7963,1,0,1
735286,233,0,2191,10151,1,0,1
735287,541,0,4776,10244,1,0,1
735288,65535,255,6310,10451,0,0,0
735289,65535,255,5001,-8338,0,0,0
735290,548,0,2506,-8211,1,0,1
735291,482,0,1033,10123,1,0,1
735292,65535,255,4047,10198,0,0,0
735293,65535,255,5876,10366,0,0,0
735294,65535,255,5589,-8437,0,0,0
735295,65535,255,3490,-8252,0,0,0
735296,186,0,194,-7152,1,0,1
735297,351,0,3179,10107,1,0,1
735298,304,0,5365,10311,1,0,1
735299,0,0,0,0,0,0,0
735300,65535,255,4327,-8303,0,0,0
735301,65535,255,1419,-8135,0,0,0
735302,435,0,2154,10001,1,0,0
735303,65535,255,4753,10272,0,0,0
735304,65535,255,6297,10465,0,0,0
735305,0,0,0,0,0,0,0
735306,65535,255,2544,-8253,0,0,0
735307,65535,255,998,9794,0,0,0
735308,65535,255,4024,10134,0,0,0
735309,65535,255,5861,10390,0,0,0
735310,447,0,5606,-8412,1,0,1
735311,65535,255,3520,-8219,0,0,0
735312,0,0,0,0,0,0,0
735313,65535,255,3152,10104,0,0,0
735314,0,0,0,0,0,0,0
735315,65535,255,6096,-8472,0,0,0
735316,379,0,4349,-8330,1,0,0
735317,65535,255,1449,-8076,0,0,0
735318,65535,255,2123,10136,0,0,0
735319,0,0,0,0,0,0,0
735320,65535,255,6288,10452,0,0,0
735321,65535,255,5039,-8346,0,0,0
735322,65535,255,2569,-8264,0,0,1
