sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,6212,-8489,0,0,0
735236,65535,255,4538,-8337,0,0,0
735237,65535,255,1733,-8225,0,0,0
735238,65535,255,1865,10059,0,0,0
735239,65535,255,4584,10189,0,0,0
735240,424,0,6200,10411,1,0,1
735241,65535,255,5187,-8361,0,0,0
735242,65535,255,2808,-8258,0,0,0
735243,65535,255,702,9687,0,0,0
735244,65535,255,3832,10115,0,0,0
735245,65535,255,5753,10377,0,0,0
735246,65535,255,5734,-8399,0,0,0
735247,65535,255,3730,-8187,0,0,0
735248,0,0,0,0,0,0,0
735249,65535,255,2938,10031,0,0,0
735250,65535,255,5227,10309,0,0,0
735251,65535,255,6200,-8475,0,0,0
735252,65535,255,4521,-8286,0,0,0
735253,65535,255,1717,-8053,0,0,0
735254,65535,255,1875,9957,0,0,0
735255,65535,255,4584,10227,0,0,0
735256,143,0,6198,10434,1,0,0
735257,319,0,5191,-8386,1,0,1
735258,294,0,2813,-8136,1,0,0
735259,235,0,684,9871,1,0,1
735260,65535,255,3816,10137,0,0,0
735261,65535,255,5739,10388,0,0,0
735262,65535,255,5746,-8404,0,0,0
735263,65535,255,3758,-8193,0,0,0
735264,65535,255,563,-8175,0,0,0
735265,65535,255,2896,10028,0,0,0
735266,65535,255,5202,10266,0,0,0
735267,65535,255,6219,-8486,0,0,0
735268,363,0,4552,-8344,1,0,1
735269,65535,255,1766,-8223,0,0,0
735270,65535,255,1821,10111,0,0,0
735271,65535,255,4553,10212,0,0,0
735272,65535,255,6180,10428,0,0,0
735273,65535,255,5214,-8383,0,0,0
735274,65535,255,2855,-8151,0,0,0
735275,65535,255,632,9965,0,0,0
735276,65535,255,3780,10166,0,0,0
735277,65535,255,5720,10338,0,0,0
735278,65535,255,5766,-8428,0,0,0
735279,65535,255,3790,-8247,0,0,0
735280,65535,255,610,-7791,0,0,0
735281,253,0,2858,10123,1,0,1
735282,65535,255,5176,10314,0,0,0
735283,456,2,6233,-8473,1,0,1
735284,65535,255,4576,-8328,0,0,0
735285,257,0,1810,-8225,1,0,1
735286,245,0,1782,10091,1,0,1
735287,331,0,4530,10216,1,0,1
735288,320,0,6163,10432,1,0,0
735289,377,0,5234,-8396,1,0,1
735290,237,0,2888,-8163,1,0,1
735291,242,0,591,10019,1,0,1
735292,65535,255,3751,10164,0,0,0
735293,65535,255,5705,10336,0,0,0
735294,65535,255,5782,-8417,0,0,0
735295,65535,255,3819,-8217,0,0,0
735296,65535,255,651,-8371,0,0,1
735297,65535,255,2825,10066,0,0,1
735298,327,0,5159,10287,1,0,1
735299,0,0,0,0,0,0,0
735300,65535,255,4600,-8274,0,0,0
735301,65535,255,1843,-8063,0,0,0
735302,278,0,1744,9903,1,0,1
735303,65535,255,4506,10245,0,0,0
735304,65535,255,6148,10446,0,0,0
735305,0,0,0,0,0,0,0
735306,65535,255,2921,-8208,0,0,0
735307,65535,255,545,10325,0,0,0
735308,65535,255,3720,10206,0,0,0
735309,65535,255,5687,10369,0,0,0
735310,426,2,5800,-8458,1,0,1
735311,65535,255,3847,-8305,0,0,0
735312,65535,255,691,-8258,0,0,0
735313,65535,255,2796,10053,0,0,0
735314,0,0,0,0,0,0,0
735315,65535,255,6263,-8515,0,0,0
735316,65535,255,4623,-8307,0,0,0
735317,65535,255,1881,-8173,0,0,0
735318,65535,255,1711,10071,0,0,0
735319,65535,255,4489,10213,0,0,0
735320,65535,255,6140,10433,0,0,0
735321,65535,255,5270,-8403,0,0,0
735322,65535,255,2949,-8210,0,0,0
735323,242,0,523,9488,1,0,1
735324,65535,255,3708,10120,0,0,0
735325,363,0,5679,10324,1,0,1
735326,65535,255,5811,-8424,0,0,0
735327,0,0,0,0,0,0,0
735328,65535,255,714,-7976,0,0,0
735329,0,0,0,0,0,0,0
735330,65535,255,5133,10284,0,0,0
735331,65535,255,6270,-8515,0,0,0
735332,376,2,4636,-8319,1,0,1
735333,65535,255,1899,-8242,0,0,0
735334,65535,255,1699,9893,0,0,0
735335,65535,255,4478,10256,0,0,0
735336,65535,255,6135,10413,0,0,0
735337,0,0,0,0,0,0,0
735338,65535,255,2963,-8189,0,0,0
735339,65535,255,512,9502,0,0,0
735340,65535,255,3699,10144,0,0,0
735341,389,2,5674,10345,1,0,1
735342,468,0,5817,-8455,1,0,1
735343,65535,255,3874,-8214,0,0,0
735344,65535,255,720,-7838,0,0,0
735345,65535,255,2769,10110,0,0,0
735346,379,0,5130,10284,1,0,1
735347,0,0,0,0,0,0,0
735348,345,0,4643,-8343,1,0,1
735349,286,0,1903,-8086,1,0,1
735350,295,0,1694,10033,1,0,1
735351,438,0,4478,10225,1,0,1
735352,482,0,6135,10398,1,0,1
