sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,126,0,2119,10361,1,0,1
735236,137,0,4398,10601,1,0,1
735237,143,0,5859,10902,1,0,1
735238,99,0,4308,-8338,1,0,1
735239,92,0,1894,-7974,1,0,1
735240,123,0,1165,10100,1,0,1
735241,131,0,3751,10523,1,0,1
735242,65535,255,5447,10789,0,0,0
735243,65535,255,4903,-8469,0,0,0
735244,65535,255,2796,-8102,0,0,0
735245,65535,255,147,11194,0,0,0
735246,0,0,0,0,0,0,0
735247,62,0,4967,10750,1,0,1
735248,156,0,5413,-8513,1,0,1
735249,185,0,3591,-8202,1,0,1
735250,112,0,878,-7805,1,0,1
735251,155,0,2134,10363,1,0,0
735252,65535,255,4409,10603,0,0,0
735253,206,0,5862,10903,1,0,1
735254,163,0,4301,-8330,1,0,1
735255,65535,255,1889,-7956,0,0,0
735256,167,0,1165,10044,1,0,1
735257,100,0,3747,10507,1,0,1
735258,65535,255,5438,10841,0,0,0
735259,65535,255,4912,-8443,0,0,0
735260,198,0,2815,-8215,1,0,0
735261,157,0,121,10035,1,0,1
735262,101,0,2974,10393,1,0,1
735263,135,0,4950,10714,1,0,1
735264,183,0,5432,-8545,1,0,1
735265,93,0,3625,-8257,1,0,0
735266,109,0,930,-8104,1,0,0
735267,65535,255,2098,10252,0,0,1
735268,86,0,4382,10567,1,0,0
735269,110,0,5843,10920,1,0,1
735270,112,0,4327,-8308,1,0,1
735271,164,0,1931,-8127,1,0,1
735272,65535,255,1120,10002,0,0,0
735273,152,0,3715,10503,1,0,1
735274,65535,255,5421,10779,0,0,0
735275,65535,255,4933,-8457,0,0,1
735276,129,0,2843,-8086,1,0,1
735277,143,0,83,11596,1,0,1
735278,128,0,2940,10453,1,0,1
735279,65535,255,4932,10672,0,0,0
735280,167,0,5450,-8541,1,0,1
735281,106,0,3653,-8204,1,0,1
735282,153,0,964,-7931,1,0,1
735283,65535,255,2062,10184,0,0,0
735284,65535,255,4357,10648,0,0,0
735285,73,0,5829,10914,1,0,1
735286,65535,255,4351,-8346,0,0,0
735287,125,0,1963,-8093,1,0,1
735288,155,0,1086,10055,1,0,1
735289,65535,255,3691,10524,0,0,0
735290,65535,255,5404,10785,0,0,0
735291,65535,255,4951,-8460,0,0,0
735292,65535,255,2874,-8175,0,0,0
735293,88,0,48,12015,1,0,1
735294,166,0,2912,10428,1,0,1
735295,191,0,4911,10734,1,0,1
735296,182,0,5466,-8561,1,0,1
735297,75,0,3681,-8280,1,0,1
735298,136,0,1002,-7883,1,0,1
735299,128,0,2029,10322,1,0,1
735300,107,0,4338,10592,1,0,1
735301,174,0,5816,10901,1,0,0
735302,65535,255,4373,-8342,0,0,0
735303,144,0,1997,-8006,1,0,1
735304,65535,255,1051,10173,0,0,0
735305,146,0,3663,10552,1,0,1
735306,65535,255,5390,10806,0,0,0
735307,189,0,4972,-8491,1,0,1
735308,65535,255,2904,-8158,0,0,0
735309,65535,255,27,3461,0,0,0
735310,65535,255,2888,10371,0,0,0
735311,108,0,4895,10715,1,0,1
735312,65535,255,5481,-8554,0,0,0
735313,65535,255,3705,-8291,0,0,0
735314,65535,255,1029,-7778,0,0,0
735315,65535,255,2003,10384,0,0,0
735316,122,0,4320,10629,1,0,1
735317,65535,255,5806,10918,0,0,0
735318,65535,255,4393,-8401,0,0,0
735319,131,0,2023,-8099,1,0,1
735320,65535,255,1022,10071,0,0,0
735321,65535,255,3647,10542,0,0,0
735322,192,0,5379,10813,1,0,1
735323,65535,255,4983,-8422,0,0,0
735324,65535,255,2928,-8204,0,0,0
735325,65535,255,20,-13113,0,0,0
735326,140,0,2869,10467,1,0,1
735327,65535,255,4886,10685,0,0,0
735328,164,0,5493,-8538,1,0,1
735329,171,0,3717,-8268,1,0,1
735330,100,0,1052,-7752,1,0,1
735331,65535,255,1982,10399,0,0,0
735332,127,0,4311,10585,1,0,1
735333,107,2,5801,10888,1,0,1
735334,65535,255,4403,-8345,0,0,0
735335,65535,255,2038,-8075,0,0,0
735336,65535,255,1008,10105,0,0,0
735337,65535,255,3638,10526,0,0,0
735338,65535,255,5376,10812,0,0,0
735339,81,0,4992,-8434,1,0,1
735340,65535,255,2932,-8104,0,0,0
735341,143,0,43,-2196,1,0,1
735342,65535,255,2864,10391,0,0,0
735343,162,0,4883,10662,1,0,1
735344,176,0,5496,-8524,1,0,1
735345,65535,255,3724,-8269,0,0,0
735346,65535,255,1058,-7817,0,0,0
735347,65535,255,1982,10204,0,0,0
735348,135,0,4309,10587,1,0,1
735349,65535,255,5798,10922,0,0,0
735350,156,0,4407,-8403,1,0,1
735351,65535,255,2039,-8012,0,0,0
735352,65535,255,1004,10333,0,0,0
735353,149,0,3638,10518,1,0,1
735354,92,0,5373,10812,1,0,1
735355,105,0,4992,-8445,1,0,1
735356,65535,255,2933,-8130,0,0,0
735357,65535,255,24,-7536,0,0,0
735358,80,0,2865,10478,1,0,1
735359,65535,255,4883,10713,0,0,0
735360,187,0,5496,-8580,1,0,0
735361,165,0,3721,-8253,1,0,1
735362,143,0,1052,-7847,1,0,1
735363,143,0,1987,10255,1,0,1
735364,65535,255,4309,10615,0,0,0
735365,65535,255,5801,10885,0,0,0
735366,65535,255,4403,-8364,0,0,0
735367,130,0,2034,-8066,1,0,1
735368,65535,255,1016,10300,0,0,0
735369,65535,255,3642,10519,0,0,0
735370,65535,255,5376,10828,0,0,0
735371,65535,255,4987,-8476,0,0,0
735372,65535,255,2924,-8214,0,0,1
735373,65535,255,37,151,0,0,0
735374,85,0,2874,10436,1,0,1
735375,159,0,4889,10709,1,0,1
735376,65535,255,5488,-8562,0,0,0
735377,115,0,3709,-8283,1,0,1
735378,105,0,1034,-8037,1,0,1
735379,65535,255,1998,10385,0,0,1
735380,65535,255,4320,10583,0,0,0
735381,181,0,5807,10908,1,0,1
735382,65535,255,4387,-8362,0,0,0
735383,65535,255,2013,-7976,0,0,0
735384,95,0,1034,10370,1,0,1
735385,0,0,0,0,0,0,0
735386,65535,255,5387,10792,0,0,0
735387,33,0,4972,-8447,1,0,1
735388,34,0,2904,-8180,1,0,1
735389,65535,255,45,3315,0,0,0
735390,65535,255,2893,10449,0,0,0
735391,128,0,4902,10722,1,0,1
735392,152,2,5474,-8539,1,0,1
735393,147,0,3685,-8207,1,0,1
735394,125,2,1006,-7770,1,0,0
735395,65535,255,2024,10292,0,0,0
735396,65535,255,4337,10587,0,0,0
735397,0,0,0,0,0,0,0
735398,0,0,0,0,0,0,0
735399,65535,255,1981,-7987,0,0,0
735400,89,0,1069,9989,1,0,1
735401,96,2,3683,10476,1,0,1
735402,65535,255,5399,10819,0,0,0
735403,89,0,4954,-8482,1,0,1
735404,133,0,2872,-8100,1,0,1
735405,160,0,52,11216,1,0,1
735406,157,0,2922,10399,1,0,1
735407,135,0,4919,10704,1,0,1
735408,141,0,5457,-8526,1,0,1
735409,65535,255,3661,-8204,0,0,0
735410,140,0,971,-7795,1,0,1
735411,78,0,2061,10327,1,0,1
735412,65535,255,4361,10577,0,0,0
735413,65535,255,5833,10905,0,0,0
735414,152,0,4344,-8354,1,0,1
735415,65535,255,1950,-8117,0,0,0
735416,81,2,1102,10303,1,0,0
735417,65535,255,3707,10567,0,0,0
735418,111,0,5418,10804,1,0,1
735419,65535,255,4934,-8478,0,0,0
735420,65535,255,2838,-8106,0,0,0
735421,114,0,95,11429,1,0,1
735422,91,0,2955,10424,1,0,1
735423,135,0,4941,10725,1,0,1
735424,65535,255,5438,-8555,0,0,0
735425,88,0,3629,-8264,1,0,1
735426,101,0,930,-8069,1,0,1
735427,0,0,0,0,0,0,0
735428,0,0,0,0,0,0,0
735429,65535,255,5850,10932,0,0,0
735430,65535,255,4316,-8391,0,0,0
735431,128,2,1905,-8113,1,0,0
735432,140,0,1147,10332,1,0,1
735433,65535,255,3735,10571,0,0,0
735434,65535,255,5434,10803,0,0,0
735435,109,0,4917,-8464,1,0,1
735436,133,0,2821,-8110,1,0,1
735437,65535,255,109,10050,0,0,1
735438,65535,255,2969,10383,0,0,0
735439,165,0,4946,10704,1,0,1
735440,65535,255,5437,-8525,0,0,0
735441,129,0,3633,-8208,1,0,1
735442,65535,255,936,-7819,0,0,0
735443,65535,255,2087,10345,0,0,0
735444,65535,255,4378,10594,0,0,1
735445,126,2,5842,10896,1,0,1
735446,65535,255,4334,-8314,0,0,0
735447,140,0,1939,-8167,1,0,1
735448,65535,255,1114,10391,0,0,0
735449,91,0,3715,10472,1,0,1
735450,65535,255,5419,10828,0,0,0
735451,65535,255,4936,-8417,0,0,0
735452,103,0,2852,-8152,1,0,1
735453,65535,255,88,7706,0,0,0
735454,0,0,0,0,0,0,0
735455,104,0,4931,10679,1,0,1
735456,90,0,5453,-8531,1,0,1
735457,122,0,3658,-8239,1,0,1
735458,65535,255,965,-7828,0,0,0
735459,65535,255,2060,10359,0,0,0
735460,65535,255,4360,10610,0,0,0
735461,140,0,5832,10910,1,0,1
735462,65535,255,4352,-8350,0,0,0
735463,65535,255,1965,-8018,0,0,0
735464,65535,255,1085,10178,0,0,0
735465,65535,255,3694,10550,0,0,0
735466,65535,255,5409,10802,0,0,0
735467,65535,255,4953,-8481,0,0,0
735468,65535,255,2871,-8132,0,0,0
735469,100,0,67,6218,1,0,1
735470,65535,255,2926,10335,0,0,0
735471,65535,255,4919,10693,0,0,0
735472,112,0,5463,-8526,1,0,0
735473,65535,255,3673,-8237,0,0,0
735474,65535,255,988,-8035,0,0,0
735475,65535,255,2045,10263,0,0,0
735476,65535,255,4349,10575,0,0,0
735477,65535,255,5824,10895,0,0,0
735478,79,0,4366,-8332,1,0,1
735479,130,0,1981,-8004,1,0,1
735480,65535,255,1068,10176,0,0,0
735481,0,0,0,0,0,0,0
735482,65535,255,5400,10819,0,0,0
735483,65535,255,4959,-8427,0,0,0
735484,136,0,2885,-8199,1,0,1
735485,65535,255,34,10835,0,0,0
735486,65535,255,2907,10430,0,0,0
735487,65535,255,4912,10691,0,0,0
735488,110,0,5469,-8546,1,0,1
735489,65535,255,3681,-8222,0,0,0
735490,65535,255,1000,-8035,0,0,0
735491,64,0,2029,10261,1,0,1
735492,65535,255,4342,10588,0,0,0
735493,0,0,0,0,0,0,0
735494,65535,255,4373,-8365,0,0,0
735495,65535,255,1992,-8102,0,0,0
735496,65535,255,1059,10253,0,0,0
735497,96,0,3675,10515,1,0,1
735498,65535,255,5396,10799,0,0,0
735499,166,0,4964,-8450,1,0,1
735500,98,0,2890,-8188,1,0,0
735501,140,0,29,10946,1,0,1
735502,65535,255,2902,10451,0,0,0
735503,142,0,4907,10681,1,0,1
735504,151,0,5471,-8537,1,0,1
735505,104,0,3685,-8271,1,0,1
735506,132,2,1006,-7803,1,0,0
735507,0,0,0,0,0,0,0
735508,143,0,4339,10561,1,0,1
735509,65535,255,5816,10899,0,0,0
735510,50,0,4373,-8359,1,0,1
735511,65535,255,1992,-8117,0,0,0
735512,65535,255,1057,10019,0,0,0
735513,89,0,3671,10548,1,0,1
735514,65535,255,5393,10824,0,0,0
735515,69,0,4963,-8449,1,0,1
735516,65535,255,2886,-8122,0,0,0
735517,78,0,39,7227,1,0,1
735518,57,0,2903,10419,1,0,1
735519,156,0,4908,10681,1,0,1
735520,101,0,5467,-8541,1,0,1
735521,54,0,3681,-8302,1,0,1
735522,65535,255,1000,-7968,0,0,0
735523,65535,255,2035,10294,0,0,0
