sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,22,0,4253,9661,1,0,1
735236,25,0,5963,9421,1,0,0
735237,65535,255,6419,-7259,0,0,0
735238,65535,255,2881,-7830,0,0,1
735239,8,0,372,9425,1,0,1
735240,65535,255,3472,9746,0,0,0
735241,12,0,5488,9509,1,0,1
735242,65535,255,6734,9275,0,0,0
735243,65535,255,3731,-7733,0,0,0
735244,65535,255,777,-8002,0,0,0
735245,13,0,2560,9856,1,0,1
735246,11,0,4931,9623,1,0,1
735247,18,0,6382,9351,1,0,1
735248,65535,255,6030,-7358,0,0,1
735249,6,0,1864,-7704,1,0,1
735250,65535,255,1517,9989,0,0,0
735251,11,0,4267,9626,1,0,1
735252,17,0,5968,9465,1,0,1
735253,18,0,6414,-7270,1,0,1
735254,11,0,2871,-7765,1,0,1
735255,13,0,370,10227,1,0,1
735256,6,0,3469,9751,1,0,1
735257,65535,255,5483,9542,0,0,1
735258,65535,255,6729,9298,0,0,0
735259,65535,255,3738,-7653,0,0,1
735260,65535,255,798,-7850,0,0,0
735261,0,0,2534,9779,1,0,1
735262,65535,255,4914,9565,0,0,0
735263,65535,255,6367,9365,0,0,1
735264,65535,255,6046,-7370,0,0,0
735265,40,2,1908,-7842,1,0,0
735266,4,0,1473,9838,1,0,1
735267,10,0,4235,9697,1,0,1
735268,8,0,5949,9448,1,0,1
735269,18,2,6429,-7277,1,0,1
735270,15,0,2909,-7740,1,0,1
735271,8,0,324,10264,1,0,1
735272,9,0,3432,9755,1,0,1
735273,12,0,5461,9555,1,0,1
735274,65535,255,6715,9308,0,0,1
735275,12,0,3771,-7689,1,0,1
735276,8,0,841,-7794,1,0,1
735277,65535,255,2495,9858,0,0,0
735278,65535,255,4888,9607,0,0,0
735279,29,0,6352,9353,1,0,1
735280,26,0,6059,-7343,1,0,1
735281,65535,255,1946,-7771,0,0,0
735282,7,0,1434,9746,1,0,1
735283,8,0,4206,9679,1,0,1
735284,27,2,5933,9442,1,0,1
735285,21,0,6439,-7274,1,0,1
735286,16,0,2937,-7749,1,0,1
735287,65535,255,284,10541,0,0,1
735288,7,0,3402,9784,1,0,1
735289,2,0,5445,9492,1,0,1
735290,65535,255,6703,9296,0,0,0
735291,65535,255,5628,-7434,0,0,0
735292,74,2,876,-7758,1,0,0
735293,0,0,2460,9836,1,0,1
735294,65535,255,4867,9592,0,0,0
735295,35,2,6337,9382,1,0,1
735296,65535,255,6070,-7328,0,0,0
735297,17,0,1983,-7933,1,0,1
735298,16,0,1394,9960,1,0,0
735299,14,0,4181,9730,1,0,1
735300,24,0,5916,9470,1,0,1
735301,31,0,6450,-7242,1,0,1
735302,12,0,2971,-7799,1,0,1
735303,65535,255,252,9030,0,0,1
735304,65535,255,3373,9814,0,0,0
735305,65535,255,5426,9509,0,0,0
735306,65535,255,6693,9278,0,0,0
735307,22,0,5645,-7440,1,0,0
735308,19,0,917,-8088,1,0,1
735309,11,0,2431,9760,1,0,1
735310,23,0,4849,9562,1,0,0
735311,65535,255,6326,9373,0,0,0
735312,65535,255,6081,-7318,0,0,0
735313,12,0,2015,-7945,1,0,1
735314,65535,255,1360,10012,0,0,0
735315,32,0,4163,9650,1,0,0
735316,65535,255,5906,9430,0,0,0
735317,10,0,6459,-7262,1,0,1
735318,65535,255,2990,-7744,0,0,1
735319,5,0,215,10570,1,0,1
735320,14,0,3351,9790,1,0,1
735321,28,0,5415,9506,1,0,1
735322,65535,255,6685,9280,0,0,0
735323,27,0,5655,-7393,1,0,1
735324,28,0,935,-7658,1,0,0
735325,65535,255,2411,9840,0,0,0
735326,65535,255,4834,9608,0,0,1
