sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,0,0,0,0,0,0,0
735236,0,0,0,0,0,0,0
735237,65535,255,3377,-7500,0,0,0
735238,362,0,719,-7623,1,0,1
735239,576,1,2237,9943,1,0,1
735240,65535,255,4494,9645,0,0,0
735241,301,0,5608,-7063,1,0,1
735242,137,0,4060,-7412,1,0,1
735243,306,2,1688,-7803,1,0,1
735244,770,0,1304,10087,1,0,1
735245,0,0,0,0,0,0,0
735246,37,2,5547,9425,1,0,1
735247,65535,255,4650,-7252,0,0,0
735248,65535,255,2568,-7642,0,0,0
735249,65535,255,320,9460,0,0,0
735250,0,0,0,0,0,0,0
735251,0,0,0,0,0,0,0
735252,65535,255,5161,-7137,0,0,0
735253,453,0,3365,-7403,1,0,1
735254,65535,255,714,-7855,0,0,1
735255,528,0,2242,10015,1,0,1
735256,616,0,4498,9570,1,0,1
735257,614,0,5608,-7072,1,0,1
735258,222,0,4064,-7318,1,0,1
735259,415,0,1694,-7531,1,0,0
735260,485,0,1287,10142,1,0,1
735261,966,0,3836,9692,1,0,1
735262,321,0,5535,9423,1,0,1
735263,65535,255,4666,-7249,0,0,0
735264,65535,255,2598,-7626,0,0,0
735265,0,0,0,0,0,0,0
735266,575,0,3073,9878,1,0,1
735267,258,0,5041,9533,1,0,1
735268,65535,255,5181,-7112,0,0,0
735269,580,0,3399,-7514,1,0,1
735270,65535,255,754,-7715,0,0,0
735271,65535,255,2205,9991,0,0,0
735272,626,0,4471,9568,3,0,0
735273,65535,255,5622,-7009,0,0,0
735274,65535,255,4087,-7335,0,0,0
735275,1001,0,1732,-7606,3,0,0
735276,65535,255,1254,9830,0,0,0
735277,279,0,3808,9743,1,0,1
735278,252,2,5518,9386,1,0,1
735279,65535,255,4682,-7231,0,0,0
735280,65535,255,2627,-7549,0,0,0
735281,65535,255,237,10362,0,0,0
735282,65535,255,3044,9841,0,0,0
735283,137,2,5024,9514,1,0,1
735284,534,0,5196,-7116,1,0,1
735285,46,2,3420,-7510,1,0,1
735286,65535,255,783,-7754,0,0,0
735287,703,0,2174,10011,1,0,1
735288,0,0,0,0,0,0,0
735289,65535,255,5634,-7024,0,0,0
735290,292,0,4110,-7352,1,0,1
735291,65535,255,1760,-7622,0,0,0
735292,65535,255,1220,9855,0,0,0
735293,65535,255,3784,9731,0,0,0
735294,145,2,5501,9449,1,0,1
735295,65535,255,4702,-7276,0,0,0
735296,65535,255,2652,-7497,0,0,0
735297,418,0,203,9582,1,0,1
735298,359,0,3016,9782,1,0,0
735299,0,0,0,0,0,0,0
735300,65535,255,5210,-7141,0,0,0
735301,65535,255,3445,-7428,0,0,0
735302,107,0,819,-7994,1,0,1
735303,436,0,2147,9849,1,0,1
735304,65535,255,4431,9606,0,0,0
735305,65535,255,5647,-7037,0,0,0
735306,65535,255,4129,-7377,0,0,0
735307,492,2,1793,-7729,1,0,0
735308,810,0,1185,10022,1,0,1
735309,65535,255,3765,9679,0,0,0
735310,915,0,5485,9420,1,0,1
735311,504,2,4718,-7255,1,0,1
735312,65535,255,2677,-7471,0,0,0
735313,812,0,175,9315,1,0,1
735314,580,0,2993,9785,1,0,1
735315,449,0,4991,9488,1,0,1
735316,158,2,5222,-7168,1,0,0
735317,132,2,3462,-7486,1,0,1
735318,65535,255,841,-7670,0,0,0
735319,65535,255,2121,10004,0,0,0
735320,296,0,4418,9583,1,0,1
735321,258,0,5657,-7030,1,0,1
735322,487,0,4143,-7374,1,0,1
735323,806,0,1815,-7744,1,0,1
735324,882,0,1163,10110,1,0,1
735325,65535,255,3749,9713,0,0,0
735326,455,0,5477,9450,1,0,1
735327,267,0,4728,-7212,1,0,1
735328,662,0,2697,-7588,1,0,1
735329,65535,255,163,8419,0,0,0
735330,204,0,2983,9765,1,0,1
735331,65535,255,4981,9505,0,0,1
735332,561,0,5230,-7119,1,0,1
735333,65535,255,3474,-7492,0,0,0
735334,65535,255,859,-7864,0,0,0
735335,0,0,0,0,0,0,0
735336,0,0,0,0,0,0,0
735337,65535,255,5664,-7010,0,0,0
735338,471,2,4153,-7359,1,0,1
735339,0,0,0,0,0,0,0
735340,65535,255,1152,10199,0,0,0
735341,0,0,0,0,0,0,0
735342,607,0,5475,9410,1,0,1
735343,383,0,4734,-7264,1,0,1
735344,65535,255,2701,-7539,0,0,0
735345,372,0,148,11411,1,0,1
735346,65535,255,2978,9767,0,0,0
735347,65535,255,4981,9496,0,0,0
