sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,6119,-8476,0,0,0
735236,65535,255,4379,-8266,0,0,0
735237,65535,255,1480,-7984,0,0,0
735238,65535,255,2111,10114,0,0,0
735239,65535,255,4739,10214,0,0,0
735240,126,0,6294,10425,1,0,1
735241,65535,255,5059,-8383,0,0,0
735242,65535,255,2579,-8128,0,0,0
735243,65535,255,969,9917,0,0,0
735244,65535,255,4017,10144,0,0,0
735245,65535,255,5863,10391,0,0,0
735246,65535,255,5625,-8415,0,0,0
735247,65535,255,3541,-8221,0,0,0
735248,0,0,0,0,0,0,0
735249,65535,255,3155,10079,0,0,0
735250,65535,255,5356,10324,0,0,0
735251,65535,255,6108,-8469,0,0,0
735252,65535,255,4366,-8310,0,0,0
735253,65535,255,1464,-8138,0,0,0
735254,65535,255,2122,9978,0,0,0
735255,126,0,4740,10249,1,0,0
735256,92,0,6293,10444,1,0,1
735257,65535,255,5059,-8325,0,0,0
735258,204,0,2589,-8178,1,0,1
735259,65535,255,951,10020,0,0,0
735260,65535,255,3998,10165,0,0,0
735261,65535,255,5849,10391,0,0,0
735262,65535,255,5638,-8420,0,0,0
735263,65535,255,3571,-8222,0,0,0
735264,65535,255,299,-8809,0,0,0
735265,65535,255,3111,10066,0,0,0
735266,65535,255,5333,10283,0,0,0
735267,65535,255,6126,-8480,0,0,0
735268,171,0,4393,-8274,1,0,1
735269,65535,255,1513,-8031,0,0,0
735270,65535,255,2073,10034,0,0,0
735271,65535,255,4710,10235,0,0,0
735272,65535,255,6275,10441,0,0,0
735273,65535,255,5083,-8327,0,0,0
735274,65535,255,2634,-8193,0,0,0
735275,65535,255,899,10131,0,0,0
735276,65535,255,3964,10192,0,0,0
735277,65535,255,5833,10354,0,0,0
735278,65535,255,5659,-8445,0,0,0
735279,65535,255,3605,-8275,0,0,0
735280,65535,255,337,-7937,0,0,0
735281,132,0,3075,10153,1,0,1
735282,65535,255,5309,10333,0,0,0
735283,65535,255,6142,-8485,0,0,0
735284,65535,255,4420,-8251,0,0,0
735285,172,0,1552,-7994,1,0,1
735286,215,0,2033,10160,1,0,1
735287,140,0,4688,10234,1,0,1
735288,180,0,6260,10443,1,0,0
735289,161,0,5103,-8340,1,0,0
735290,34,2,2669,-8207,1,0,1
735291,117,0,858,10134,1,0,1
735292,65535,255,3938,10190,0,0,0
735293,65535,255,5816,10347,0,0,0
735294,65535,255,5677,-8433,0,0,0
735295,65535,255,3634,-8252,0,0,0
735296,65535,255,379,-7518,0,0,0
735297,68,0,3042,10101,1,0,1
735298,104,0,5290,10302,1,0,1
735299,65535,255,6157,-8460,0,0,0
735300,65535,255,4447,-8297,0,0,0
735301,65535,255,1596,-8123,0,0,0
735302,155,0,1996,9998,1,0,1
735303,0,0,0,0,0,0,0
735304,65535,255,6246,10419,0,0,1
735305,0,0,0,0,0,0,0
735306,65535,255,2704,-8256,0,0,0
735307,65535,255,824,9737,0,0,0
735308,74,2,3911,10121,1,0,0
735309,65535,255,5799,10383,0,0,0
735310,63,0,5693,-8408,1,0,1
735311,65535,255,3662,-8221,0,0,0
735312,65535,255,420,-7411,0,0,0
735313,65535,255,3014,10099,0,0,0
735314,0,0,0,0,0,0,0
735315,65535,255,6170,-8469,0,0,0
735316,66,0,4471,-8330,1,0,1
735317,65535,255,1629,-8264,0,0,0
735318,65535,255,1964,10129,0,0,0
735319,65535,255,4646,10230,0,0,0
735320,65535,255,6236,10447,0,0,0
735321,65535,255,5142,-8343,0,0,0
735322,65535,255,2728,-8254,0,0,0
735323,133,0,794,9809,1,0,1
735324,65535,255,3896,10149,0,0,0
735325,43,2,5792,10339,1,0,1
735326,65535,255,5705,-8441,0,0,0
735327,0,0,0,0,0,0,0
735328,65535,255,447,-8268,0,0,0
735329,0,0,0,0,0,0,0
735330,65535,255,5265,10299,0,0,0
735331,65535,255,6181,-8470,0,0,0
735332,65535,255,4484,-8344,0,0,0
735333,65535,255,1645,-8024,0,0,0
735334,65535,255,1947,9959,0,0,0
735335,65535,255,4637,10230,0,0,0
735336,65535,255,6234,10424,0,0,0
735337,0,0,0,0,0,0,0
735338,65535,255,2746,-8244,0,0,0
735339,65535,255,777,9848,0,0,0
735340,65535,255,3884,10171,0,0,0
735341,65535,255,5786,10360,0,0,0
735342,162,0,5710,-8405,1,0,1
735343,65535,255,3689,-8247,0,0,0
735344,65535,255,453,-7977,0,0,0
735345,107,0,2990,10045,1,0,1
735346,191,0,5261,10304,1,0,1
735347,0,0,0,0,0,0,0
735348,100,0,4487,-8274,1,0,1
735349,16,2,1656,-8145,1,0,1
735350,143,0,1942,10113,1,0,1
735351,217,0,4635,10247,1,0,1
735352,226,0,6233,10413,1,0,1
735353,65535,255,5156,-8395,0,0,0
735354,93,0,2747,-8233,1,0,1
735355,173,0,777,9893,1,0,1
735356,59,0,3883,10195,1,0,1
735357,59,0,5786,10382,1,0,1
735358,52,0,5712,-8436,1,0,1
735359,176,0,3686,-8190,1,0,1
735360,159,0,448,-7606,1,0,1
735361,84,0,2991,10105,1,0,1
735362,183,0,5264,10300,1,0,0
735363,213,0,6182,-8488,1,0,1
735364,77,0,4484,-8299,1,0,1
735365,61,0,1646,-8007,1,0,1
735366,200,0,1953,9995,1,0,1
735367,65535,255,4642,10218,0,0,0
735368,126,0,6233,10436,1,0,1
735369,220,0,5147,-8395,1,0,1
735370,22,0,2737,-8255,1,0,1
735371,65535,255,788,10063,0,0,0
735372,65535,255,3896,10134,0,0,0
735373,65535,255,5793,10357,0,0,0
735374,65535,255,5702,-8418,0,0,0
735375,98,0,3677,-8271,1,0,0
735376,65535,255,431,-7665,0,0,0
735377,65535,255,3009,10057,0,0,0
735378,0,0,0,0,0,0,0
735379,65535,255,6172,-8457,0,0,0
735380,65535,255,4467,-8266,0,0,0
735381,155,0,1623,-8204,1,0,1
735382,162,0,1975,9965,1,0,1
735383,65535,255,4652,10219,0,0,0
735384,65535,255,6242,10411,0,0,0
735385,65535,255,5133,-8342,0,0,0
735386,65535,255,2708,-8173,0,0,0
735387,193,0,818,9858,1,0,1
735388,65535,255,3911,10218,0,0,0
735389,65535,255,5804,10350,0,0,0
735390,202,0,5688,-8420,1,0,1
735391,135,0,3650,-8195,1,0,1
735392,126,0,401,-7961,1,0,1
735393,65535,255,3033,10112,0,0,0
735394,65535,255,5287,10283,0,0,0
735395,276,0,6158,-8493,1,0,1
735396,263,0,4447,-8334,1,0,1
735397,99,0,1590,-8142,1,0,1
735398,65535,255,2007,9937,0,0,0
735399,90,2,4672,10222,1,0,1
735400,155,2,6253,10420,1,0,1
735401,65535,255,5114,-8361,0,0,0
735402,26,0,2679,-8219,1,0,0
735403,65535,255,852,10099,0,0,0
735404,115,0,3938,10161,1,0,1
735405,317,2,5818,10383,1,0,1
735406,65535,255,5671,-8396,0,0,0
735407,65535,255,3622,-8284,0,0,0
735408,65535,255,355,-7666,0,0,0
735409,65535,255,3065,10094,0,0,1
735410,65535,255,5306,10286,0,0,0
735411,65535,255,6144,-8499,0,0,0
735412,127,0,4417,-8249,1,0,1
735413,65535,255,1546,-8246,0,0,0
735414,65535,255,2049,10035,0,0,0
735415,65535,255,4697,10265,0,0,0
735416,177,0,6269,10450,1,0,0
735417,65535,255,5088,-8332,0,0,0
735418,65535,255,2634,-8180,0,0,0
735419,223,0,905,10023,1,0,1
735420,224,0,3972,10157,1,0,1
735421,27,0,5836,10385,1,0,1
735422,196,0,5649,-8407,1,0,1
735423,23,0,3584,-8188,1,0,1
735424,67,2,308,-8139,1,0,1
735425,65535,255,3102,10156,0,0,0
735426,278,0,5330,10323,1,0,1
735427,262,0,6123,-8473,1,0,1
735428,251,0,4387,-8317,1,0,1
735429,65535,255,1497,-8160,0,0,0
735430,65535,255,2096,10008,0,0,0
735431,65535,255,4727,10256,0,0,0
735432,65535,255,6286,10429,0,0,0
735433,139,0,5065,-8372,1,0,1
735434,64,0,2603,-8229,1,0,1
735435,65535,255,934,10236,0,0,0
735436,65535,255,3990,10195,0,0,0
735437,65535,255,5849,10348,0,0,0
735438,65535,255,5643,-8420,0,0,0
735439,65535,255,3575,-8205,0,0,0
735440,65535,255,302,-8364,0,0,0
735441,65535,255,3106,10166,0,0,0
735442,115,0,5327,10322,1,0,1
735443,188,0,6129,-8466,1,0,1
735444,65535,255,4400,-8305,0,0,0
735445,65535,255,1519,-8097,0,0,0
735446,97,0,2070,9943,1,0,1
735447,258,0,4710,10237,1,0,1
735448,273,0,6275,10435,1,0,1
735449,123,0,5088,-8384,1,0,1
735450,161,0,2634,-8120,1,0,1
735451,44,0,899,9837,1,0,1
735452,133,0,3968,10127,1,0,1
735453,65535,255,5832,10376,0,0,0
735454,47,0,5661,-8390,1,0,1
735455,65535,255,3608,-8276,0,0,0
735456,194,2,337,-7938,1,0,1
735457,65535,255,3080,10145,0,0,0
735458,65535,255,5313,10321,0,0,0
735459,161,0,6143,-8468,1,0,1
735460,127,0,4423,-8313,1,0,1
735461,65535,255,1552,-8161,0,0,0
735462,41,0,2038,10004,1,0,1
735463,131,0,4690,10264,1,0,0
735464,65535,255,6263,10460,0,0,0
735465,65535,255,5105,-8349,0,0,0
735466,193,0,2664,-8241,1,0,1
735467,33,0,869,9824,1,0,1
735468,117,0,3945,10221,1,0,1
735469,161,0,5822,10370,1,0,0
735470,172,0,5672,-8391,1,0,1
735471,65535,255,3626,-8176,0,0,0
735472,211,0,366,-8220,1,0,1
735473,65535,255,3059,10064,0,0,0
735474,65535,255,5302,10271,0,0,0
735475,267,2,6153,-8500,1,0,1
735476,199,0,4436,-8276,1,0,1
735477,166,0,1574,-8058,1,0,1
735478,65535,255,2017,9954,0,0,0
735479,36,0,4677,10257,1,0,1
735480,293,0,6257,10459,1,0,1
735481,0,0,0,0,0,0,0
735482,65535,255,2678,-8087,0,0,0
735483,65535,255,852,9826,0,0,0
735484,65535,255,3934,10154,0,0,0
735485,179,0,5815,10365,1,0,1
735486,144,0,5680,-8428,1,0,1
735487,232,0,3638,-8267,1,0,1
735488,65535,255,383,-7871,0,0,0
735489,26,0,3041,10164,1,0,1
735490,250,2,5295,10270,1,0,1
735491,286,0,6158,-8500,1,0,1
735492,60,0,4446,-8289,1,0,1
735493,58,0,1590,-8120,1,0,1
735494,65535,255,2006,10034,0,0,0
735495,65535,255,4674,10199,0,0,0
735496,65535,255,6254,10428,0,0,0
735497,65535,255,5119,-8324,0,0,0
735498,65535,255,2688,-8219,0,0,0
735499,65535,255,841,9705,0,0,0
735500,65535,255,3926,10132,0,0,0
735501,65535,255,5810,10382,0,0,1
735502,65535,255,5683,-8437,0,0,0
735503,65535,255,3642,-8283,0,0,0
735504,223,0,389,-8296,1,0,1
735505,65535,255,3042,10072,0,0,0
735506,65535,255,5290,10304,0,0,0
735507,65535,255,6158,-8477,0,0,0
735508,0,0,0,0,0,0,0
735509,65535,255,1590,-8058,0,0,0
735510,0,0,0,0,0,0,0
735511,65535,255,4672,10205,0,0,0
735512,65535,255,6250,10436,0,0,0
735513,65535,255,5116,-8345,0,0,0
735514,65535,255,2683,-8099,0,0,0
735515,65535,255,841,9983,0,0,0
735516,65535,255,3926,10198,0,0,0
735517,172,0,5810,10375,1,0,1
735518,268,0,5679,-8423,1,0,1
735519,65535,255,3638,-8275,0,0,0
735520,65535,255,384,-8302,0,0,1
735521,65535,255,3047,10093,0,0,0
735522,65535,255,5292,10324,0,0,0
735523,0,0,0,0,0,0,0
735524,65535,255,4440,-8314,0,0,0
735525,134,0,1580,-7974,1,0,0
735526,65535,255,2012,9970,0,0,0
735527,190,0,4678,10200,1,0,0
735528,176,0,6255,10441,1,0,1
735529,0,0,0,0,0,0,0
735530,65535,255,2673,-8169,0,0,0
735531,102,0,859,9712,1,0,1
735532,65535,255,3938,10170,0,0,0
735533,65535,255,5819,10371,0,0,0
735534,91,0,5671,-8426,1,0,1
735535,65535,255,3619,-8209,0,0,0
735536,65535,255,362,-7399,0,0,0
735537,65535,255,3061,10177,0,0,0
735538,65535,255,5303,10301,0,0,0
735539,65535,255,6144,-8494,0,0,0
735540,65535,255,4424,-8312,0,0,0
735541,167,0,1552,-8033,1,0,1
735542,127,0,2038,10052,1,0,1
735543,65535,255,4691,10248,0,0,0
735544,65535,255,6267,10424,0,0,0
735545,65535,255,5094,-8352,0,0,0
735546,65535,255,2644,-8179,0,0,0
735547,65535,255,893,9875,0,0,0
735548,65535,255,3961,10216,0,0,0
735549,65535,255,5835,10344,0,0,0
735550,146,0,5653,-8411,1,0,1
735551,65535,255,3592,-8171,0,0,0
735552,65535,255,320,-7725,0,0,0
735553,189,0,3098,10088,1,0,1
735554,90,0,5325,10275,1,0,1
735555,65535,255,6129,-8484,0,0,0
735556,76,0,4396,-8316,1,0,0
735557,65535,255,1508,-8115,0,0,0
735558,34,2,2080,10039,1,0,1
735559,240,0,4717,10239,1,0,1
735560,65535,255,6278,10419,0,0,0
735561,65535,255,5079,-8335,0,0,0
735562,65535,255,2624,-8129,0,0,0
735563,0,0,0,0,0,0,0
735564,65535,255,3971,10181,0,0,0
735565,65535,255,5837,10383,0,0,0
735566,208,0,5653,-8407,1,0,1
735567,159,0,3596,-8230,1,0,0
735568,0,0,0,0,0,0,0
735569,65535,255,3084,10137,0,0,0
735570,65535,255,5316,10294,0,0,0
735571,65535,255,6141,-8489,0,0,0
735572,150,0,4420,-8324,1,0,1
735573,206,0,1546,-8096,1,0,1
735574,65535,255,2038,10146,0,0,0
735575,65535,255,4694,10202,0,0,0
735576,65535,255,6265,10458,0,0,0
735577,65535,255,5101,-8326,0,0,0
735578,65535,255,2658,-8143,0,0,0
735579,65535,255,875,9836,0,0,0
735580,65535,255,3945,10230,0,0,0
735581,65535,255,5824,10360,0,0,0
735582,65535,255,5673,-8434,0,0,0
735583,65535,255,3625,-8232,0,0,0
735584,65535,255,369,-8561,0,0,0
735585,65535,255,3061,10044,0,0,0
735586,65535,255,5299,10336,0,0,0
735587,65535,255,6153,-8479,0,0,0
735588,65535,255,4436,-8324,0,0,0
735589,65535,255,1573,-8160,0,0,0
735590,65535,255,2022,10004,0,0,0
735591,65535,255,4681,10259,0,0,0
735592,65535,255,6258,10449,0,0,0
735593,65535,255,5113,-8332,0,0,0
735594,115,0,2678,-8192,1,0,1
735595,177,0,852,10102,1,0,1
735596,182,0,3937,10178,1,0,1
735597,65535,255,5818,10342,0,0,0
735598,65535,255,5680,-8430,0,0,0
735599,65535,255,3633,-8248,0,0,0
735600,65535,255,379,-7513,0,0,0
735601,0,0,0,0,0,0,0
735602,214,0,5297,10302,1,0,1
735603,126,0,6155,-8460,1,0,1
735604,65535,255,4443,-8306,0,0,0
735605,208,0,1579,-8159,1,0,0
735606,86,2,2012,10036,1,0,1
735607,54,0,4675,10252,1,0,1
735608,187,0,6257,10416,1,0,1
735609,33,0,5116,-8379,1,0,1
735610,160,0,2678,-8145,1,0,1
735611,199,0,852,10023,1,0,1
735612,37,0,3934,10185,1,0,1
735613,65535,255,5817,10355,0,0,0
735614,65535,255,5678,-8385,0,0,0
735615,65535,255,3630,-8182,0,0,0
735616,65535,255,379,-8479,0,0,0
735617,65535,255,3056,10074,0,0,0
735618,65535,255,5297,10302,0,0,0
735619,144,0,6151,-8467,1,0,1
735620,108,0,4436,-8330,1,0,1
735621,233,0,1574,-8263,1,0,1
735622,21,2,2017,10052,1,0,1
735623,81,0,4678,10277,1,0,1
735624,43,0,6256,10457,1,0,1
735625,65,0,5111,-8342,1,0,1
735626,65535,255,2674,-8204,0,0,0
735627,163,0,852,10142,1,0,1
735628,242,0,3938,10186,1,0,1
735629,58,0,5816,10342,1,0,1
735630,192,0,5676,-8425,1,0,1
735631,149,0,3630,-8231,1,0,1
735632,162,0,375,-7434,1,0,1
735633,90,0,3052,10074,1,0,1
735634,213,0,5297,10288,1,0,1
735635,122,0,6152,-8467,1,0,1
735636,205,0,4437,-8318,1,0,1
735637,47,0,1579,-8180,1,0,1
735638,119,0,2017,10037,1,0,1
735639,123,0,4676,10238,1,0,1
735640,251,2,6257,10416,1,0,1
735641,145,0,5111,-8378,1,0,1
735642,152,0,2672,-8134,1,0,1
735643,15,2,853,9989,1,0,1
735644,65535,255,3938,10179,0,0,0
735645,65535,255,5818,10351,0,0,0
735646,65535,255,5672,-8413,0,0,0
735647,65535,255,3625,-8250,0,0,0
735648,65535,255,367,-8309,0,0,0
735649,140,0,3057,10054,1,0,1
735650,171,0,5300,10293,1,0,1
735651,65535,255,6146,-8462,0,0,0
735652,44,0,4430,-8323,1,0,1
735653,65535,255,1559,-8067,0,0,0
735654,156,0,2028,10164,1,0,1
735655,65535,255,4685,10249,0,0,0
735656,203,0,6261,10454,1,0,1
735657,138,0,5099,-8377,1,0,1
735658,65535,255,2658,-8180,0,0,1
735659,65535,255,876,10253,0,0,0
735660,87,2,3953,10136,1,0,0
735661,65535,255,5825,10352,0,0,0
735662,65535,255,5661,-8387,0,0,0
735663,65535,255,3606,-8220,0,0,0
735664,65535,255,337,-7742,0,0,0
735665,65535,255,3082,10106,0,0,0
735666,65535,255,5317,10305,0,0,0
