sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,256,0,945,9933,1,0,1
735236,239,0,3606,9755,1,0,1
735237,241,0,5396,9453,1,0,1
735238,509,0,4870,-7221,1,0,1
735239,287,0,2895,-7541,1,0,1
735240,65535,255,64,-7664,0,0,0
735241,334,0,2823,9801,1,0,1
735242,294,0,4891,9563,1,0,1
735243,479,0,5351,-7094,1,0,1
735244,24,2,3643,-7456,1,0,1
735245,168,0,1063,-7520,1,0,1
735246,28,0,1941,9874,1,0,1
735247,244,0,4308,9612,1,0,1
735248,65535,255,5765,-6993,0,0,0
735249,292,0,4293,-7358,1,0,1
735250,145,0,2015,-7691,1,0,1
735251,184,0,968,9864,1,0,1
735252,190,0,3619,9736,1,0,1
735253,0,0,0,0,0,0,0
735254,65535,255,4867,-7199,0,0,0
735255,179,0,2890,-7508,1,0,1
735256,76,0,69,-5719,1,0,1
735257,366,0,2813,9896,1,0,1
735258,303,0,4885,9537,1,0,1
735259,227,0,5359,-7136,1,0,1
735260,285,0,3659,-7405,1,0,1
735261,65535,255,1090,-7797,0,0,0
735262,251,0,1907,10015,1,0,1
735263,65535,255,4282,9663,0,0,0
735264,86,0,5782,-7018,1,0,1
735265,267,0,4320,-7333,1,0,1
735266,276,0,2052,-7592,1,0,1
735267,65535,255,922,10257,0,0,0
735268,615,2,3585,9707,1,0,1
735269,65535,255,5383,9431,0,0,0
735270,435,0,4886,-7190,1,0,1
735271,65535,255,2924,-7504,0,0,0
735272,351,0,112,-6852,1,0,1
735273,322,0,2785,9771,1,0,1
735274,315,2,4861,9553,1,0,0
735275,65535,255,5374,-7108,0,0,0
735276,65535,255,3683,-7449,0,0,0
735277,273,0,1125,-7526,1,0,1
735278,248,2,1875,9861,1,0,1
735279,262,0,4261,9612,1,0,1
735280,132,0,5792,-6994,1,0,1
735281,207,0,4339,-7303,1,0,1
735282,65535,255,2084,-7526,0,0,0
735283,288,0,886,10156,1,0,1
735284,310,0,3560,9693,1,0,1
735285,316,0,5365,9431,1,0,1
735286,420,0,4903,-7197,1,0,1
735287,290,0,2947,-7523,1,0,1
735288,293,0,140,-7763,1,0,1
735289,184,0,2757,9796,1,0,1
735290,276,0,4844,9567,1,0,1
735291,258,0,5387,-7089,1,0,1
735292,65535,255,3704,-7446,0,0,0
735293,317,0,1158,-7755,1,0,1
735294,65535,255,1848,9828,0,0,0
735295,65535,255,4236,9697,0,0,0
735296,379,0,5799,9357,1,0,1
735297,330,0,4360,-7364,1,0,1
735298,65535,255,2115,-7676,0,0,0
735299,282,0,852,9852,1,0,1
