sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,6093,-8446,0,0,0
735236,65535,255,4341,-8270,0,0,0
735237,65535,255,1425,-7972,0,0,0
735238,65535,255,2154,10118,0,0,0
735239,65535,255,4765,10221,0,0,0
735240,1059,0,6307,10429,1,0,1
735241,65535,255,5027,-8382,0,0,0
735242,65535,255,2530,-8124,0,0,0
735243,65535,255,1021,9926,0,0,0
735244,65535,255,4047,10150,0,0,0
735245,65535,255,5879,10394,0,0,0
735246,65535,255,5598,-8418,0,0,0
735247,65535,255,3498,-8218,0,0,0
735248,0,0,0,0,0,0,0
735249,65535,255,3192,10085,0,0,0
735250,65535,255,5378,10326,0,0,0
735251,65535,255,6083,-8472,0,0,0
735252,65535,255,4327,-8315,0,0,0
735253,65535,255,1407,-8135,0,0,0
735254,65535,255,2169,9985,0,0,0
735255,858,0,4765,10256,1,0,1
735256,728,0,6305,10448,1,0,0
735257,545,0,5025,-8328,1,0,1
735258,613,0,2540,-8175,1,0,1
735259,65535,255,1003,10024,0,0,0
735260,65535,255,4028,10171,0,0,0
735261,65535,255,5866,10402,0,0,0
735262,65535,255,5611,-8420,0,0,0
735263,65535,255,3524,-8219,0,0,0
735264,65535,255,242,-8982,0,0,0
735265,65535,255,3151,10072,0,0,1
735266,65535,255,5352,10290,0,0,0
735267,65535,255,6100,-8462,0,0,0
735268,852,0,4356,-8272,1,0,1
735269,65535,255,1458,-8022,0,0,0
735270,65535,255,2120,10033,0,0,0
735271,65535,255,4737,10242,0,0,0
735272,65535,255,6287,10446,0,0,0
735273,65535,255,5051,-8326,0,0,0
735274,65535,255,2584,-8190,0,0,0
735275,65535,255,951,10128,0,0,0
735276,771,2,3994,10198,1,0,0
735277,65535,255,5848,10357,0,0,0
735278,65535,255,5630,-8440,0,0,0
735279,65535,255,3558,-8282,0,0,0
735280,65535,255,285,-7908,0,0,0
735281,65535,255,3111,10157,0,0,0
735282,65535,255,5328,10336,0,0,0
735283,65535,255,6117,-8488,0,0,0
735284,65535,255,4383,-8255,0,0,0
735285,417,0,1497,-7986,1,0,0
735286,591,0,2080,10162,1,0,1
735287,756,0,4711,10240,1,0,1
735288,797,0,6274,10451,1,0,1
735289,65535,255,5071,-8339,0,0,0
735290,754,0,2619,-8217,1,0,1
735291,65535,255,911,10167,0,0,1
735292,65535,255,3968,10195,0,0,0
735293,65535,255,5833,10355,0,0,0
735294,65535,255,5648,-8436,0,0,0
735295,65535,255,3588,-8249,0,0,0
735296,65535,255,327,-7527,0,0,0
735297,830,0,3080,10106,1,0,1
735298,65535,255,5312,10305,0,0,0
735299,0,0,0,0,0,0,0
735300,65535,255,4410,-8302,0,0,0
735301,65535,255,1541,-8118,0,0,0
735302,65535,255,2044,10005,0,0,0
735303,65535,255,4688,10267,0,0,0
735304,65535,255,6258,10461,0,0,0
735305,0,0,0,0,0,0,0
735306,65535,255,2654,-8254,0,0,0
735307,65535,255,876,9756,0,0,0
735308,65535,255,3946,10128,0,0,0
735309,972,2,5816,10387,1,0,1
735310,895,2,5664,-8412,1,0,1
735311,65535,255,3617,-8217,0,0,0
735312,65535,255,363,-7303,0,0,0
735313,65535,255,3056,10104,0,0,0
735314,0,0,0,0,0,0,0
735315,65535,255,6146,-8472,0,0,0
735316,807,0,4433,-8335,1,0,1
735317,65535,255,1572,-8167,0,0,0
735318,65535,255,2012,10131,0,0,0
735319,65535,255,4672,10237,0,0,0
735320,65535,255,6250,10451,0,0,0
735321,65535,255,5111,-8347,0,0,0
735322,65535,255,2678,-8255,0,0,0
735323,685,0,847,9825,1,0,1
735324,65535,255,3926,10156,0,0,0
735325,65535,255,5809,10343,0,0,0
735326,65535,255,5678,-8440,0,0,0
735327,0,0,0,0,0,0,0
735328,65535,255,389,-8293,0,0,0
735329,0,0,0,0,0,0,0
735330,65535,255,5287,10306,0,0,0
735331,65535,255,6155,-8473,0,0,0
735332,608,2,4446,-8342,1,0,0
735333,65535,255,1590,-8018,0,0,0
735334,65535,255,1996,9969,0,0,0
735335,65535,255,4661,10275,0,0,0
735336,65535,255,6245,10428,0,0,0
735337,0,0,0,0,0,0,0
735338,65535,255,2693,-8244,0,0,0
735339,65535,255,829,9861,0,0,0
735340,65535,255,3919,10177,0,0,0
735341,65535,255,5803,10368,0,0,0
735342,953,0,5682,-8408,1,0,1
735343,65535,255,3646,-8244,0,0,0
735344,65535,255,401,-7960,0,0,0
735345,65535,255,3033,10051,0,0,0
735346,65535,255,5283,10306,0,0,0
735347,0,0,0,0,0,0,0
735348,65535,255,4450,-8272,0,0,0
735349,767,0,1601,-8162,1,0,1
735350,686,0,1990,10115,1,0,1
735351,1037,0,4661,10248,1,0,1
