sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,363,0,886,10157,1,0,1
735236,507,0,3564,9812,1,0,1
735237,482,1,5369,9487,1,0,1
735238,483,0,4900,-7252,1,0,1
735239,427,0,2935,-7522,1,0,1
735240,65535,255,128,-9584,0,0,0
735241,295,0,2775,9862,1,0,1
735242,511,0,4861,9513,1,0,1
735243,261,0,5375,-7121,1,0,1
735244,46,2,3679,-7385,1,0,1
735245,369,0,1118,-7733,1,0,1
735246,23,2,1885,9983,1,0,1
735247,274,0,4272,9651,1,0,1
735248,65535,255,5787,-7020,0,0,0
735249,377,0,4324,-7325,1,0,1
735250,431,0,2062,-7543,1,0,1
735251,291,0,909,10114,1,0,1
735252,442,0,3576,9793,1,0,1
735253,0,0,0,0,0,0,0
735254,65535,255,4894,-7237,0,0,0
735255,475,0,2933,-7577,1,0,1
735256,101,0,123,-8556,1,0,1
735257,512,0,2771,9817,1,0,1
735258,332,0,4852,9576,1,0,1
735259,303,0,5381,-7095,1,0,1
735260,350,0,3695,-7455,1,0,1
735261,65535,255,1141,-7527,0,0,0
735262,241,0,1858,9845,1,0,1
735263,65535,255,4248,9651,0,0,0
735264,94,0,5799,-6978,1,0,1
735265,312,0,4352,-7354,1,0,1
735266,320,0,2104,-7678,1,0,1
735267,65535,255,869,9892,0,0,0
735268,371,0,3542,9755,1,0,1
735269,65535,255,5354,9462,0,0,0
735270,381,0,4915,-7226,1,0,1
735271,352,2,2966,-7573,1,0,0
735272,410,0,163,-8375,1,0,1
735273,227,0,2733,9844,1,0,1
735274,65535,255,4832,9591,0,0,0
735275,355,2,5397,-7114,1,0,0
735276,65535,255,3719,-7371,0,0,0
735277,284,0,1181,-7699,1,0,1
735278,358,0,1825,9972,1,0,1
735279,417,0,4225,9658,1,0,1
735280,300,0,5790,9338,1,0,1
735281,65535,255,4373,-7342,0,0,0
735282,65535,255,2131,-7629,0,0,0
735283,378,0,835,9771,1,0,1
735284,321,0,3517,9742,1,0,1
735285,389,0,5338,9460,1,0,1
735286,380,0,4930,-7229,1,0,1
735287,426,0,2990,-7590,1,0,1
735288,351,0,200,-8774,1,0,1
735289,237,0,2708,9871,1,0,1
735290,304,0,4811,9559,1,0,1
735291,309,0,5409,-7116,1,0,1
735292,65535,255,3740,-7368,0,0,0
735293,370,0,1208,-7668,1,0,1
735294,65535,255,1792,9940,0,0,0
735295,246,0,4200,9634,1,0,0
735296,600,0,5775,9384,1,0,1
735297,331,0,4390,-7306,1,0,1
735298,65535,255,2163,-7536,0,0,0
735299,323,0,799,10093,1,0,1
735300,315,0,3488,9806,1,0,1
735301,346,0,5319,9488,1,0,1
735302,292,0,4946,-7170,1,0,1
735303,365,0,3014,-7471,1,0,1
735304,65535,255,230,-6914,0,0,0
735305,427,0,2679,9910,1,0,1
735306,359,0,4794,9542,1,0,1
735307,259,0,5423,-7074,1,0,1
735308,65535,255,3764,-7428,0,0,0
735309,65535,255,1241,-7763,0,0,0
735310,386,0,1765,9849,1,0,1
735311,65535,255,4181,9629,0,0,0
735312,65535,255,5761,9375,0,0,0
735313,332,0,4407,-7310,1,0,1
735314,220,0,2188,-7563,1,0,1
735315,65535,255,771,10269,0,0,0
735316,225,0,3471,9722,1,0,1
735317,474,0,5308,9447,1,0,1
735318,428,0,4958,-7222,1,0,1
735319,344,0,3038,-7582,1,0,1
735320,65535,255,258,-8559,0,0,0
735321,470,0,2659,9901,1,0,1
735322,65535,255,4781,9538,0,0,0
735323,95,0,5433,-7081,1,0,1
735324,65535,255,3780,-7457,0,0,0
735325,491,0,1259,-7640,1,0,1
735326,364,0,1743,9982,1,0,1
735327,284,0,4167,9667,1,0,1
735328,0,0,0,0,0,0,0
735329,390,0,4417,-7289,1,0,1
735330,455,0,2199,-7533,1,0,1
735331,478,0,753,10276,1,0,1
735332,436,0,3462,9732,1,0,1
735333,65535,255,5300,9468,0,0,0
735334,659,0,4967,-7166,1,0,1
735335,428,0,3046,-7499,1,0,1
735336,361,0,267,-7911,1,0,1
735337,452,0,2648,9854,1,0,1
735338,543,0,4778,9533,1,0,1
735339,304,2,5438,-7090,1,0,1
735340,65535,255,3783,-7362,0,0,0
735341,65535,255,1271,-7797,0,0,0
735342,65535,255,1738,9832,0,0,0
735343,363,0,4167,9633,1,0,1
735344,65535,255,5756,9338,0,0,0
735345,333,0,4423,-7275,1,0,1
735346,335,0,2209,-7546,1,0,1
735347,422,0,755,9705,1,0,1
735348,371,0,3457,9776,1,0,1
735349,65535,255,5300,9499,0,0,0
735350,384,0,4969,-7214,1,0,1
735351,65535,255,3047,-7447,0,0,0
735352,436,0,268,-7422,1,0,1
735353,427,0,2648,9831,1,0,1
735354,442,0,4777,9534,1,0,1
735355,65535,255,5441,-7094,0,0,0
735356,65535,255,3787,-7393,0,0,0
735357,332,0,1271,-7534,1,0,1
735358,303,0,1737,9965,1,0,1
735359,301,0,4167,9696,1,0,1
735360,65535,255,5755,9391,0,0,0
735361,65535,255,4420,-7269,0,0,0
735362,65535,255,2204,-7562,0,0,0
735363,386,0,759,9839,1,0,1
735364,308,0,3461,9820,1,0,1
735365,65535,255,5307,9459,0,0,0
735366,364,0,4966,-7182,1,0,1
735367,65535,255,3046,-7571,0,0,0
735368,65535,255,263,-7288,0,0,0
735369,313,0,2658,9842,1,0,1
735370,65535,255,4783,9551,0,0,0
735371,65535,255,5435,-7124,0,0,0
735372,65535,255,3779,-7457,0,0,0
735373,278,0,1260,-7825,1,0,1
735374,393,0,1753,9926,1,0,1
735375,65535,255,4177,9701,0,0,0
735376,65535,255,5763,9347,0,0,0
735377,65535,255,4410,-7297,0,0,0
735378,366,0,2189,-7666,1,0,0
735379,65535,255,777,10271,0,0,0
735380,65535,255,3478,9783,0,0,0
735381,65535,255,5315,9452,0,0,0
735382,65535,255,4954,-7185,0,0,0
735383,65535,255,3023,-7462,0,0,0
735384,376,0,239,-7929,1,0,1
735385,309,0,2673,9936,1,0,1
735386,321,0,4796,9547,1,0,1
735387,248,0,6162,9288,1,0,1
735388,287,0,3763,-7444,1,0,1
735389,0,0,0,0,0,0,0
735390,65535,255,1775,9980,0,0,0
735391,65535,255,4196,9617,0,0,0
735392,65535,255,5774,9361,0,0,0
735393,65535,255,4396,-7350,0,0,0
735394,65535,255,2162,-7565,0,0,0
735395,65535,255,805,10053,0,0,0
735396,259,0,3500,9763,1,0,1
735397,313,0,5329,9444,1,0,1
735398,311,0,6513,9180,1,0,1
735399,65535,255,2999,-7462,0,0,0
735400,265,0,211,-8569,1,0,1
735401,65535,255,2703,9814,0,0,0
735402,0,0,0,0,0,0,0
735403,65535,255,6175,9258,0,0,0
735404,65535,255,3735,-7400,0,0,0
735405,0,0,0,0,0,0,0
735406,65535,255,1809,9904,0,0,0
735407,65535,255,4215,9673,0,0,0
735408,65535,255,5789,9352,0,0,0
735409,65535,255,4373,-7353,0,0,0
735410,65535,255,2130,-7597,0,0,0
735411,297,0,840,10170,1,0,1
735412,274,0,3526,9802,1,0,1
735413,65535,255,5345,9475,0,0,0
735414,181,0,6525,9155,1,0,1
735415,65535,255,2971,-7560,0,0,0
735416,65535,255,168,-7774,0,0,0
735417,372,0,2738,9775,1,0,1
735418,65535,255,4835,9547,0,0,0
735419,467,0,6188,9258,1,0,1
735420,320,0,3708,-7404,1,0,1
735421,65535,255,1158,-7758,0,0,0
735422,65535,255,1847,9972,0,0,0
735423,0,0,0,0,0,0,0
735424,0,0,0,0,0,0,0
735425,65535,255,4343,-7300,0,0,0
735426,415,0,2089,-7740,1,0,1
735427,65535,255,886,9971,0,0,0
735428,65535,255,3560,9763,0,0,0
735429,0,0,0,0,0,0,0
735430,65535,255,4895,-7224,0,0,0
735431,308,0,2933,-7554,1,0,1
735432,65535,255,123,-7486,0,0,0
735433,65535,255,2766,9932,0,0,0
735434,65535,255,4850,9533,0,0,0
735435,279,0,5377,-7123,1,0,1
735436,426,0,3691,-7463,1,0,1
735437,65535,255,1141,-7584,0,0,0
735438,225,0,1859,9847,1,0,1
735439,431,0,4247,9690,1,0,1
