sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,74,0,4300,9834,1,0,1
735236,65535,255,6171,9814,0,0,0
735237,65535,255,5864,-8040,0,0,0
735238,31,0,3762,-8011,1,0,1
735239,15,0,262,-8456,1,0,1
735240,65535,255,3401,9866,0,0,0
735241,65535,255,5666,9803,0,0,0
735242,65535,255,6334,-7999,0,0,0
735243,40,0,4598,-8063,1,0,1
735244,65535,255,1550,-7968,0,0,0
735245,62,2,2336,9754,1,0,1
735246,17,0,5061,9795,1,0,0
735247,12,0,6612,9795,1,0,1
735248,49,0,5279,-8023,1,0,1
735249,16,0,2730,-8127,1,0,1
735250,54,0,1107,9679,1,0,1
735251,65535,255,4322,9794,0,0,0
735252,8,0,6181,9791,1,0,1
735253,35,0,5855,-8010,1,0,1
735254,20,0,3754,-8074,1,0,1
735255,18,0,252,-7416,1,0,1
735256,82,2,3406,9795,1,0,1
735257,65535,255,5663,9801,0,0,0
735258,65535,255,6338,-8017,0,0,0
735259,65535,255,4607,-8063,0,0,0
735260,65535,255,1578,-8074,0,0,0
735261,0,0,0,0,0,0,0
735262,31,0,5040,9817,1,0,1
735263,65535,255,6598,9805,0,0,0
735264,23,0,5301,-8027,1,0,1
735265,13,0,2777,-8137,1,0,1
735266,89,2,1043,9923,1,0,1
735267,30,0,4282,9849,1,0,1
735268,52,2,6161,9772,1,0,1
735269,84,2,5874,-7992,1,0,1
735270,17,0,3794,-8050,1,0,1
735271,36,0,305,-7319,1,0,1
735272,65535,255,3364,9785,0,0,0
735273,65535,255,5639,9802,0,0,0
735274,65535,255,6353,-7969,0,0,0
735275,65535,255,4632,-8014,0,0,0
735276,65535,255,1627,-8154,0,0,0
735277,63,0,2257,9880,1,0,1
735278,65535,255,5013,9850,0,0,0
735279,33,0,6583,9779,1,0,1
735280,33,0,5323,-7995,1,0,1
735281,65535,255,2815,-8069,0,0,0
735282,65535,255,997,9727,0,0,0
735283,37,0,4253,9822,1,0,1
735284,27,0,6141,9819,1,0,0
735285,54,0,5890,-7983,1,0,1
735286,50,0,3823,-8050,1,0,1
735287,26,0,351,-7422,1,0,1
735288,32,0,3328,9794,1,0,1
735289,22,0,5619,9811,1,0,1
735290,23,0,6367,-7975,1,0,1
735291,65535,255,4658,-8018,0,0,0
735292,65535,255,1666,-8152,0,0,0
735293,82,0,2220,9867,1,0,1
735294,111,2,4990,9839,1,0,1
735295,65535,255,6570,9769,0,0,0
735296,65535,255,5344,-8050,0,0,0
735297,65535,255,2848,-8014,0,0,0
735298,65535,255,950,10070,0,0,0
735299,42,0,4223,9799,1,0,1
735300,0,0,0,0,0,0,0
735301,65535,255,5908,-8012,0,0,0
735302,65535,255,3855,-8088,0,0,0
735303,65535,255,395,-7917,0,0,0
735304,65535,255,3292,9832,0,0,0
735305,30,0,5598,9825,1,0,1
735306,13,2,6382,-7989,1,0,0
735307,65535,255,4684,-8053,0,0,0
735308,65535,255,1705,-7977,0,0,0
735309,65535,255,2184,9749,0,0,0
735310,23,0,4968,9802,1,0,1
735311,17,0,6555,9804,1,0,1
735312,22,0,5363,-8035,1,0,1
735313,65535,255,2881,-8003,0,0,0
735314,0,0,0,0,0,0,0
735315,0,0,0,0,0,0,0
735316,0,0,0,0,0,0,0
735317,0,0,0,0,0,0,0
735318,38,0,3879,-8034,1,0,1
735319,65535,255,432,-7473,0,0,0
735320,65535,255,3269,9795,0,0,0
735321,16,0,5588,9812,1,0,0
735322,0,0,0,0,0,0,0
735323,24,0,4703,-8058,1,0,1
735324,65535,255,1737,-8036,0,0,0
735325,65535,255,2157,9823,0,0,0
735326,61,0,4953,9841,1,0,1
735327,65535,255,6549,9780,0,0,0
735328,42,0,5376,-8010,1,0,1
735329,65535,255,2904,-8133,0,0,0
735330,65535,255,886,10011,0,0,0
735331,65535,255,4188,9789,0,0,0
735332,65535,255,6105,9809,0,0,0
735333,15,2,5932,-7986,1,0,1
735334,65535,255,3894,-8071,0,0,0
735335,18,0,452,-8017,1,0,1
735336,61,0,3251,9880,1,0,1
735337,65535,255,5583,9794,0,0,0
735338,28,0,6399,-7980,1,0,1
735339,30,0,4712,-8058,1,0,1
735340,65535,255,1748,-8073,0,0,0
735341,65535,255,2141,9883,0,0,0
735342,65535,255,4950,9791,0,0,0
735343,65535,255,6545,9796,0,0,0
735344,65535,255,5382,-8034,0,0,0
735345,65535,255,2914,-8111,0,0,0
735346,65535,255,881,10011,0,0,0
735347,65535,255,4184,9803,0,0,0
735348,65535,255,6105,9802,0,0,0
735349,114,2,5936,-8011,1,0,1
735350,65535,255,3897,-8011,0,0,0
735351,65535,255,454,-7583,0,0,0
735352,6,2,3251,9833,1,0,1
735353,65535,255,5582,9785,0,0,0
735354,65535,255,6400,-7977,0,0,0
735355,65535,255,4712,-8064,0,0,0
735356,0,0,0,0,0,0,0
735357,65535,255,2141,9932,0,0,0
