sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,132,0,2335,10317,1,0,0
735236,520,0,4549,10616,1,0,1
735237,460,0,5790,-8587,1,0,1
735238,889,1,4174,-8325,1,0,1
735239,347,0,1679,-7925,1,0,1
735240,1615,1,1397,10064,1,0,1
735241,2432,0,3922,10499,1,0,1
735242,165,2,5561,10839,1,0,1
735243,65535,255,4793,-8456,0,0,0
735244,65535,255,2611,-8066,0,0,0
735245,65535,255,383,10375,0,0,0
735246,0,0,0,0,0,0,0
735247,65535,255,5101,10730,0,0,0
735248,1854,0,5321,-8501,1,0,1
735249,2036,0,3433,-8181,1,0,1
735250,1103,0,651,-7629,1,0,1
735251,1290,0,2351,10319,1,0,1
735252,65535,255,4558,10637,0,0,0
735253,1046,0,5785,-8614,1,0,1
735254,1050,2,4171,-8318,1,0,1
735255,65535,255,1680,-7966,0,0,0
735256,1271,0,1391,10376,1,0,1
735257,322,2,3919,10477,1,0,1
735258,65535,255,5556,10825,0,0,0
735259,65535,255,4800,-8428,0,0,0
735260,65535,255,2631,-8190,0,0,0
735261,401,2,360,9839,1,0,1
735262,152,2,3168,10361,1,0,1
735263,310,2,5082,10695,1,0,1
735264,490,0,5340,-8534,1,0,1
735265,279,2,3467,-8238,1,0,0
735266,290,2,703,-8036,1,0,1
735267,163,2,2312,10299,1,0,1
735268,65535,255,4531,10638,0,0,0
735269,65535,255,5803,-8629,0,0,0
735270,475,0,4197,-8294,1,0,1
735271,434,2,1724,-8142,1,0,1
735272,418,2,1346,10351,1,0,1
735273,430,0,3888,10479,1,0,1
735274,65535,255,5536,10830,0,0,0
735275,408,2,4823,-8442,1,0,1
735276,345,0,2662,-8106,1,0,1
735277,337,0,313,10316,1,0,1
735278,394,0,3137,10425,1,0,1
735279,65535,255,5062,10729,0,0,0
735280,456,0,5356,-8498,1,0,1
735281,429,0,3497,-8181,1,0,1
735282,318,0,738,-7810,1,0,1
735283,65535,255,2277,10382,0,0,0
735284,276,2,4507,10621,1,0,1
735285,627,0,5818,-8624,1,0,1
735286,65535,255,4218,-8290,0,0,0
735287,361,0,1756,-8161,1,0,1
735288,485,0,1315,10201,1,0,1
735289,65535,255,3863,10499,0,0,0
735290,65535,255,5520,10840,0,0,0
735291,65535,255,4843,-8446,0,0,0
735292,65535,255,2695,-8195,0,0,0
735293,389,0,278,10097,1,0,1
735294,457,0,3110,10392,1,0,1
735295,533,0,5043,10709,1,0,1
735296,561,0,5375,-8550,1,0,1
735297,444,0,3527,-8262,1,0,1
735298,493,0,779,-8161,1,0,1
735299,512,0,2246,10279,1,0,1
735300,503,0,4488,10606,1,0,1
735301,412,0,5835,-8649,1,0,1
735302,65535,255,4243,-8327,0,0,0
735303,396,0,1790,-7943,1,0,1
735304,411,2,1278,10090,1,0,1
735305,464,0,3839,10519,1,0,1
735306,560,2,5508,10787,1,0,1
735307,65535,255,4861,-8416,0,0,0
735308,65535,255,2725,-8128,0,0,0
735309,65535,255,253,9169,0,0,0
735310,115,2,3087,10349,1,0,1
735311,524,2,5031,10695,1,0,1
735312,388,2,5391,-8543,1,0,1
735313,65535,255,3548,-8273,0,0,0
735314,407,2,804,-7812,1,0,1
735315,65535,255,2219,10333,0,0,0
735316,531,0,4473,10604,1,0,1
735317,572,0,5846,-8617,1,0,1
735318,65535,255,4263,-8353,0,0,0
735319,474,0,1817,-8163,1,0,1
735320,65535,255,1255,10032,0,0,0
735321,1508,1,3823,10516,1,0,1
735322,595,0,5500,10794,1,0,0
735323,65535,255,4875,-8411,0,0,0
735324,1090,0,2744,-8187,1,0,1
735325,65535,255,220,10085,0,0,0
735326,65535,255,3068,10427,0,0,0
735327,1159,0,5018,10747,1,0,1
735328,1085,0,5401,-8525,1,0,1
735329,912,0,3564,-8249,1,0,1
735330,352,0,826,-8177,1,0,1
735331,65535,255,2203,10347,0,0,0
735332,969,0,4462,10627,1,0,1
735333,1066,0,5854,-8635,1,0,1
735334,1298,2,4276,-8331,1,0,1
735335,1249,0,1833,-8038,1,0,1
735336,65535,255,1238,10325,0,0,0
735337,65535,255,3815,10499,0,0,0
735338,65535,255,5494,10792,0,0,0
735339,1165,2,4884,-8423,1,0,1
735340,65535,255,2756,-8157,0,0,0
735341,997,0,212,11185,1,0,1
735342,1085,0,3064,10354,1,0,1
735343,834,0,5015,10719,1,0,1
735344,744,0,5407,-8512,1,0,1
735345,65535,255,3573,-8250,0,0,0
735346,65535,255,831,-7674,0,0,0
735347,65535,255,2198,10405,0,0,0
735348,65535,255,4460,10619,0,0,1
