sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,255,0,2911,9793,1,0,0
735236,234,0,5112,9561,1,0,0
735237,506,0,6472,9301,1,0,1
735238,223,0,4082,-7633,1,0,0
735239,65535,255,1372,-7777,0,0,0
735240,65535,255,1946,9850,0,0,0
735241,65535,255,4502,9627,0,0,0
735242,65535,255,6090,9374,0,0,0
735243,275,2,4735,-7483,1,0,0
735244,65535,255,2385,-7677,0,0,0
735245,326,0,874,9998,1,0,0
735246,242,0,3783,9743,1,0,1
735247,561,2,5646,9472,1,0,0
735248,284,0,6525,-7141,1,0,0
735249,687,0,3288,-7723,1,0,1
735250,65535,255,250,-8165,0,0,0
735251,559,0,2935,9748,1,0,1
735252,795,0,5121,9540,1,0,1
735253,486,0,6475,9282,1,0,1
735254,268,0,4078,-7598,1,0,1
735255,288,0,1373,-7996,1,0,1
735256,344,0,1940,9986,1,0,1
735257,65535,255,4497,9639,0,0,0
735258,65535,255,6083,9404,0,0,0
735259,680,0,4746,-7522,1,0,1
735260,65535,255,2409,-7753,0,0,0
735261,0,0,0,0,0,0,0
735262,65535,255,3759,9682,0,0,0
735263,65535,255,5629,9489,0,0,0
735264,65535,255,6538,-7151,0,0,0
735265,65535,255,3320,-7654,0,0,0
735266,607,0,297,-7458,1,0,0
735267,535,0,2893,9859,1,0,1
735268,393,0,5095,9564,1,0,1
735269,65535,255,6460,9325,0,0,0
735270,275,2,4105,-7587,1,0,0
735271,300,0,1418,-7988,1,0,0
735272,262,0,1897,9992,1,0,1
735273,470,0,4467,9649,1,0,1
735274,329,0,6066,9415,1,0,1
735275,65535,255,4769,-7547,0,0,0
735276,65535,255,2444,-7828,0,0,0
735277,540,0,805,9841,1,0,1
735278,65535,255,3728,9718,0,0,0
735279,65535,255,5611,9456,0,0,0
735280,65535,255,6548,-7127,0,0,0
735281,65535,255,3352,-7606,0,0,0
735282,143,0,334,-7106,1,0,1
735283,65535,255,2860,9831,0,0,0
735284,393,0,5073,9588,1,0,0
735285,696,0,6445,9325,1,0,1
735286,280,0,4128,-7591,1,0,1
735287,299,0,1447,-7722,1,0,1
735288,511,0,1870,9784,1,0,1
735289,392,0,4444,9664,1,0,0
735290,65535,255,6050,9422,0,0,0
735291,195,0,4782,-7485,1,0,0
735292,205,0,2474,-7812,1,0,1
735293,65535,255,771,9751,0,0,0
735294,584,0,3700,9696,1,0,1
735295,358,0,5591,9509,1,0,1
735296,65535,255,6558,-7149,0,0,0
735297,65535,255,3377,-7693,0,0,0
735298,135,0,371,-7991,1,0,0
735299,65535,255,2828,9745,0,0,0
735300,65535,255,5056,9543,0,0,0
735301,409,0,6432,9317,1,0,0
735302,693,0,4153,-7629,1,0,0
735303,452,0,1485,-7753,1,0,1
735304,307,0,1831,9821,1,0,0
735305,0,0,0,0,0,0,0
735306,65535,255,6037,9381,0,0,0
735307,349,2,4802,-7495,1,0,1
735308,151,2,2503,-7719,1,0,0
735309,676,0,730,10195,1,0,0
735310,65535,255,3672,9788,0,0,0
735311,65535,255,5576,9498,0,0,0
735312,65535,255,6568,-7158,0,0,0
735313,243,0,3402,-7699,1,0,1
735314,65535,255,406,-8149,0,0,0
735315,304,0,2804,9780,1,0,0
735316,303,0,5038,9573,1,0,1
735317,394,0,6423,9316,1,0,0
735318,344,0,4167,-7586,1,0,1
735319,65535,255,1507,-7710,0,0,0
735320,395,0,1809,9786,1,0,0
735321,65535,255,4407,9682,0,0,0
735322,65535,255,6028,9383,0,0,0
735323,65535,255,6226,-7227,0,0,0
735324,461,0,2528,-7768,1,0,1
735325,554,0,713,9738,1,0,1
735326,252,0,3660,9717,1,0,1
735327,65535,255,5568,9468,0,0,0
735328,65535,255,6574,-7139,0,0,0
735329,493,0,3419,-7679,1,0,0
