sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,4909,9529,0,0,0
735236,0,0,0,0,0,0,0
735237,65535,255,3534,-7491,0,0,0
735238,65535,255,951,-7630,0,0,1
735239,65535,255,2010,9942,0,0,0
735240,65535,255,4333,9640,0,0,0
735241,1083,0,5683,-6981,1,0,0
735242,65535,255,4189,-7287,0,0,0
735243,1330,2,1893,-7567,1,0,0
735244,65535,255,1067,10099,0,0,0
735245,65535,255,3672,9683,0,0,0
735246,65535,255,5423,9421,0,0,0
735247,65535,255,4760,-7240,0,0,0
735248,65535,255,2750,-7446,0,0,0
735249,65535,255,86,7184,0,0,0
735250,0,0,0,0,0,0,0
735251,0,0,0,0,0,0,0
735252,65535,255,5252,-7126,0,0,0
735253,65535,255,3521,-7398,0,0,0
735254,65535,255,940,-7806,0,0,0
735255,65535,255,2015,10021,0,0,0
735256,65535,255,4334,9673,0,0,1
735257,65535,255,5686,-6994,0,0,1
735258,65535,255,4197,-7306,0,0,1
735259,65535,255,1902,-7532,0,0,1
735260,65535,255,1049,10134,0,0,1
735261,65535,255,3652,9694,0,0,1
735262,65535,255,5410,9424,0,0,0
735263,65535,255,4776,-7236,0,0,0
735264,65535,255,2783,-7610,0,0,0
735265,0,0,0,0,0,0,0
735266,65535,255,2865,9888,0,0,0
735267,65535,255,4900,9530,0,0,0
735268,65535,255,5271,-7102,0,0,0
735269,65535,255,3551,-7368,0,0,1
735270,65535,255,981,-7731,0,0,0
735271,129,2,1979,10010,1,0,0
735272,65535,255,4308,9671,0,0,1
735273,65535,255,5699,-6999,0,0,0
735274,65535,255,4219,-7322,0,0,0
735275,2471,0,1941,-7597,1,0,1
735276,65535,255,1015,9781,0,0,0
735277,65535,255,3623,9738,0,0,1
735278,65535,255,5389,9458,0,0,0
735279,65535,255,4792,-7192,0,0,0
735280,65535,255,2811,-7529,0,0,0
735281,65535,255,8,-10897,0,0,0
735282,65535,255,2837,9837,0,0,0
735283,65535,255,4880,9512,0,0,1
735284,996,2,5285,-7093,1,0,0
735285,65535,255,3573,-7357,0,0,1
735286,65535,255,1015,-7727,0,0,1
735287,65535,255,1947,10017,0,0,1
735288,0,0,0,0,0,0,0
735289,65535,255,5711,-7012,0,0,0
735290,65535,255,4237,-7339,0,0,0
735291,65535,255,1968,-7612,0,0,0
735292,65535,255,981,9775,0,0,0
735293,0,0,0,0,0,0,0
735294,65535,255,5373,9446,0,0,0
735295,65535,255,4809,-7178,0,0,0
735296,65535,255,2834,-7492,0,0,0
735297,65535,255,43,-4304,0,0,0
735298,65535,255,2809,9773,0,0,0
735299,0,0,0,0,0,0,0
735300,65535,255,5301,-7128,0,0,0
735301,65535,255,3598,-7412,0,0,0
735302,2070,0,1051,-7913,1,0,0
735303,65535,255,1919,9832,0,0,0
735304,65535,255,4265,9604,0,0,0
735305,65535,255,5723,-7022,0,0,0
735306,65535,255,4256,-7295,0,0,0
735307,65535,255,1999,-7705,0,0,0
735308,2103,0,945,10014,1,0,1
735309,65535,255,3573,9804,0,0,0
735310,65535,255,5360,9420,0,0,0
735311,65535,255,4823,-7242,0,0,0
735312,65535,255,2858,-7467,0,0,0
735313,2469,0,69,-5710,1,0,0
735314,65535,255,2786,9787,0,0,0
735315,65535,255,4844,9574,0,0,0
735316,65535,255,5312,-7077,0,0,0
735317,65535,255,3616,-7468,0,0,1
735318,65535,255,1068,-7690,0,0,0
735319,65535,255,1892,10008,0,0,0
735320,65535,255,4247,9681,0,0,0
735321,65535,255,5733,-7014,0,0,0
735322,65535,255,4271,-7295,0,0,0
735323,65535,255,2021,-7717,0,0,1
735324,65535,255,927,10122,0,0,0
735325,65535,255,3560,9713,0,0,0
735326,65535,255,5349,9452,0,0,0
735327,65535,255,4836,-7200,0,0,0
735328,65535,255,2877,-7574,0,0,0
735329,65535,255,95,-8034,0,0,0
735330,1265,0,2766,9936,1,0,0
735331,65535,255,4835,9571,0,0,0
735332,65535,255,5319,-7084,0,0,0
735333,65535,255,3627,-7366,0,0,0
735334,65535,255,1085,-7812,0,0,0
735335,0,0,0,0,0,0,0
735336,0,0,0,0,0,0,0
735337,65535,255,5737,-6996,0,0,0
735338,65535,255,4280,-7344,0,0,0
735339,0,0,0,0,0,0,0
735340,65535,255,916,10197,0,0,0
735341,65535,255,3556,9748,0,0,0
735342,1290,0,5346,9482,1,0,0
735343,361,2,4841,-7161,1,0,0
735344,65535,255,2881,-7519,0,0,0
735345,65535,255,97,-9436,0,0,0
735346,65535,255,2766,9936,0,0,0
735347,65535,255,4835,9582,0,0,0
735348,65535,255,5322,-7103,0,0,0
735349,65535,255,3631,-7415,0,0,0
735350,65535,255,1085,-7568,0,0,0
735351,65535,255,1880,10028,0,0,1
735352,65535,255,4243,9609,0,0,0
735353,65535,255,5739,-6987,0,0,0
735354,65535,255,4280,-7344,0,0,0
735355,65535,255,2027,-7566,0,0,0
735356,65535,255,916,10217,0,0,0
