sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,67,0,4285,9645,1,0,1
735236,107,0,5986,9416,1,0,1
735237,126,0,6415,-7257,1,0,1
735238,69,0,2852,-7815,1,0,1
735239,115,0,419,9325,1,0,1
735240,65535,255,3508,9799,0,0,0
735241,112,0,5516,9498,1,0,1
735242,65535,255,6744,-7173,0,0,1
735243,65535,255,3706,-7716,0,0,0
735244,65535,255,737,-7921,0,0,0
735245,81,2,2598,9885,1,0,1
735246,89,0,4962,9615,1,0,1
735247,129,0,6403,9347,1,0,1
735248,99,0,6024,-7354,1,0,1
735249,71,0,1831,-7959,1,0,1
735250,65535,255,1561,9940,0,0,0
735251,93,0,4300,9717,1,0,1
735252,130,0,5993,9455,1,0,1
735253,281,0,6409,-7291,1,0,1
735254,66,0,2843,-7739,1,0,1
735255,59,0,411,10037,1,0,1
735256,54,2,3504,9731,1,0,1
735257,65535,255,5508,9536,0,0,0
735258,65535,255,6747,-7194,0,0,0
735259,86,0,3719,-7643,1,0,1
735260,126,0,760,-8137,1,0,1
735261,65535,255,2579,9764,0,0,0
735262,135,0,4944,9552,1,0,1
735263,97,0,6388,9361,1,0,1
735264,183,0,6039,-7367,1,0,0
735265,65535,255,1875,-7813,0,0,0
735266,51,2,1518,9794,1,0,1
735267,62,0,4267,9680,1,0,1
735268,107,0,5973,9438,1,0,1
735269,239,0,6423,-7276,1,0,1
735270,113,0,2881,-7725,1,0,1
735271,92,0,364,10048,1,0,1
735272,62,0,3470,9743,1,0,1
735273,140,0,5488,9544,1,0,1
735274,65535,255,6735,9301,0,0,1
735275,92,0,5607,-7423,1,0,1
735276,73,0,801,-7711,1,0,1
735277,94,2,2534,9842,1,0,1
735278,65535,255,4917,9593,0,0,0
735279,98,2,6373,9389,1,0,0
735280,126,2,6052,-7340,1,0,0
735281,45,0,1913,-7741,1,0,1
735282,98,0,1474,9970,1,0,1
735283,128,0,4242,9663,1,0,1
735284,154,0,5958,9433,1,0,1
735285,161,0,6435,-7269,1,0,1
735286,115,0,2909,-7734,1,0,1
735287,186,0,330,10260,1,0,1
735288,103,0,3440,9763,1,0,1
735289,70,0,5469,9526,1,0,1
735290,65535,255,6722,9307,0,0,0
735291,65535,255,5620,-7429,0,0,0
735292,151,0,836,-7677,1,0,1
735293,113,0,2504,9819,1,0,1
735294,110,0,4897,9579,1,0,1
735295,181,0,6360,9377,1,0,1
735296,65535,255,6064,-7325,0,0,0
735297,142,0,1947,-7909,1,0,1
735298,79,0,1439,9908,1,0,1
735299,83,0,4213,9714,1,0,1
735300,111,0,5940,9460,1,0,1
