sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,174,0,2073,10063,1,0,1
735236,65535,255,4240,9697,0,0,0
735237,65535,255,5336,-6903,0,0,0
735238,251,0,3812,-7196,1,0,1
735239,65535,255,1562,-7703,0,0,0
735240,65535,255,1202,10173,0,0,0
735241,65535,255,3615,9731,0,0,0
735242,65535,255,5284,9444,0,0,0
735243,65535,255,4387,-7098,0,0,0
735244,65535,255,2390,-7501,0,0,0
735245,65535,255,288,10296,0,0,0
735246,65535,255,2900,9870,0,0,0
735247,65535,255,4807,9567,0,0,0
735248,65535,255,4883,-6964,0,0,0
735249,65535,255,3133,-7379,0,0,0
735250,65535,255,639,-7349,0,0,0
735251,65535,255,2094,9968,0,0,0
735252,310,0,4254,9661,1,0,1
735253,65535,255,5328,-6870,0,0,0
735254,65535,255,3804,-7224,0,0,0
735255,65535,255,1556,-7536,0,0,0
735256,65535,255,1203,9953,0,0,0
735257,65535,255,3611,9791,0,0,0
735258,65535,255,5284,9400,0,0,0
735259,65535,255,4394,-7134,0,0,0
735260,65535,255,2400,-7354,0,0,0
735261,200,0,267,9679,1,0,1
735262,65535,255,2879,9823,0,0,0
735263,65535,255,4792,9555,0,0,0
735264,172,0,4901,-6976,1,0,0
735265,65535,255,3160,-7265,0,0,0
735266,65535,255,679,-7756,0,0,0
735267,65535,255,2064,9862,0,0,0
735268,65535,255,4229,9625,0,0,0
735269,65535,255,5344,-6851,0,0,0
735270,65535,255,3832,-7203,0,0,0
735271,65535,255,1589,-7512,0,0,0
735272,65535,255,1169,9953,0,0,0
735273,65535,255,3581,9805,0,0,0
735274,283,0,5266,9409,1,0,1
735275,197,0,4411,-7053,1,0,1
735276,65535,255,2430,-7416,0,0,0
735277,65535,255,232,10459,0,0,0
735278,65535,255,2851,9903,0,0,0
735279,65535,255,4772,9540,0,0,0
735280,65535,255,4919,-7026,0,0,0
735281,65535,255,3186,-7367,0,0,0
735282,65535,255,714,-7560,0,0,0
735283,150,0,2026,10055,3,0,1
735284,268,0,4208,9621,3,0,1
735285,200,0,5356,-6847,3,0,1
735286,65535,255,3848,-7200,0,0,0
735287,65535,255,1617,-7530,0,0,0
735288,65535,255,1135,10011,0,0,0
735289,0,0,0,0,0,0,0
735290,65535,255,5249,9423,0,0,0
735291,276,0,4428,-7062,1,0,1
735292,217,0,2455,-7425,1,0,1
735293,65535,255,197,10330,0,0,0
735294,264,0,2823,9885,3,0,0
735295,204,0,4756,9526,1,0,1
735296,270,0,4932,-7006,1,0,1
735297,265,0,3209,-7316,1,0,1
735298,261,0,744,-7295,1,0,1
735299,0,0,0,0,0,0,0
735300,65535,255,4186,9660,0,0,0
735301,65535,255,5370,-6881,0,0,0
735302,65535,255,3869,-7249,0,0,0
735303,71,0,1644,-7626,1,0,1
735304,232,0,1107,10102,1,0,1
735305,65535,255,3539,9718,0,0,0
735306,65535,255,5232,9442,0,0,0
735307,65535,255,4445,-7096,0,0,0
735308,65535,255,2479,-7511,0,0,0
735309,301,0,178,8854,1,0,1
735310,65535,255,2800,9811,0,0,0
735311,65535,255,4737,9594,0,0,0
735312,398,0,4944,-6991,1,0,1
735313,345,0,3227,-7312,1,0,1
735314,113,0,767,-7344,1,0,1
735315,458,0,1974,9999,3,0,1
735316,65535,255,4168,9690,0,0,0
735317,65535,255,5377,-6835,0,0,0
735318,65535,255,3884,-7193,0,0,0
735319,65535,255,1666,-7504,0,0,0
735320,65535,255,1085,9982,0,0,0
735321,65535,255,3518,9833,0,0,0
735322,65535,255,5223,9434,0,0,0
735323,65535,255,4455,-7106,0,0,0
735324,107,0,2494,-7343,1,0,0
735325,65535,255,151,9717,0,0,0
735326,65535,255,2785,9880,0,0,0
735327,192,0,4727,9544,1,0,1
735328,159,0,4953,-6957,1,0,1
735329,65535,255,3241,-7263,0,0,0
735330,212,0,790,-7897,1,0,1
735331,65535,255,1963,9983,0,0,0
735332,65535,255,4161,9699,0,0,0
735333,65535,255,5386,-6847,0,0,0
735334,65535,255,3895,-7221,0,0,0
735335,314,0,1683,-7637,1,0,1
735336,65535,255,1073,10231,0,0,0
735337,186,0,3513,9791,1,0,1
735338,318,0,5217,9421,1,0,1
735339,232,0,4465,-7098,1,0,1
735340,65535,255,2504,-7367,0,0,0
735341,65535,255,139,10628,0,0,0
735342,242,0,2776,9949,1,0,1
735343,268,0,4723,9592,1,0,1
735344,65535,255,4958,-7004,0,0,0
735345,65535,255,3246,-7301,0,0,0
735346,65535,255,795,-7853,0,0,0
735347,65535,255,1958,10002,0,0,0
