sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,4508,9781,0,0,0
735236,65535,255,6292,9784,0,0,1
735237,65535,255,5724,-8006,0,0,0
735238,629,1,3520,-8071,1,0,0
735239,460,0,97,8036,1,0,0
735240,665,2,3655,9796,1,0,0
735241,395,0,5806,9802,1,0,1
735242,453,0,6219,-8002,1,0,1
735243,471,0,4395,-8010,1,0,0
735244,65535,255,1225,-8151,0,0,0
735245,552,0,2628,9860,1,0,0
735246,782,0,5229,9834,1,0,1
735247,512,0,6636,-7997,1,0,1
735248,496,0,5116,-8063,1,0,1
735249,65535,255,2433,-8033,0,0,0
735250,385,0,1433,9904,1,0,0
735251,65535,255,4524,9843,0,0,0
735252,504,0,6300,9794,1,0,1
735253,537,0,5717,-8041,1,0,1
735254,517,0,3508,-8010,1,0,1
735255,483,0,99,10769,1,0,0
735256,65535,255,3651,9861,0,0,0
735257,65535,255,5804,9811,0,0,0
735258,65535,255,6221,-7988,0,0,0
735259,65535,255,4405,-8041,0,0,0
735260,65535,255,1248,-8256,0,0,0
735261,0,0,0,0,0,0,0
735262,591,0,5212,9778,1,0,1
735263,65535,255,6647,-7989,0,0,0
735264,608,0,5139,-8067,1,0,1
735265,367,0,2483,-8046,1,0,0
735266,65535,255,1377,9713,0,0,0
735267,65535,255,4491,9800,0,0,0
735268,65535,255,6278,9800,0,0,1
735269,65535,255,5739,-8023,0,0,1
735270,65535,255,3550,-8113,0,0,0
735271,453,0,40,10426,1,0,0
735272,65535,255,3614,9854,0,0,0
735273,65535,255,5781,9798,0,0,0
735274,65535,255,6238,-7995,0,0,0
735275,65535,255,4435,-8059,0,0,0
735276,65535,255,1293,-7967,0,0,0
735277,65535,255,2559,9774,0,0,0
735278,65535,255,5184,9804,0,0,0
735279,65535,255,6660,-7976,0,0,1
735280,760,0,5159,-8031,1,0,0
735281,65535,255,2528,-8160,0,0,0
735282,65535,255,1326,9959,0,0,0
735283,944,0,4462,9818,1,0,1
735284,65535,255,6262,9789,0,0,0
735285,1318,0,5756,-8013,1,0,0
735286,65535,255,3585,-8111,0,0,1
735287,65535,255,8,-11174,0,0,0
735288,65535,255,3580,9863,0,0,1
735289,65535,255,5762,9778,0,0,1
735290,65535,255,6253,-8002,0,0,0
735291,65535,255,4460,-8065,0,0,0
735292,65535,255,1339,-7970,0,0,0
735293,537,0,2520,9761,1,0,0
735294,65535,255,5164,9794,0,0,1
735295,65535,255,6670,9793,0,0,0
735296,65535,255,5179,-8009,0,0,0
735297,65535,255,2562,-8096,0,0,0
735298,65535,255,1287,9808,0,0,0
735299,911,0,4433,9826,1,0,1
735300,0,0,0,0,0,0,0
735301,517,2,5776,-8042,1,0,1
735302,65535,255,3614,-8026,0,0,0
735303,65535,255,62,-11297,0,0,0
735304,65535,255,3546,9898,0,0,0
735305,1139,0,5745,9791,1,0,1
735306,1046,0,6269,-8016,1,0,1
735307,65535,255,4484,-8039,0,0,0
735308,65535,255,1383,-8119,0,0,0
735309,65535,255,2480,9863,0,0,0
735310,1374,0,5141,9841,1,0,1
735311,65535,255,6658,9777,0,0,1
735312,697,0,5199,-7999,1,0,1
735313,65535,255,2597,-8083,0,0,0
735314,0,0,0,0,0,0,0
735315,0,0,0,0,0,0,0
735316,0,0,0,0,0,0,0
735317,0,0,0,0,0,0,0
735318,65535,255,3642,-8092,0,0,1
735319,65535,255,88,-8000,0,0,0
735320,65535,255,3520,9864,0,0,0
735321,65535,255,5733,9779,0,0,0
735322,0,0,0,0,0,0,0
735323,856,0,4503,-8007,1,0,1
735324,65535,255,1412,-8189,0,0,0
735325,65535,255,2455,9915,0,0,0
735326,989,0,5129,9795,1,0,1
735327,65535,255,6650,9804,0,0,0
735328,65535,255,5216,-8044,0,0,1
735329,65535,255,2617,-8034,0,0,0
