sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,0,0,0,0,0,0,0
735236,283,2,5573,9377,1,0,1
735237,343,2,4400,-7261,1,0,1
735238,268,2,2273,-7555,1,0,1
735239,65535,255,574,10390,0,0,0
735240,65535,255,3243,9849,0,0,0
735241,214,0,5113,9522,1,0,0
735242,197,0,4927,-7121,1,0,1
735243,65535,255,3070,-7440,0,0,0
735244,155,0,401,-7331,1,0,1
735245,121,0,2441,9959,1,0,1
735246,65535,255,4583,9564,0,0,1
735247,65535,255,5379,-7004,0,0,0
735248,65535,255,3771,-7375,0,0,0
735249,65535,255,1356,-7832,0,0,0
735250,0,0,0,0,0,0,0
735251,65535,255,3968,9750,0,0,0
735252,65535,255,5581,9381,0,0,0
735253,65535,255,4390,-7210,0,0,0
735254,65535,255,2262,-7613,0,0,0
735255,206,0,581,9702,1,0,1
735256,65535,255,3248,9766,0,0,0
735257,149,0,5111,9461,1,0,1
735258,232,0,4930,-7136,1,0,1
735259,165,0,3078,-7458,1,0,1
735260,65535,255,418,-7505,0,0,0
735261,243,0,2421,9975,1,0,1
735262,146,0,4570,9567,1,0,0
735263,65535,255,5392,-6999,0,0,0
735264,65535,255,3796,-7356,0,0,0
735265,65535,255,1395,-7775,0,0,0
735266,111,0,1512,10099,1,0,1
735267,138,0,3938,9703,1,0,1
735268,0,0,0,0,0,0,0
735269,65535,255,4413,-7187,0,0,0
735270,65535,255,2300,-7579,0,0,0
735271,65535,255,541,9614,0,0,0
735272,149,0,3217,9760,1,0,1
735273,65535,255,5091,9465,0,0,0
735274,65535,255,4949,-7147,0,0,0
735275,454,2,3110,-7492,3,0,0
735276,0,0,0,0,0,0,0
735277,65535,255,2392,9847,0,0,0
735278,170,0,4546,9608,3,0,0
735279,65535,255,5409,-7038,0,0,0
735280,571,2,3816,-7305,3,0,0
735281,319,2,1423,-7629,3,0,0
735282,65535,255,1479,9994,0,0,0
735283,65535,255,3916,9677,0,0,0
735284,303,1,5546,9417,1,0,0
735285,65535,255,4431,-7183,0,0,0
735286,65535,255,2326,-7588,0,0,0
735287,198,0,505,9650,1,0,1
735288,65535,255,3190,9783,0,0,0
735289,65535,255,5074,9484,0,0,0
735290,65535,255,4961,-7079,0,0,0
735291,295,0,3133,-7508,1,0,1
735292,65535,255,487,-7877,0,0,0
735293,65535,255,2363,9837,0,0,1
735294,65535,255,4526,9593,0,0,0
735295,65535,255,5420,-7025,0,0,0
735296,65535,255,3836,-7278,0,0,1
735297,65535,255,1458,-7533,0,0,0
735298,65535,255,1452,9859,0,0,0
735299,144,0,3890,9742,1,0,0
735300,65535,255,5532,9384,0,0,0
735301,65535,255,4451,-7223,0,0,0
735302,65535,255,2351,-7449,0,0,0
735303,524,2,475,9972,1,0,1
735304,65535,255,3163,9816,0,0,0
735305,65535,255,5054,9499,0,0,0
735306,159,0,4976,-7102,1,0,1
735307,130,2,3155,-7407,1,0,0
735308,165,2,518,-7289,1,0,0
735309,65535,255,2332,9949,0,0,0
735310,188,0,4506,9603,1,0,1
735311,126,0,5431,-7007,1,0,1
735312,65535,255,3856,-7351,0,0,0
735313,65535,255,1480,-7513,0,0,0
735314,334,0,1423,9881,1,0,1
