sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,9,0,4275,9646,1,0,1
735236,4,0,5982,9414,1,0,1
735237,9,0,6426,-7259,1,0,1
735238,3,0,2876,-7815,1,0,1
735239,6,0,391,9280,1,0,1
735240,4,0,3491,9801,1,0,1
735241,8,0,5509,9500,1,0,1
735242,65535,255,6750,9271,0,0,1
735243,65535,255,3726,-7725,0,0,0
735244,5,0,760,-7920,1,0,0
735245,65535,255,2583,9886,0,0,0
735246,3,0,4953,9617,1,0,1
735247,9,0,6399,9346,1,0,1
735248,11,0,6036,-7360,1,0,1
735249,3,0,1858,-7957,1,0,1
735250,65535,255,1539,9942,0,0,0
735251,11,0,4289,9712,1,0,1
735252,10,0,5986,9458,1,0,1
735253,18,0,6423,-7292,1,0,1
735254,8,0,2866,-7751,1,0,1
735255,3,0,387,10043,1,0,1
735256,3,0,3491,9732,1,0,1
735257,65535,255,5503,9537,0,0,0
735258,65535,255,6746,9294,0,0,0
735259,65535,255,3739,-7643,0,0,1
735260,33,2,784,-8174,1,0,1
735261,65535,255,2559,9765,0,0,0
735262,0,0,4934,9577,1,0,1
735263,0,0,6384,9360,1,0,1
735264,65535,255,6052,-7368,0,0,0
735265,0,0,1902,-7813,1,0,1
735266,0,0,1496,9794,1,0,1
735267,7,0,4257,9682,1,0,1
735268,6,0,5968,9441,1,0,1
735269,12,1,6436,-7278,1,0,1
735270,6,0,2904,-7726,1,0,1
735271,3,0,341,10056,1,0,1
735272,6,0,3457,9735,1,0,1
735273,6,0,5481,9546,1,0,1
735274,65535,255,6730,9301,0,0,1
735275,21,0,5620,-7429,1,0,0
735276,4,0,824,-7716,1,0,1
735277,15,0,2519,9843,1,0,0
735278,65535,255,4908,9595,0,0,0
735279,65535,255,6369,9391,0,0,0
735280,65535,255,6065,-7341,0,0,0
735281,4,0,1935,-7743,1,0,1
735282,7,0,1453,9942,1,0,1
735283,8,0,4232,9664,1,0,1
735284,8,0,5952,9435,1,0,1
735285,18,0,6447,-7274,1,0,1
735286,65535,255,2933,-7734,0,0,1
735287,5,0,301,10284,1,0,1
735288,0,0,3428,9764,1,0,1
735289,1,0,5461,9558,1,0,1
735290,65535,255,6719,9307,0,0,0
735291,65535,255,5635,-7435,0,0,0
735292,3,0,865,-7724,1,0,1
735293,6,0,2485,9820,1,0,1
735294,12,1,4887,9581,1,0,1
735295,65535,255,6356,9376,0,0,1
735296,65535,255,6076,-7326,0,0,0
735297,7,0,1973,-7907,1,0,1
735298,3,0,1417,9908,1,0,1
735299,12,0,4203,9715,1,0,1
735300,65535,255,5934,9463,0,0,0
735301,20,0,6457,-7243,1,0,1
735302,7,0,2966,-7784,1,0,1
735303,6,0,263,10835,1,0,1
735304,65535,255,3394,9794,0,0,0
735305,65535,255,5446,9499,0,0,0
735306,65535,255,6709,9274,0,0,1
735307,14,0,5650,-7454,1,0,1
735308,9,0,899,-8024,1,0,1
735309,6,0,2456,9732,1,0,1
735310,10,0,4867,9639,1,0,1
735311,65535,255,6343,9368,0,0,0
735312,65535,255,6089,-7374,0,0,0
735313,7,0,2004,-7919,1,0,1
735314,65535,255,1383,9959,0,0,0
735315,3,0,4185,9635,1,0,1
735316,0,0,5925,9424,1,0,1
735317,65535,255,6466,-7265,0,0,1
735318,65535,255,2985,-7729,0,0,1
735319,0,0,237,10227,1,0,1
735320,0,0,3377,9769,1,0,1
735321,7,0,5434,9496,1,0,1
735322,65535,255,6701,9276,0,0,0
735323,65535,255,5662,-7457,0,0,0
735324,9,0,929,-8161,1,0,1
735325,5,0,2436,9811,1,0,1
735326,13,1,4858,9596,1,0,1
735327,65535,255,6337,9398,0,0,0
735328,23,2,6097,-7353,1,0,1
735329,8,0,2020,-7870,1,0,1
735330,65535,255,1366,9936,0,0,0
735331,10,0,4173,9644,1,0,1
735332,65535,255,5918,9434,0,0,0
735333,65535,255,6473,-7274,0,0,0
735334,7,0,3003,-7791,1,0,1
735335,6,0,222,9200,1,0,1
735336,8,0,3368,9725,1,0,1
735337,11,0,5428,9555,1,0,1
735338,65535,255,6698,9297,0,0,1
735339,9,0,5670,-7455,1,0,1
735340,6,0,935,-7732,1,0,1
735341,5,0,2421,9891,1,0,1
735342,6,0,4851,9641,1,0,1
735343,13,1,6334,9381,1,0,1
735344,14,0,6101,-7334,1,0,1
735345,6,0,2030,-7853,1,0,1
735346,7,0,1360,9987,1,0,1
735347,4,0,4170,9665,1,0,1
735348,65535,255,5917,9454,0,0,0
735349,65535,255,6475,-7239,0,0,0
735350,6,0,3004,-7728,1,0,1
735351,5,0,216,10881,1,0,1
735352,12,1,3368,9699,1,0,1
735353,10,0,5428,9551,1,0,1
735354,65535,255,6699,9284,0,0,1
735355,21,2,5671,-7460,1,0,1
735356,11,0,934,-7911,1,0,1
735357,8,0,2426,9773,1,0,1
735358,11,0,4854,9603,1,0,1
735359,13,0,6338,9363,1,0,1
735360,16,0,6103,-7375,1,0,1
735361,6,0,2025,-7838,1,0,1
735362,65535,255,1366,10011,0,0,0
735363,8,0,4177,9685,1,0,1
735364,12,0,5920,9475,1,0,1
735365,20,0,6474,-7257,1,0,1
735366,9,0,2998,-7828,1,0,1
735367,5,0,226,10398,1,0,1
735368,11,0,3377,9690,1,0,1
735369,8,0,5433,9556,1,0,1
735370,65535,255,6703,9290,0,0,0
735371,65535,255,5664,-7411,0,0,0
735372,9,0,917,-7660,1,0,1
735373,6,0,2440,9915,1,0,1
735374,9,0,4866,9590,1,0,1
735375,0,0,6343,9366,1,0,1
735376,13,0,6095,-7370,1,0,1
735377,10,0,2010,-7935,1,0,1
735378,65535,255,1388,9816,0,0,0
735379,1,0,4191,9650,1,0,1
735380,0,0,5928,9461,1,0,1
735381,65535,255,6467,-7245,0,0,1
735382,10,0,2975,-7678,1,0,1
735383,9,0,250,10756,1,0,1
735384,11,0,3393,9742,1,0,1
735385,12,0,5447,9520,1,0,1
735386,65535,255,6710,9301,0,0,1
735387,23,2,5654,-7454,1,0,1
735388,9,0,893,-7992,1,0,1
735389,13,0,2466,9862,1,0,1
735390,12,0,4881,9605,1,0,1
735391,14,0,6353,9378,1,0,1
735392,18,0,6084,-7332,1,0,1
735393,6,0,1978,-7809,1,0,1
735394,5,0,1417,10028,1,0,1
735395,5,0,4209,9723,1,0,1
735396,19,0,5941,9451,1,0,1
735397,27,0,6456,-7268,1,0,1
735398,6,0,2947,-7689,1,0,1
735399,6,0,292,9167,1,0,1
735400,5,0,3419,9775,1,0,1
735401,7,0,5461,9546,1,0,1
735402,65535,255,6720,9292,0,0,1
735403,13,0,5635,-7416,1,0,1
735404,5,0,853,-7956,1,0,1
735405,3,0,2499,9859,1,0,1
735406,0,0,4899,9587,1,0,1
735407,0,0,6366,9372,1,0,1
735408,0,0,6068,-7346,1,0,1
735409,6,0,1935,-7810,1,0,1
735410,5,0,1460,9830,1,0,1
735411,8,0,4238,9645,1,0,1
735412,10,0,5955,9472,1,0,1
735413,33,2,6442,-7256,1,0,1
735414,4,0,2914,-7767,1,0,1
735415,8,0,330,10262,1,0,1
735416,6,0,3453,9737,1,0,1
735417,6,0,5481,9529,1,0,1
735418,65535,255,6732,9286,0,0,1
735419,11,1,5615,-7419,1,0,1
735420,4,0,807,-8001,1,0,1
735421,6,0,2539,9893,1,0,1
735422,8,0,4923,9605,1,0,1
735423,6,0,6379,9390,1,0,1
735424,15,0,6050,-7347,1,0,1
735425,5,0,1897,-7950,1,0,1
735426,4,0,1506,9925,1,0,1
735427,4,0,4264,9710,1,0,1
735428,3,0,5976,9457,1,0,1
735429,13,0,6426,-7296,1,0,1
735430,4,0,2871,-7759,1,0,1
735431,4,0,388,9793,1,0,1
735432,7,0,3487,9691,1,0,1
735433,9,0,5499,9507,1,0,1
735434,65535,255,6743,9267,0,0,1
735435,9,0,5601,-7444,1,0,1
735436,2,0,784,-7624,1,0,1
735437,0,0,2554,9767,1,0,1
735438,0,0,4929,9632,1,0,1
735439,0,0,6383,9350,1,0,1
735440,65535,255,6049,-7359,0,0,1
735441,3,0,1898,-7768,1,0,1
735442,8,0,1495,9970,1,0,1
735443,6,0,4253,9717,1,0,1
735444,9,1,5967,9454,1,0,1
735445,12,1,6434,-7290,1,0,1
735446,6,0,2900,-7725,1,0,1
735447,5,0,347,9865,1,0,1
735448,5,0,3457,9710,1,0,1
735449,7,0,5483,9519,1,0,1
735450,65535,255,6732,9280,0,0,1
735451,14,0,5618,-7464,1,0,1
735452,5,0,818,-7917,1,0,1
735453,7,0,2524,9882,1,0,1
735454,7,0,4911,9602,1,0,1
735455,6,0,6371,9389,1,0,1
735456,16,0,6061,-7340,1,0,1
735457,5,0,1930,-7947,1,0,1
735458,4,0,1462,9931,1,0,1
735459,5,0,4235,9720,1,0,1
735460,2,0,5955,9461,1,0,1
735461,15,0,6444,-7270,1,0,1
735462,4,0,2923,-7777,1,0,1
735463,4,0,313,10491,1,0,1
735464,5,0,3435,9774,1,0,1
735465,0,0,5470,9544,1,0,1
735466,65535,255,6725,9311,0,0,1
735467,36,2,5630,-7439,1,0,1
735468,5,0,847,-7798,1,0,1
735469,4,0,2499,9859,1,0,1
735470,6,0,4899,9603,1,0,1
735471,9,1,6363,9394,1,0,1
735472,13,1,6071,-7347,1,0,1
735473,5,0,1952,-7761,1,0,1
735474,8,0,1446,9746,1,0,1
735475,7,0,4224,9674,1,0,1
735476,9,0,5950,9442,1,0,1
735477,17,2,6452,-7279,1,0,1
735478,4,0,2942,-7754,1,0,1
735479,3,0,295,10412,1,0,1
735480,5,0,3423,9776,1,0,1
735481,7,0,5465,9500,1,0,1
735482,65535,255,6721,9274,0,0,1
735483,9,0,5639,-7456,1,0,1
735484,5,0,865,-8106,1,0,1
735485,6,0,2490,9771,1,0,1
735486,8,0,4893,9572,1,0,1
735487,7,0,6360,9381,1,0,1
735488,13,0,6078,-7333,1,0,1
735489,6,0,1962,-7744,1,0,1
735490,7,0,1434,9746,1,0,1
735491,11,0,4216,9681,1,0,1
735492,9,0,5944,9451,1,0,1
735493,21,0,6456,-7289,1,0,1
735494,10,0,2952,-7816,1,0,1
735495,11,0,290,9505,1,0,1
735496,0,0,3419,9714,1,0,1
735497,9,0,5460,9547,1,0,1
735498,65535,255,6717,9313,0,0,1
735499,65535,255,5642,-7441,0,0,1
735500,1,0,871,-8067,1,0,1
735501,4,0,2485,9784,1,0,1
735502,7,0,4890,9588,1,0,1
735503,12,0,6357,9396,1,0,1
735504,18,2,6080,-7352,1,0,1
735505,7,0,1967,-7874,1,0,1
735506,65535,255,1428,9980,0,0,1
735507,6,0,4217,9655,1,0,1
735508,8,0,5943,9443,1,0,1
735509,12,0,6456,-7281,1,0,1
735510,7,0,2952,-7827,1,0,1
735511,7,0,289,9845,1,0,1
735512,6,0,3419,9759,1,0,1
735513,7,0,5461,9501,1,0,1
735514,65535,255,6719,9287,0,0,1
735515,13,0,5637,-7406,1,0,1
735516,6,0,864,-7913,1,0,1
735517,7,0,2490,9758,1,0,1
735518,8,0,4893,9583,1,0,1
735519,11,0,6359,9377,1,0,1
735520,11,0,6076,-7357,1,0,1
735521,7,0,1959,-7827,1,0,1
735522,6,0,1440,9770,1,0,1
735523,4,0,4221,9715,1,0,1
735524,14,1,5949,9422,1,0,1
735525,0,0,6450,-7264,1,0,1
735526,11,0,2938,-7828,1,0,1
735527,3,0,300,10069,1,0,1
735528,8,0,3427,9802,1,0,1
735529,8,0,5466,9532,1,0,1
735530,65535,255,6721,9310,0,0,1
735531,14,1,5631,-7447,1,0,1
735532,4,0,847,-7837,1,0,1
735533,4,0,2505,9771,1,0,1
