sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,119,0,2155,10357,1,0,1
735236,216,0,4432,10596,1,0,1
735237,364,0,5872,-8651,1,0,1
735238,122,0,4305,-8344,1,0,1
735239,115,0,1872,-7991,1,0,1
735240,196,0,1198,10101,1,0,1
735241,253,0,3787,10518,1,0,1
735242,65535,255,5477,10779,0,0,0
735243,65535,255,4902,-8473,0,0,0
735244,65535,255,2782,-8101,0,0,0
735245,488,0,181,10983,1,0,1
735246,0,0,0,0,0,0,0
735247,264,0,5000,10744,1,0,1
735248,167,0,5415,-8515,1,0,1
735249,516,0,3582,-8201,1,0,1
735250,415,0,854,-7801,1,0,1
735251,174,0,2171,10358,1,0,1
735252,65535,255,4442,10592,0,0,0
735253,745,0,5867,-8657,1,0,1
735254,65535,255,4298,-8330,0,0,0
735255,65535,255,1866,-7955,0,0,0
735256,314,0,1199,10045,1,0,1
735257,286,0,3779,10494,1,0,1
735258,65535,255,5467,10838,0,0,0
735259,65535,255,4909,-8446,0,0,0
735260,65535,255,2801,-8216,0,0,0
735261,197,0,151,9840,1,0,1
735262,65535,255,3011,10389,0,0,0
735263,65535,255,4979,10708,0,0,0
735264,860,0,5432,-8543,1,0,1
735265,65535,255,3616,-8257,0,0,0
735266,150,0,901,-8111,1,0,1
735267,318,0,2135,10249,1,0,1
735268,65535,255,4416,10556,0,0,0
735269,280,0,5870,10906,1,0,1
735270,187,0,4324,-8314,1,0,1
735271,176,0,1911,-8114,1,0,1
735272,181,0,1154,10006,1,0,1
735273,179,0,3747,10498,1,0,1
735274,65535,255,5451,10773,0,0,0
735275,163,0,4930,-8460,1,0,1
735276,549,0,2829,-8085,1,0,1
735277,432,0,112,11222,1,0,1
735278,300,0,2978,10448,1,0,1
735279,65535,255,4960,10691,0,0,0
735280,362,0,5449,-8520,1,0,1
735281,254,0,3645,-8203,1,0,1
735282,141,0,941,-7931,1,0,1
735283,65535,255,2098,10183,0,0,0
735284,130,2,4389,10641,1,0,0
735285,239,0,5855,10931,1,0,1
735286,65535,255,4345,-8310,0,0,0
735287,284,0,1944,-8073,1,0,1
