sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,926,0,3401,-7852,1,0,1
735236,1298,0,55,7873,1,0,1
735237,1295,0,3494,9790,1,0,1
735238,1283,0,5650,9599,1,0,1
735239,65535,255,6059,-7732,0,0,0
735240,673,0,4253,-7893,1,0,0
735241,766,2,1202,-8074,1,0,1
735242,899,0,2489,9857,1,0,1
735243,274,2,5066,9703,1,0,0
735244,65535,255,6474,-7643,0,0,0
735245,948,0,4961,-7837,1,0,1
735246,621,2,2355,-7933,1,0,1
735247,562,0,1343,9689,1,0,1
735248,65535,255,4364,9757,0,0,0
735249,65535,255,6153,9595,0,0,0
735250,65535,255,5549,-7749,0,0,0
735251,421,2,3380,-7907,1,0,1
735252,65535,255,76,11092,0,0,0
735253,997,2,3512,9711,1,0,1
735254,1014,0,5655,9626,1,0,1
735255,880,2,6055,-7688,1,0,1
735256,65535,255,4252,-7906,0,0,0
735257,746,0,1209,-8185,1,0,1
735258,545,0,2480,9896,1,0,0
735259,1061,0,5056,9670,1,0,1
735260,65535,255,6480,-7648,0,0,0
735261,778,0,4976,-7840,1,0,1
735262,800,0,2389,-7932,1,0,1
735263,512,0,1305,9661,1,0,1
735264,825,0,4336,9753,1,0,1
735265,65535,255,6133,9589,0,0,0
735266,65535,255,5573,-7783,0,0,0
735267,951,0,3419,-7851,1,0,1
735268,646,0,26,6823,1,0,1
735269,988,0,3465,9809,1,0,1
735270,1210,0,5630,9615,1,0,1
735271,65535,255,6072,-7686,0,0,0
735272,1054,2,4285,-7900,1,0,1
735273,559,2,1252,-8100,1,0,1
735274,748,2,2435,9730,1,0,1
735275,790,2,5030,9653,1,0,1
735276,911,0,6496,-7663,1,0,1
735277,943,2,4998,-7784,1,0,1
735278,797,2,2429,-8022,1,0,1
735279,65535,255,1253,9867,0,0,0
735280,1059,2,4307,9708,1,0,1
735281,715,2,6117,9564,1,0,1
735282,1076,2,5591,-7763,1,0,1
735283,898,0,3453,-7964,1,0,1
735284,533,0,39,-2820,1,0,1
735285,444,0,3431,9802,1,0,0
735286,1300,0,5611,9612,1,0,1
735287,1458,0,6086,-7688,1,0,1
735288,289,0,4308,-7821,1,0,1
735289,573,0,1288,-7861,1,0,1
735290,65535,255,2401,9757,0,0,0
735291,848,0,5007,9655,1,0,1
735292,1738,0,6507,-7661,1,0,1
735293,775,0,5016,-7777,1,0,1
735294,736,0,2463,-7994,1,0,1
735295,720,0,1213,9785,1,0,1
735296,776,0,4281,9687,1,0,1
735297,65535,255,6098,9605,0,0,0
735298,65535,255,5607,-7734,0,0,0
735299,65535,255,3482,-7900,0,0,0
735300,0,0,0,0,0,0,0
735301,65535,255,3402,9715,0,0,0
735302,1027,0,5590,9636,1,0,1
735303,65535,255,6100,-7705,0,0,0
735304,317,2,4334,-7846,1,0,0
735305,65535,255,1332,-7939,0,0,0
735306,65535,255,2362,9798,0,0,0
735307,65535,255,4986,9684,0,0,0
735308,65535,255,6516,9554,0,0,0
735309,417,0,5040,-7824,1,0,0
735310,707,2,2498,-7916,1,0,1
735311,594,0,1175,9643,1,0,1
735312,65535,255,4253,9765,0,0,0
735313,65535,255,6085,9603,0,0,0
735314,1175,0,5622,-7741,1,0,1
735315,789,0,3508,-7925,1,0,1
735316,65535,255,110,-7292,0,0,0
735317,748,0,3376,9770,1,0,1
