sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,323,0,3380,-7858,1,0,1
735236,225,0,94,8738,1,0,1
735237,322,0,3528,9798,1,0,1
735238,767,0,5675,9602,1,0,1
735239,65535,255,6052,-7743,0,0,0
735240,317,0,4238,-7901,1,0,1
735241,266,0,1169,-8109,1,0,1
735242,642,0,2529,9855,1,0,1
735243,65535,255,5091,9705,0,0,0
735244,336,0,6470,-7652,1,0,1
735245,565,0,4949,-7840,1,0,1
735246,187,2,2330,-7938,1,0,1
735247,245,0,1383,9692,1,0,1
735248,235,0,4395,9757,1,0,1
735249,253,0,6174,9595,1,0,1
735250,304,0,5541,-7754,1,0,1
735251,792,0,3355,-7913,1,0,1
735252,205,0,116,10682,1,0,1
735253,266,0,3546,9711,1,0,1
735254,263,0,5677,9629,1,0,1
735255,176,2,6048,-7699,1,0,1
735256,261,0,4239,-7927,1,0,1
735257,218,0,1175,-8194,1,0,0
735258,243,0,2514,9907,1,0,1
735259,222,0,5082,9651,1,0,1
735260,227,0,6476,-7654,1,0,1
735261,482,0,4964,-7844,1,0,1
735262,276,0,2360,-7951,1,0,1
735263,371,0,1343,9689,1,0,1
735264,191,0,4365,9753,1,0,1
735265,686,0,6155,9589,1,0,1
735266,366,0,5565,-7793,1,0,1
735267,189,0,3397,-7858,1,0,1
735268,534,0,64,8717,1,0,1
735269,636,0,3503,9808,1,0,1
735270,807,0,5655,9617,1,0,1
735271,65535,255,6066,-7693,0,0,0
735272,280,0,4271,-7925,1,0,1
735273,636,2,1217,-8014,1,0,1
735274,210,0,2475,9730,1,0,1
735275,602,0,5058,9655,1,0,1
735276,254,0,6492,-7668,1,0,1
735277,487,0,4985,-7788,1,0,1
735278,206,0,2404,-8028,1,0,1
735279,212,0,1292,9865,1,0,1
735280,213,0,4336,9709,1,0,1
735281,415,0,6138,9568,1,0,1
735282,442,0,5583,-7768,1,0,1
735283,281,0,3432,-7971,1,0,1
735284,265,0,30,4338,1,0,1
735285,581,0,3469,9801,1,0,1
735286,65535,255,5634,9615,0,0,0
735287,782,0,6079,-7695,1,0,1
735288,538,0,4290,-7829,1,0,1
735289,262,0,1259,-7888,1,0,1
735290,557,0,2440,9756,1,0,1
735291,299,0,5034,9662,1,0,1
735292,381,0,6503,-7670,1,0,1
735293,211,0,5007,-7786,1,0,1
735294,212,0,2439,-8000,1,0,1
735295,294,0,1253,9786,1,0,1
735296,344,0,4311,9677,1,0,1
735297,0,0,0,0,0,0,0
735298,65535,255,5599,-7744,0,0,0
735299,65535,255,3461,-7907,0,0,0
735300,0,0,0,0,0,0,0
735301,65535,255,3436,9715,0,0,0
735302,65535,255,5616,9639,0,0,0
735303,294,0,6096,-7713,1,0,1
735304,212,0,4319,-7854,1,0,1
735305,548,0,1299,-7942,1,0,1
735306,65535,255,2401,9810,0,0,0
735307,65535,255,5013,9685,0,0,0
735308,65535,255,6515,-7641,0,0,0
735309,335,0,5028,-7827,1,0,1
