sdate,line_t,line_tmq,line_tvza,line_tvaa,line_tm2,line_QFDNB,line_tm_buf
735235,65535,255,6124,-8460,0,0,0
735236,65535,255,4389,-8293,0,0,0
735237,65535,255,1497,-8073,0,0,0
735238,65535,255,2096,9945,0,0,0
735239,65535,255,4726,10238,0,0,0
735240,491,0,6285,10441,1,0,1
735241,65535,255,5065,-8327,0,0,0
735242,65535,255,2594,-8179,0,0,0
735243,65535,255,945,10056,0,0,0
735244,65535,255,4001,10180,0,0,0
735245,65535,255,5855,10349,0,0,0
735246,65535,255,5631,-8434,0,0,0
735247,65535,255,3553,-8256,0,0,0
735248,65535,255,263,-7395,0,0,0
735249,65535,255,3138,10118,0,0,0
735250,65535,255,5347,10299,0,0,0
735251,65535,255,6112,-8486,0,0,0
735252,168,2,4376,-8337,1,0,0
735253,65535,255,1481,-8227,0,0,0
735254,65535,255,2101,10053,0,0,0
735255,65535,255,4726,10273,0,0,1
735256,133,0,6284,10460,1,0,1
735257,65535,255,5065,-8348,0,0,0
735258,165,0,2604,-8228,1,0,1
735259,65535,255,928,10163,0,0,0
735260,65535,255,3983,10201,0,0,0
735261,65535,255,5842,10353,0,0,0
735262,65535,255,5646,-8440,0,0,0
735263,65535,255,3583,-8258,0,0,0
735264,65535,255,309,-7496,0,0,0
735265,65535,255,3098,10115,0,0,0
735266,65535,255,5319,10307,0,0,0
735267,65535,255,6131,-8458,0,0,0
735268,435,0,4406,-8301,1,0,0
735269,65535,255,1529,-8119,0,0,0
735270,65535,255,2054,9988,0,0,0
735271,65535,255,4697,10259,0,0,0
735272,65535,255,6266,10458,0,0,0
735273,65535,255,5091,-8345,0,0,0
735274,65535,255,2649,-8242,0,0,0
735275,65535,255,882,9681,0,0,0
735276,65535,255,3949,10229,0,0,0
735277,65535,255,5821,10371,0,0,0
735278,65535,255,5664,-8393,0,0,0
735279,65535,255,3613,-8183,0,0,0
735280,65535,255,361,-8316,0,0,0
735281,391,0,3061,10040,1,0,0
735282,65535,255,5301,10281,0,0,0
735283,65535,255,6146,-8502,0,0,0
735284,65535,255,4430,-8277,0,0,0
735285,205,0,1568,-8079,1,0,1
735286,343,0,2017,9969,1,0,1
735287,620,0,4672,10263,1,0,1
735288,545,0,6250,10438,1,0,1
735289,65535,255,5111,-8362,0,0,0
735290,263,0,2684,-8267,1,0,1
735291,672,1,842,9703,1,0,1
735292,65535,255,3923,10227,0,0,0
735293,65535,255,5807,10369,0,0,0
735294,65535,255,5680,-8418,0,0,0
735295,65535,255,3646,-8285,0,0,0
735296,65535,255,401,-7959,0,0,0
735297,405,0,3023,10152,1,0,1
735298,119,0,5279,10323,1,0,1
735299,65535,255,6163,-8473,0,0,0
735300,65535,255,4457,-8323,0,0,0
735301,65535,255,1612,-8203,0,0,0
735302,65535,255,1975,10063,0,0,0
735303,0,0,0,0,0,0,0
735304,65535,255,6239,10419,0,0,0
735305,0,0,0,0,0,0,0
735306,0,0,0,0,0,0,0
735307,65535,255,800,9894,0,0,0
